bodyId,cell_type,side,coords,idx,nt,sign
135870,T5b,right,,44392,acetylcholine,1
135872,Dm2,right,,44393,acetylcholine,1
135881,T4a,right,,44394,acetylcholine,1
135886,T4c,right,,44395,acetylcholine,1
135892,Tm12,right,,44396,acetylcholine,1
135902,R1-R6,right,,44397,histamine,1
135907,Dm3b,right,,44398,glutamate,-1
135916,T5c,right,,44399,acetylcholine,1
135919,Dm3b,right,,44400,glutamate,-1
135920,Dm2,right,,44401,acetylcholine,1
135926,T5d,right,,44402,acetylcholine,1
135932,C2,right,"-1,7",44403,gaba,-1
135933,T5b,right,,44404,acetylcholine,1
135934,Dm2,right,,44405,acetylcholine,1
135939,Dm2,right,,44406,acetylcholine,1
135941,Cm1,right,,44407,acetylcholine,1
135953,R1-R6,right,,44408,histamine,1
135954,T5c,right,,44409,acetylcholine,1
135956,T5c,right,,44410,acetylcholine,1
135959,T5d,right,,44411,acetylcholine,1
135961,T5c,right,,44412,acetylcholine,1
135964,Tm5a,right,,44413,acetylcholine,1
135967,L5,right,"-6,50",44414,acetylcholine,1
135968,Mi15,right,,44415,acetylcholine,1
135969,T5a,right,,44416,acetylcholine,1
135972,Dm2,right,,44417,acetylcholine,1
135973,C2,right,"12,64",44418,gaba,-1
135977,T4a,right,,44419,acetylcholine,1
135983,T5a,right,,44420,acetylcholine,1
135997,R1-R6,right,,44421,histamine,1
135998,Dm3c,right,,44422,glutamate,-1
135999,Dm3b,right,,44423,glutamate,-1
136001,R1-R6,right,,44424,histamine,1
136002,Dm3c,right,,44425,glutamate,-1
136003,T5b,right,,44426,acetylcholine,1
136005,T4c,right,,44427,acetylcholine,1
136007,T5a,right,,44428,acetylcholine,1
136008,Mi2,right,,44429,glutamate,-1
136010,Dm3a,right,,44430,glutamate,-1
136014,L5,right,"-3,11",44431,acetylcholine,1
136015,T5a,right,,44432,acetylcholine,1
136019,Tm20,right,"11,21",44433,acetylcholine,1
136023,T5c,right,,44434,acetylcholine,1
136025,T4b,right,,44435,acetylcholine,1
136027,Tm20,right,"-2,66",44436,acetylcholine,1
136028,Tm20,right,"2,60",44437,acetylcholine,1
136032,Dm2,right,,44438,acetylcholine,1
136038,Dm2,right,,44439,acetylcholine,1
136042,Dm3b,right,,44440,glutamate,-1
136047,T5d,right,,44441,acetylcholine,1
136052,Cm1,right,,44442,acetylcholine,1
136053,T5d,right,,44443,acetylcholine,1
136054,Dm3b,right,,44444,glutamate,-1
136056,T5b,right,,44445,acetylcholine,1
136057,Mi15,right,,44446,acetylcholine,1
136058,Tm20,right,"13,29",44447,acetylcholine,1
136059,T5c,right,,44448,acetylcholine,1
136060,T5c,right,,44449,acetylcholine,1
136063,Dm3a,right,,44450,glutamate,-1
136068,T5b,right,,44451,acetylcholine,1
136076,Tm5b,right,,44452,acetylcholine,1
136080,Tm20,right,"16,52",44453,acetylcholine,1
136081,T4b,right,,44454,acetylcholine,1
136090,Mi2,right,,44455,glutamate,-1
136096,Mi2,right,,44456,glutamate,-1
136097,Dm3c,right,,44457,glutamate,-1
136099,Dm2,right,,44458,acetylcholine,1
136102,T5b,right,,44459,acetylcholine,1
136104,T5c,right,,44460,acetylcholine,1
136107,Cm1,right,,44461,acetylcholine,1
136116,Cm1,right,,44462,acetylcholine,1
136123,T5c,right,,44463,acetylcholine,1
136129,T5b,right,,44464,acetylcholine,1
136132,T5d,right,,44465,acetylcholine,1
136136,T5d,right,,44466,acetylcholine,1
136143,T4d,right,,44467,acetylcholine,1
136146,Dm2,right,,44468,acetylcholine,1
136149,T5d,right,,44469,acetylcholine,1
136154,T5d,right,,44470,acetylcholine,1
136156,T2a,right,,44471,acetylcholine,1
136165,Tm5c,right,,44472,glutamate,-1
136166,Dm2,right,,44473,acetylcholine,1
136170,Dm3b,right,,44474,glutamate,-1
136173,T4b,right,,44475,acetylcholine,1
136181,Dm3a,right,,44476,glutamate,-1
136187,Tm3,right,,44477,acetylcholine,1
136198,Tm5b,right,,44478,acetylcholine,1
136207,T5a,right,,44479,acetylcholine,1
136212,T4b,right,,44480,acetylcholine,1
136219,Mi2,right,,44481,glutamate,-1
136223,Mi15,right,,44482,acetylcholine,1
136227,Tm20,right,"-15,39",44483,acetylcholine,1
136229,L5,right,"-1,67",44484,acetylcholine,1
136234,Tm6,right,,44485,acetylcholine,1
136235,T5a,right,,44486,acetylcholine,1
136236,Tm20,right,"8,60",44487,acetylcholine,1
136238,Dm3a,right,,44488,glutamate,-1
136241,T5a,right,,44489,acetylcholine,1
136248,T4d,right,,44490,acetylcholine,1
136266,Dm2,right,,44491,acetylcholine,1
136267,R1-R6,right,,44492,histamine,1
136271,T5a,right,,44493,acetylcholine,1
136277,Dm2,right,,44494,acetylcholine,1
136280,T5c,right,,44495,acetylcholine,1
136284,Dm2,right,,44496,acetylcholine,1
136285,Dm2,right,,44497,acetylcholine,1
136286,Mi15,right,,44498,acetylcholine,1
136288,Dm3c,right,,44499,glutamate,-1
136289,Mi15,right,,44500,acetylcholine,1
136295,Cm1,right,,44501,acetylcholine,1
136297,L3,right,"-2,12",44502,acetylcholine,1
136299,T5a,right,,44503,acetylcholine,1
136300,Cm4,right,,44504,glutamate,-1
136303,Cm22,right,,44505,gaba,-1
136304,R7y,right,,44506,histamine,1
136309,Cm1,right,,44507,acetylcholine,1
136311,Tm6,right,,44508,acetylcholine,1
136313,Cm1,right,,44509,acetylcholine,1
136318,T5c,right,,44510,acetylcholine,1
136320,Mi15,right,,44511,acetylcholine,1
136324,R1-R6,right,,44512,histamine,1
136330,T4c,right,,44513,acetylcholine,1
136332,Dm3b,right,,44514,glutamate,-1
136334,Tm29,right,,44515,glutamate,-1
136344,Cm1,right,,44516,acetylcholine,1
136348,Dm2,right,,44517,acetylcholine,1
136351,Dm2,right,,44518,acetylcholine,1
136352,T4a,right,,44519,acetylcholine,1
136353,T5b,right,,44520,acetylcholine,1
136356,T5d,right,,44521,acetylcholine,1
136361,Dm2,right,,44522,acetylcholine,1
136368,Cm1,right,,44523,acetylcholine,1
136375,T4d,right,,44524,acetylcholine,1
136379,T4c,right,,44525,acetylcholine,1
136382,Tm29,right,,44526,glutamate,-1
136393,Dm2,right,,44527,acetylcholine,1
136396,Tm5a,right,,44528,acetylcholine,1
136402,Dm3a,right,,44529,glutamate,-1
136406,Dm2,right,,44530,acetylcholine,1
136411,T3,right,,44531,acetylcholine,1
136413,Tm20,right,"-14,30",44532,acetylcholine,1
136418,Dm3b,right,,44533,glutamate,-1
136420,T4c,right,,44534,acetylcholine,1
136422,Tm5a,right,,44535,acetylcholine,1
136425,Dm2,right,,44536,acetylcholine,1
136426,Tm6,right,,44537,acetylcholine,1
136432,T5c,right,,44538,acetylcholine,1
136445,Cm4,right,,44539,glutamate,-1
136448,L5,right,"15,57",44540,acetylcholine,1
136450,Dm2,right,,44541,acetylcholine,1
136460,T5c,right,,44542,acetylcholine,1
136466,Dm8b,right,,44543,glutamate,-1
136470,R1-R6,right,,44544,histamine,1
136471,T5d,right,,44545,acetylcholine,1
136474,TmY18,right,,44546,acetylcholine,1
136478,T3,right,,44547,acetylcholine,1
136481,T5c,right,,44548,acetylcholine,1
136486,Cm1,right,,44549,acetylcholine,1
136492,T5c,right,,44550,acetylcholine,1
136494,Mi15,right,,44551,acetylcholine,1
136502,Tm5a,right,,44552,acetylcholine,1
136503,T4d,right,,44553,acetylcholine,1
136512,T5d,right,,44554,acetylcholine,1
136517,Dm3a,right,,44555,glutamate,-1
136526,T5c,right,,44556,acetylcholine,1
136528,C2,right,"-4,66",44557,gaba,-1
136530,Tm20,right,"14,54",44558,acetylcholine,1
136532,T5d,right,,44559,acetylcholine,1
136537,Cm1,right,,44560,acetylcholine,1
136540,Tm5a,right,,44561,acetylcholine,1
136545,Cm1,right,,44562,acetylcholine,1
136549,T4a,right,,44563,acetylcholine,1
136555,Dm3a,right,,44564,glutamate,-1
136556,T5a,right,,44565,acetylcholine,1
136557,Tm20,right,"-3,67",44566,acetylcholine,1
136564,T4a,right,,44567,acetylcholine,1
136566,Cm1,right,,44568,acetylcholine,1
136569,C2,right,"-9,63",44569,gaba,-1
136573,Mi15,right,,44570,acetylcholine,1
136575,Cm1,right,,44571,acetylcholine,1
136578,R1-R6,right,,44572,histamine,1
136579,T5d,right,,44573,acetylcholine,1
136582,Mi15,right,,44574,acetylcholine,1
136588,Dm2,right,,44575,acetylcholine,1
136593,Tm5a,right,,44576,acetylcholine,1
136594,Tm5a,right,,44577,acetylcholine,1
136595,T5d,right,,44578,acetylcholine,1
136599,T4c,right,,44579,acetylcholine,1
136601,T4c,right,,44580,acetylcholine,1
136609,T5d,right,,44581,acetylcholine,1
136611,T4c,right,,44582,acetylcholine,1
136613,Mi2,right,,44583,glutamate,-1
136615,Dm3c,right,,44584,glutamate,-1
136621,Dm3b,right,,44585,glutamate,-1
136624,T5b,right,,44586,acetylcholine,1
136630,T3,right,,44587,acetylcholine,1
136633,Mi2,right,,44588,glutamate,-1
136636,Tm20,right,"-13,53",44589,acetylcholine,1
136639,Tm9,right,"3,23",44590,acetylcholine,1
136644,T4c,right,,44591,acetylcholine,1
136645,T3,right,,44592,acetylcholine,1
136654,Tm5b,right,,44593,acetylcholine,1
136658,Tm5a,right,,44594,acetylcholine,1
136660,Dm3a,right,,44595,glutamate,-1
136661,T5b,right,,44596,acetylcholine,1
136669,Cm1,right,,44597,acetylcholine,1
136670,T5d,right,,44598,acetylcholine,1
136674,T5d,right,,44599,acetylcholine,1
136676,Dm2,right,,44600,acetylcholine,1
136678,T5b,right,,44601,acetylcholine,1
136679,Dm3b,right,,44602,glutamate,-1
136682,Tm20,right,"-9,61",44603,acetylcholine,1
136683,Dm3a,right,,44604,glutamate,-1
136684,Mi15,right,,44605,acetylcholine,1
136688,Mi2,right,,44606,glutamate,-1
136691,Dm3c,right,,44607,glutamate,-1
136692,Cm1,right,,44608,acetylcholine,1
136703,Tm29,right,,44609,glutamate,-1
136706,T5d,right,,44610,acetylcholine,1
136708,Tm6,right,,44611,acetylcholine,1
136717,T5d,right,,44612,acetylcholine,1
136718,Tm20,right,"-6,64",44613,acetylcholine,1
136724,T5a,right,,44614,acetylcholine,1
136727,Dm3b,right,,44615,glutamate,-1
136731,C2,right,"10,14",44616,gaba,-1
136735,T4d,right,,44617,acetylcholine,1
136740,T3,right,,44618,acetylcholine,1
136741,Tm3,right,,44619,acetylcholine,1
136743,Dm2,right,,44620,acetylcholine,1
136744,Mi9,right,"11,63",44621,glutamate,-1
136749,Dm3a,right,,44622,glutamate,-1
136751,T4d,right,,44623,acetylcholine,1
136754,Dm2,right,,44624,acetylcholine,1
136758,Tm20,right,"11,63",44625,acetylcholine,1
136759,Tm6,right,,44626,acetylcholine,1
136761,Tm6,right,,44627,acetylcholine,1
136764,Dm3a,right,,44628,glutamate,-1
136775,Tm20,right,"-4,66",44629,acetylcholine,1
136784,Dm3b,right,,44630,glutamate,-1
136789,T4c,right,,44631,acetylcholine,1
136791,C2,right,"-10,12",44632,gaba,-1
136803,L3,right,"5,67",44633,acetylcholine,1
136806,Dm2,right,,44634,acetylcholine,1
136810,L5,right,"12,28",44635,acetylcholine,1
136816,Tm9,right,"15,25",44636,acetylcholine,1
136818,Tm6,right,,44637,acetylcholine,1
136820,T5b,right,,44638,acetylcholine,1
136827,T5b,right,,44639,acetylcholine,1
136832,T5b,right,,44640,acetylcholine,1
136836,L3,right,"11,15",44641,acetylcholine,1
136844,Mi4,right,"7,9",44642,gaba,-1
136846,T5b,right,,44643,acetylcholine,1
136856,Mi15,right,,44644,acetylcholine,1
136861,Cm4,right,,44645,glutamate,-1
136863,T5d,right,,44646,acetylcholine,1
136864,Cm1,right,,44647,acetylcholine,1
136869,T4c,right,,44648,acetylcholine,1
136871,T4d,right,,44649,acetylcholine,1
136875,Mi15,right,,44650,acetylcholine,1
136876,R1-R6,right,,44651,histamine,1
136879,T5d,right,,44652,acetylcholine,1
136882,Dm3c,right,,44653,glutamate,-1
136884,Li21,right,,44654,acetylcholine,1
136886,Mi15,right,,44655,acetylcholine,1
136888,T5c,right,,44656,acetylcholine,1
136891,T4a,right,,44657,acetylcholine,1
136893,T3,right,,44658,acetylcholine,1
136894,Dm3a,right,,44659,glutamate,-1
136895,T3,right,,44660,acetylcholine,1
136899,L5,right,"11,27",44661,acetylcholine,1
136900,Mi15,right,,44662,acetylcholine,1
136911,Dm3b,right,,44663,glutamate,-1
136913,Cm1,right,,44664,acetylcholine,1
136915,R1-R6,right,,44665,histamine,1
136920,Cm2,right,,44666,acetylcholine,1
136923,Dm3a,right,,44667,glutamate,-1
136931,Tm5c,right,,44668,glutamate,-1
136937,Mi9,right,"-9,53",44669,glutamate,-1
136952,T5b,right,,44670,acetylcholine,1
136963,Tm12,right,,44671,acetylcholine,1
136967,T5d,right,,44672,acetylcholine,1
136972,Mi4,right,"6,8",44673,gaba,-1
136974,T4a,right,,44674,acetylcholine,1
136976,Tm29,right,,44675,glutamate,-1
136978,Tm20,right,"15,55",44676,acetylcholine,1
136985,Cm1,right,,44677,acetylcholine,1
136986,TmY18,right,,44678,acetylcholine,1
136989,T5b,right,,44679,acetylcholine,1
136995,T5c,right,,44680,acetylcholine,1
136996,Dm3c,right,,44681,glutamate,-1
137006,T5d,right,,44682,acetylcholine,1
137013,Mi2,right,,44683,glutamate,-1
137025,T5d,right,,44684,acetylcholine,1
137028,Dm3a,right,,44685,glutamate,-1
137037,Tm20,right,"4,68",44686,acetylcholine,1
137040,C2,right,"15,27",44687,gaba,-1
137045,Dm3b,right,,44688,glutamate,-1
137046,Dm2,right,,44689,acetylcholine,1
137049,Dm2,right,,44690,acetylcholine,1
137058,Dm2,right,,44691,acetylcholine,1
137059,Dm3c,right,,44692,glutamate,-1
137060,T5a,right,,44693,acetylcholine,1
137063,T5b,right,,44694,acetylcholine,1
137067,Mi15,right,,44695,acetylcholine,1
137082,T4b,right,,44696,acetylcholine,1
137086,Mi15,right,,44697,acetylcholine,1
137090,C2,right,"4,70",44698,gaba,-1
137091,Tm2,right,"-12,14",44699,acetylcholine,1
137094,Cm1,right,,44700,acetylcholine,1
137096,Dm2,right,,44701,acetylcholine,1
137100,Dm2,right,,44702,acetylcholine,1
137106,R1-R6,right,,44703,histamine,1
137107,T4d,right,,44704,acetylcholine,1
137109,Dm2,right,,44705,acetylcholine,1
137111,T5b,right,,44706,acetylcholine,1
137116,L4,right,,44707,acetylcholine,1
137119,T3,right,,44708,acetylcholine,1
137126,R1-R6,right,,44709,histamine,1
137130,Tm3,right,,44710,acetylcholine,1
137139,Mi15,right,,44711,acetylcholine,1
137142,Mi2,right,,44712,glutamate,-1
137145,Dm3b,right,,44713,glutamate,-1
137147,Mi9,right,"10,66",44714,glutamate,-1
137154,R1-R6,right,,44715,histamine,1
137157,L3,right,"3,45",44716,acetylcholine,1
137163,Mi4,right,"0,70",44717,gaba,-1
137169,R1-R6,right,,44718,histamine,1
137186,T5c,right,,44719,acetylcholine,1
137189,T5d,right,,44720,acetylcholine,1
137192,T3,right,,44721,acetylcholine,1
137196,Tm20,right,"17,49",44722,acetylcholine,1
137197,T5d,right,,44723,acetylcholine,1
137204,T3,right,,44724,acetylcholine,1
137221,Mi2,right,,44725,glutamate,-1
137223,T5b,right,,44726,acetylcholine,1
137230,T4d,right,,44727,acetylcholine,1
137234,T3,right,,44728,acetylcholine,1
137236,T5a,right,,44729,acetylcholine,1
137241,T4c,right,,44730,acetylcholine,1
137243,T3,right,,44731,acetylcholine,1
137245,Dm3b,right,,44732,glutamate,-1
137246,Dm2,right,,44733,acetylcholine,1
137247,T5d,right,,44734,acetylcholine,1
137248,C2,right,"9,11",44735,gaba,-1
137252,T5a,right,,44736,acetylcholine,1
137262,L5,right,"9,15",44737,acetylcholine,1
137263,Mi13,right,,44738,glutamate,-1
137271,Mi2,right,,44739,glutamate,-1
137272,Tm20,right,"9,57",44740,acetylcholine,1
137273,L5,right,"14,60",44741,acetylcholine,1
137277,T5a,right,,44742,acetylcholine,1
137280,Dm3b,right,,44743,glutamate,-1
137282,Tm20,right,"17,45",44744,acetylcholine,1
137286,T4b,right,,44745,acetylcholine,1
137288,Dm3b,right,,44746,glutamate,-1
137289,Cm1,right,,44747,acetylcholine,1
137290,Tm5a,right,,44748,acetylcholine,1
137294,T3,right,,44749,acetylcholine,1
137307,R7d,right,,44750,histamine,1
137308,Mi15,right,,44751,acetylcholine,1
137310,T4b,right,,44752,acetylcholine,1
137311,Dm3b,right,,44753,glutamate,-1
137316,T3,right,,44754,acetylcholine,1
137318,T5d,right,,44755,acetylcholine,1
137320,Tm3,right,,44756,acetylcholine,1
137332,T5c,right,,44757,acetylcholine,1
137341,T5b,right,,44758,acetylcholine,1
137348,Dm2,right,,44759,acetylcholine,1
137353,T5b,right,,44760,acetylcholine,1
137355,Tm9,right,"16,30",44761,acetylcholine,1
137357,Tm3,right,,44762,acetylcholine,1
137358,Dm2,right,,44763,acetylcholine,1
137359,T5b,right,,44764,acetylcholine,1
137364,Dm2,right,,44765,acetylcholine,1
137369,T5c,right,,44766,acetylcholine,1
137376,Mi15,right,,44767,acetylcholine,1
137377,L3,right,"-1,65",44768,acetylcholine,1
137380,Dm3a,right,,44769,glutamate,-1
137383,Dm3b,right,,44770,glutamate,-1
137389,T5b,right,,44771,acetylcholine,1
137391,TmY5a,right,,44772,glutamate,-1
137393,Mi9,right,"15,27",44773,glutamate,-1
137397,Dm2,right,,44774,acetylcholine,1
137403,T3,right,,44775,acetylcholine,1
137408,Tm9,right,"18,48",44776,acetylcholine,1
137412,Tm39,right,,44777,acetylcholine,1
137413,T5b,right,,44778,acetylcholine,1
137417,Tm5a,right,,44779,acetylcholine,1
137418,T4d,right,,44780,acetylcholine,1
137430,Mi2,right,,44781,glutamate,-1
137437,T4b,right,,44782,acetylcholine,1
137439,C2,right,"0,8",44783,gaba,-1
137443,R7d,right,,44784,histamine,1
137444,Tm6,right,,44785,acetylcholine,1
137449,T4b,right,,44786,acetylcholine,1
137450,LPC2,right,,44787,acetylcholine,1
137451,T4c,right,,44788,acetylcholine,1
137452,T5d,right,,44789,acetylcholine,1
137455,Mi15,right,,44790,acetylcholine,1
137458,T3,right,,44791,acetylcholine,1
137460,T5c,right,,44792,acetylcholine,1
137461,Dm3b,right,,44793,glutamate,-1
137462,T4b,right,,44794,acetylcholine,1
137469,Dm2,right,,44795,acetylcholine,1
137472,Tm29,right,,44796,glutamate,-1
137478,Dm3a,right,,44797,glutamate,-1
137485,T5b,right,,44798,acetylcholine,1
137486,Tm20,right,"15,51",44799,acetylcholine,1
137490,Tm20,right,"2,38",44800,acetylcholine,1
137493,Mi2,right,,44801,glutamate,-1
137498,Dm2,right,,44802,acetylcholine,1
137502,T5c,right,,44803,acetylcholine,1
137504,T4b,right,,44804,acetylcholine,1
137512,L5,right,"-7,65",44805,acetylcholine,1
137518,Dm3b,right,,44806,glutamate,-1
137527,Mi15,right,,44807,acetylcholine,1
137534,Mi9,right,"-1,53",44808,glutamate,-1
137536,T4b,right,,44809,acetylcholine,1
137549,Mi15,right,,44810,acetylcholine,1
137558,Dm3b,right,,44811,glutamate,-1
137561,Mi15,right,,44812,acetylcholine,1
137562,T3,right,,44813,acetylcholine,1
137563,Dm2,right,,44814,acetylcholine,1
137565,Dm3a,right,,44815,glutamate,-1
137575,Cm2,right,,44816,acetylcholine,1
137584,L4,right,,44817,acetylcholine,1
137594,T5b,right,,44818,acetylcholine,1
137602,Dm8b,right,,44819,glutamate,-1
137604,Dm2,right,,44820,acetylcholine,1
137608,T4d,right,,44821,acetylcholine,1
137611,Dm3c,right,,44822,glutamate,-1
137623,Dm3a,right,,44823,glutamate,-1
137624,Tm6,right,,44824,acetylcholine,1
137626,Cm4,right,,44825,glutamate,-1
137627,Tm5b,right,,44826,acetylcholine,1
137628,Dm3a,right,,44827,glutamate,-1
137631,Tm2,right,"-9,63",44828,acetylcholine,1
137632,Mi15,right,,44829,acetylcholine,1
137635,T5d,right,,44830,acetylcholine,1
137636,Mi15,right,,44831,acetylcholine,1
137639,T5a,right,,44832,acetylcholine,1
137640,T4c,right,,44833,acetylcholine,1
137641,T5c,right,,44834,acetylcholine,1
137648,L5,right,"-14,30",44835,acetylcholine,1
137657,Tm5a,right,,44836,acetylcholine,1
137664,Dm2,right,,44837,acetylcholine,1
137666,T5a,right,,44838,acetylcholine,1
137674,T5c,right,,44839,acetylcholine,1
137677,Dm3b,right,,44840,glutamate,-1
137683,Dm3c,right,,44841,glutamate,-1
137689,R1-R6,right,,44842,histamine,1
137692,Tm5b,right,,44843,acetylcholine,1
137694,Tm3,right,,44844,acetylcholine,1
137695,Mi2,right,,44845,glutamate,-1
137698,T3,right,,44846,acetylcholine,1
137704,R1-R6,right,,44847,histamine,1
137711,T5c,right,,44848,acetylcholine,1
137712,T5a,right,,44849,acetylcholine,1
137717,R1-R6,right,,44850,histamine,1
137725,T4c,right,,44851,acetylcholine,1
137729,Tm29,right,,44852,glutamate,-1
137732,Dm3a,right,,44853,glutamate,-1
137735,T5d,right,,44854,acetylcholine,1
137737,Cm1,right,,44855,acetylcholine,1
137741,T4b,right,,44856,acetylcholine,1
137742,T5a,right,,44857,acetylcholine,1
137746,L4,right,,44858,acetylcholine,1
137749,T4b,right,,44859,acetylcholine,1
137757,Dm3a,right,,44860,glutamate,-1
137761,Dm2,right,,44861,acetylcholine,1
137763,Tm20,right,"8,16",44862,acetylcholine,1
137764,T5c,right,,44863,acetylcholine,1
137765,Mi15,right,,44864,acetylcholine,1
137772,L4,right,,44865,acetylcholine,1
137780,T5a,right,,44866,acetylcholine,1
137782,T4c,right,,44867,acetylcholine,1
137783,T2a,right,,44868,acetylcholine,1
137798,Cm1,right,,44869,acetylcholine,1
137799,Dm3a,right,,44870,glutamate,-1
137805,Dm3a,right,,44871,glutamate,-1
137807,Dm3b,right,,44872,glutamate,-1
137813,Tm20,right,"-9,45",44873,acetylcholine,1
137819,T4d,right,,44874,acetylcholine,1
137820,T5c,right,,44875,acetylcholine,1
137821,Mi15,right,,44876,acetylcholine,1
137823,Mi15,right,,44877,acetylcholine,1
137824,T5c,right,,44878,acetylcholine,1
137832,L3,right,"7,15",44879,acetylcholine,1
137836,Mi9,right,"14,58",44880,glutamate,-1
137842,Tm6,right,,44881,acetylcholine,1
137845,Mi2,right,,44882,glutamate,-1
137849,T5d,right,,44883,acetylcholine,1
137850,Dm2,right,,44884,acetylcholine,1
137851,L5,right,"14,58",44885,acetylcholine,1
137853,Tm5a,right,,44886,acetylcholine,1
137854,Tm20,right,"-4,40",44887,acetylcholine,1
137856,Dm2,right,,44888,acetylcholine,1
137859,Cm1,right,,44889,acetylcholine,1
137860,Dm3b,right,,44890,glutamate,-1
137861,Tm5b,right,,44891,acetylcholine,1
137862,L3,right,"4,50",44892,acetylcholine,1
137867,Cm2,right,,44893,acetylcholine,1
137869,C2,right,"-12,54",44894,gaba,-1
137876,Cm4,right,,44895,glutamate,-1
137879,T3,right,,44896,acetylcholine,1
137888,Dm3c,right,,44897,glutamate,-1
137889,T5c,right,,44898,acetylcholine,1
137892,L3,right,"5,45",44899,acetylcholine,1
137897,Dm3b,right,,44900,glutamate,-1
137900,Dm3b,right,,44901,glutamate,-1
