root_id,top_in/out_region,community_labels,predicted_nt_type,predicted_nt_confidence,verified_nt_type,verified_neuropeptide,body_part,function,flow,super_class,class,sub_class,hemilineage,nerve,soma_side,primary_cell_type,alternative_cell_type(s),cable_length_(nm),surface_area_(nm^2),volume_(nm^3),known_nt_simplified,top_nt,idx,sign
720575941350409264,INTTCT.HTCT,soma in VNC,acetylcholine,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,right,IN08B073,IN08B073,,,,acetylcholine,acetylcholine,10,1
720575941350413360,T2_MESONM,soma in VNC,acetylcholine,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,right,IN04B108,IN04B108,,,,acetylcholine,acetylcholine,11,1
720575941350420016,T2_MESONM,soma in VNC,acetylcholine,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A071,IN03A071,,,,acetylcholine,acetylcholine,12,1
720575941350424112,T3_METANM,soma in VNC,glutamate,0.93,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A018,IN14A018,,,,,glutamate,13,-1
720575941350427696,T3_METANM,soma in VNC,acetylcholine,0.94,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,10B,,right,IN10B052,IN10B052,,,,acetylcholine,acetylcholine,14,1
720575941350441008,WTCT,soma in VNC,glutamate,0.98,glutamate,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,16B,,left,IN16B092,IN16B092,,,,glutamate,glutamate,15,-1
720575941350441264,T2_MESONM,soma in VNC,acetylcholine,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A085,IN20A.22A085,,,,acetylcholine,acetylcholine,16,1
720575941350443312,T3_METANM,soma in VNC,acetylcholine,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,01A,,right,IN01A057,IN01A057,,,,acetylcholine,acetylcholine,17,1
720575941350444592,T2_MESONM.NO_CONS,"innervates T2 leg,innervates leg,innervates right side of body",,,,,middle_leg,"flex_coxa_trochanter_joint,leg_motor",efferent,motor,leg_motor_neuron,middle_leg_motor_neuron,24B.25B,right_mesothoracic_leg_nerve,right,trochanter_flexor,"trochanter_flexor,trochanter_flexor_MesoALN_posterior_soma",,,,,glutamate,18,-1
720575941350455344,T3_METANM,soma in VNC,gaba,0.96,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,19A,,left,IN19A117,IN19A117,,,,,gaba,19,-1
720575941350471472,T3_METANM,soma in VNC,gaba,0.96,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN16B086,IN16B086,,,,glutamate,glutamate,20,-1
720575941350473008,HTCT,soma in VNC,acetylcholine,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,right,IN08B108,IN08B108,,,,acetylcholine,acetylcholine,21,1
720575941350482992,ANM,soma in VNC,acetylcholine,0.55,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INXXX346,INXXX346,,,,,acetylcholine,22,1
720575941350526512,GNG,soma in brain,serotonin,0.52,,,,,intrinsic,central_brain_intrinsic,,,MD_SA1,,right,CB1563,CB1563,,,,,acetylcholine,23,1
720575941350528560,NO.FB,soma in brain,acetylcholine,0.82,,,,,intrinsic,central_brain_intrinsic,central_complex_intrinsic_neuron,PFN,DM1_CX_v,,right,PFNd,PFNd,,,,,acetylcholine,24,1
720575941350531376,SPS,soma in brain,glutamate,0.7,,,,,intrinsic,central_brain_intrinsic,,,putative_primary,,right,PS280,PS280,,,,,glutamate,25,-1
720575941350550320,T1_PRONM,,acetylcholine,0.65,,,thorax,tactile,afferent,sensory,bristle_neuron,thorax_bristle_neuron,,right_posterior_dorsal_mesothoracic_nerve,right,SNta09,SNta09,,,,,acetylcholine,26,1
720575941350568496,T2_MESONM,,acetylcholine,0.64,,,middle_leg,tactile,afferent,sensory,bristle_neuron,middle_leg_bristle_neuron,,right_mesothoracic_leg_nerve,right,SNta35,SNta35,,,,,gaba,27,-1
720575941350569776,T2_MESONM,,acetylcholine,0.65,,,middle_leg,tactile,afferent,sensory,bristle_neuron,middle_leg_bristle_neuron,,right_mesothoracic_leg_nerve,right,SNta37,SNta37,,,,,acetylcholine,28,1
720575941350604336,T2_MESONM,,acetylcholine,0.79,,,middle_leg,tactile,afferent,sensory,bristle_neuron,middle_leg_bristle_neuron,,right_mesothoracic_leg_nerve,right,SNta29,SNta29,,,,,acetylcholine,29,1
720575941350764336,GNG,,acetylcholine,0.39,,,interommatidial,tactile,afferent,sensory,bristle_neuron,interommatidial_bristle_neuron,,right_eye_nerve,right,BM_InOm,BM_InOm,,,,,unknown,30,1
720575941350878768,GA.EB,soma in brain,gaba,0.71,,,,,intrinsic,central_brain_intrinsic,central_complex_input_neuron,EB_input,EBa1,,left,ER6,ER6,,,,,gaba,31,-1
720575941350890544,SAD.INTTCT,"CNS neuron,soma in brain",acetylcholine,0.93,,,,,intrinsic,descending,descending_neuron,,LB7,,left,DNge110,DNge110,,,,,acetylcholine,32,1
720575941350979376,EB,soma in brain,gaba,0.99,gaba,,,,intrinsic,central_brain_intrinsic,central_complex_input_neuron,EB_input,EBa1,,left,ER3m,ER3m,,,,gaba,gaba,33,-1
720575941351040048,MB_CA.MB_VL,"CNS neuron,soma in brain",dopamine,0.57,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCab,MBp1,,right,KCab,KCab,,,,acetylcholine,acetylcholine,34,1
720575941351040304,T2_MESONM,soma in VNC,gaba,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B065,IN01B065,,,,gaba,gaba,35,-1
720575941351045936,T3_METANM,soma in VNC,glutamate,0.93,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,21A,,right,IN21A071,IN21A071,,,,,glutamate,36,-1
720575941351118640,MB_CA.MB_VL,soma in brain,dopamine,0.57,acetylcholine,,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCapbp,MBp4,,left,KCapbp-ap1,KCapbp-ap1,,,,acetylcholine,acetylcholine,37,1
720575941351123760,NO.UNASSIGNED,soma in brain,acetylcholine,0.9,,Mip,,,intrinsic,central_brain_intrinsic,central_complex_intrinsic_neuron,PFN,DM4_CX_p,,right,PFNp_b,PFNp_b,,,,,acetylcholine,38,1
720575941351164208,ME,"CNS neuron,soma in brain",acetylcholine,0.65,,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm2,Dm2,,,,,acetylcholine,39,1
720575941351164464,T3_METANM,soma in VNC,gaba,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,,,right,INXXX053,INXXX053,,,,,gaba,40,-1
720575941351169072,ME,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4c,T4c,,,,acetylcholine,acetylcholine,41,1
720575941351169840,ME,"Tm1?,soma in brain",acetylcholine,0.71,,,,,,,,,,,left,,,,,,,gaba,42,-1
720575941351170352,ME,"CNS neuron,soma in brain",acetylcholine,0.94,,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm2,Dm2,,,,,acetylcholine,43,1
720575941351173168,LO,soma in brain,acetylcholine,0.76,,,,,,,,,,,right,,,,,,,gaba,44,-1
720575941351173424,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5b,T5b,,,,acetylcholine,acetylcholine,45,1
720575941351174704,ME,"CNS neuron,soma in brain",acetylcholine,0.97,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm2,Tm2,,,,acetylcholine,acetylcholine,46,1
720575941351178288,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4c,T4c,,,,acetylcholine,acetylcholine,47,1
720575941351179824,ME.LOP,soma in brain,acetylcholine,0.86,,,,,,,,,,,left,,,,,,,gaba,48,-1
720575941351182640,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.96,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary_y,,,,right,TmY3,TmY3,,,,acetylcholine,acetylcholine,49,1
720575941351183664,ME.LO,soma in brain,acetylcholine,0.88,,,,,,,,,,,right,,,,,,,gaba,50,-1
720575941351188272,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5b,T5b,,,,acetylcholine,acetylcholine,51,1
720575941351189040,LOP,"CNS neuron,soma in brain",acetylcholine,0.51,glutamate,,,,intrinsic,optic_lobe_intrinsic,lobula_plate_intrinsic,,,,right,LPi02,LPi02,,,,glutamate,glutamate,52,-1
720575941351191344,ME.LOP,"CNS neuron,T4 neuron,T4a?,soma in brain",acetylcholine,0.94,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4c,T4c,,,,acetylcholine,acetylcholine,53,1
720575941351191856,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5b,T5b,,,,acetylcholine,acetylcholine,54,1
720575941351206960,ME,soma in brain,acetylcholine,0.68,,,,,,,,,,,right,,,,,,,gaba,55,-1
720575941351220784,LO,"CNS neuron,soma in brain",,,,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm21,Tm21,,,,,acetylcholine,56,1
720575941351226160,ME,soma in brain,acetylcholine,0.63,,,,,,,,,,,right,,,,,,,gaba,57,-1
720575941351251248,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5a,T5a,,,,acetylcholine,acetylcholine,58,1
720575941351260208,ME,soma in brain,glutamate,0.8,glutamate,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm3q,Dm3q,,,,glutamate,glutamate,59,-1
720575941351269936,ME,"CNS neuron,soma in brain",gaba,0.45,gaba,,,,intrinsic,optic_lobe_intrinsic,proximal_medulla,,,,right,Pm01,Pm01,,,,gaba,gaba,60,-1
720575941351300144,NO_CONS.LO,soma in brain,acetylcholine,0.95,,,,,,,,,,,right,,,,,,,gaba,61,-1
720575941351323440,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5a,T5a,,,,acetylcholine,acetylcholine,62,1
720575941351325232,ME.LOP,"CNS neuron,T4 neuron,T4d?,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,63,1
720575941351325744,LOP.ME,"CNS neuron,soma in brain",acetylcholine,0.55,glutamate,,,,intrinsic,optic_lobe_intrinsic,y_neuron,,,,right,Y11,Y11,,,,glutamate,glutamate,64,-1
720575941351343408,LO,soma in brain,serotonin,0.36,,,,,,,,,,,right,,,,,,,gaba,65,-1
720575941351347760,ME,"CNS neuron,soma in brain",acetylcholine,0.93,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm3,Tm3,,,,acetylcholine,acetylcholine,66,1
720575941351350576,ME,soma in brain,glutamate,0.81,,,,,,,,,,,right,,,,,,,gaba,67,-1
720575941351357232,ME,"CNS neuron,soma in brain",acetylcholine,0.69,,,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi13,Mi13,,,,,acetylcholine,68,1
720575941351367984,LO,soma in brain,glutamate,0.6,,,,,intrinsic,optic_lobe_intrinsic,lobula_intrinsic,,,,right,Li01,Li01,,,,,glutamate,69,-1
720575941351369520,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4a,T4a,,,,acetylcholine,acetylcholine,70,1
720575941351371824,ME,soma in brain,acetylcholine,0.6,,,,,,,,,,,right,,,,,,,gaba,71,-1
720575941351384112,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4d,T4d,,,,acetylcholine,acetylcholine,72,1
720575941351387440,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5a,T5a,,,,acetylcholine,acetylcholine,73,1
720575941351388464,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5c,T5c,,,,acetylcholine,acetylcholine,74,1
720575941351388720,ME,soma in brain,glutamate,0.92,,,,,,,,,,,right,,,,,,,gaba,75,-1
720575941351390512,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4c,T4c,,,,acetylcholine,acetylcholine,76,1
720575941351392048,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,77,1
720575941351393840,ME,"CNS neuron,soma in brain",acetylcholine,0.95,,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm2,Dm2,,,,,acetylcholine,78,1
720575941351394096,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4a,T4a,,,,acetylcholine,acetylcholine,79,1
720575941351399728,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,80,1
720575941351407664,LOP.PLP,soma in brain,acetylcholine,0.98,,,,,intrinsic,visual_projection,lobula_lobula_plate_columnar,,,,right,LLPC2,LLPC2,,,,,acetylcholine,81,1
720575941351408688,ME,soma in brain,glutamate,0.47,,,,,,,,,,,right,,,,,,,gaba,82,-1
720575941351421488,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,0.99,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5a,T5a,,,,acetylcholine,acetylcholine,83,1
720575941351427632,ME,soma in brain,glutamate,0.67,,,,,,,,,,,right,,,,,,,gaba,84,-1
720575941351427888,ME,soma in brain,glutamate,0.73,glutamate,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm3q,Dm3q,,,,glutamate,glutamate,85,-1
720575941351429936,ME.LO,soma in brain,acetylcholine,0.65,,,,,,,,,,,right,,,,,,,gaba,86,-1
720575941351431216,LO,"CNS neuron,soma in brain",acetylcholine,0.96,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm9,Tm9,,,,acetylcholine,acetylcholine,87,1
720575941351436336,ME,"CNS neuron,soma in brain",gaba,0.5,gaba,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm10,Dm10,,,,gaba,gaba,88,-1
720575941351438384,ME.UNASSIGNED,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,89,1
720575941351441200,ME,soma in brain,glutamate,0.63,,,,,,,,,,,right,,,,,,,gaba,90,-1
720575941351444272,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4d,T4d,,,,acetylcholine,acetylcholine,91,1
720575941351446576,ME,"CNS neuron,soma in brain",acetylcholine,0.32,gaba,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm10,Dm10,,,,gaba,gaba,92,-1
720575941351451184,LOP,soma in brain,glutamate,0.83,,,,,,,,,,,right,,,,,,,gaba,93,-1
720575941351470128,LOP,soma in brain,acetylcholine,0.85,acetylcholine,,,,intrinsic,visual_projection,lobula_lobula_plate_columnar,,,,right,LLPC1,LLPC1,,,,acetylcholine,acetylcholine,94,1
720575941351471152,AVLP,soma in brain,gaba,0.55,,,,,intrinsic,central_brain_intrinsic,,,VLPl4_anterior,,right,AVLP421,AVLP421,,,,,gaba,95,-1
720575941351478064,ME,"CNS neuron,soma in brain",glutamate,0.63,glutamate,,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi9,Mi9,,,,glutamate,glutamate,96,-1
720575941351483696,ME,soma in brain,acetylcholine,0.63,,,,,intrinsic,visual_projection,amacrine_medulla,,,,right,aMe5,aMe5,,,,,acetylcholine,97,1
720575941351504944,ME,"CNS neuron,soma in brain",gaba,0.53,"gaba,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi4,Mi4,,,,gaba,gaba,98,-1
720575941351505200,LOP.NO_CONS,soma in brain,acetylcholine,0.9,,,,,,,,,,,right,,,,,,,gaba,99,-1
720575941351511088,ME,"CNS neuron,soma in brain",gaba,0.62,"gaba,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi4,Mi4,,,,gaba,gaba,100,-1
720575941351524144,ME,soma in brain,acetylcholine,0.58,,,,,intrinsic,visual_projection,medulla_tangential,,,,right,MTe03,MTe03,,,,,acetylcholine,101,1
720575941351530032,T3_METANM,,gaba,0.68,acetylcholine,,hind_leg,"position,proprioception",afferent,sensory,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,,left_metathoracic_leg_nerve,left,SNpp51,SNpp51,,,,acetylcholine,acetylcholine,102,1
720575941351536688,T2_MESONM,,glutamate,0.8,,,middle_leg,"gustatory_tactile,sweet",afferent,sensory,taste_peg_neuron,middle_leg_taste_peg_neuron,,right_mesothoracic_leg_nerve,right,SNch11,SNch11,,,,,acetylcholine,103,1
720575941351552816,T1_PRONM,,acetylcholine,0.68,,,front_leg,,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,,right_prothoracic_leg_nerve,right,SNxx33,SNxx33,,,,,acetylcholine,104,1
720575941351621168,ME,"Mi9?,soma in brain",acetylcholine,0.77,,,,,,,,,,,right,,,,,,,gaba,105,-1
720575941351629104,ME,"CNS neuron,Dm3?,soma in brain",serotonin,0.35,glutamate,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm3q,Dm3q,,,,glutamate,glutamate,106,-1
720575941351652400,T2_MESONM,,gaba,0.66,,,middle_leg,proprioception,afferent,sensory,orphan_neuron,middle_leg_orphan_neuron,,left_mesothoracic_leg_nerve,left,SNppxx,SNppxx,,,,,gaba,107,-1
720575941351655984,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4b,T4b,,,,acetylcholine,acetylcholine,108,1
720575941351664688,ME,CNS neuron,acetylcholine,0.95,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm2,Tm2,,,,acetylcholine,acetylcholine,109,1
720575941351665712,ME,soma in brain,glutamate,0.64,,,,,,,,,,,right,,,,,,,gaba,110,-1
720575941351666224,ME,"CNS neuron,Mi4?,soma in brain",glutamate,0.62,glutamate,,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi9,Mi9,,,,glutamate,glutamate,111,-1
720575941351676720,ME.LO,"TmY18?,soma in brain",acetylcholine,0.5,,,,,,,,,,,right,,,,,,,gaba,112,-1
720575941351680560,ANM,,acetylcholine,0.8,,,abdomen,tactile,afferent,sensory,bristle_neuron,abdominal_terminalia_bristle,,abdominal_nerve_trunk,right,SNxx04,SNxx04,,,,,acetylcholine,113,1
720575941351681072,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5a,T5a,,,,acetylcholine,acetylcholine,114,1
720575941351686192,NO_CONS.LO,"CNS neuron,soma in brain",acetylcholine,0.79,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm9,Tm9,,,,acetylcholine,acetylcholine,115,1
720575941351688240,ME,"CNS neuron,soma in brain",acetylcholine,0.96,acetylcholine,Tk,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm1,Tm1,,,,acetylcholine,acetylcholine,116,1
720575941351704624,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,0.95,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5c,T5c,,,,acetylcholine,acetylcholine,117,1
720575941351711024,ME.LO,soma in brain,acetylcholine,0.98,,,,,,,,,,,right,,,,,,,gaba,118,-1
720575941351711280,ME.LOP,"CNS neuron,T4 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T4a,T4a,,,,acetylcholine,acetylcholine,119,1
720575941351717168,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5b,T5b,,,,acetylcholine,acetylcholine,120,1
720575941351768112,ME,,histamine,0.7,,,retina,visual_chromatic,afferent,sensory,photoreceptor_neuron,retina_photoreceptor_neuron,,,left,R7,R7,,,,,histamine,121,1
720575941351775280,ME.LOP,"CNS neuron,soma in brain",acetylcholine,0.94,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary_y,,,,right,TmY3,TmY3,,,,acetylcholine,acetylcholine,122,1
720575941351775792,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5d,T5d,,,,acetylcholine,acetylcholine,123,1
720575941351776560,LO.LOP,"CNS neuron,T5 neuron,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5a,T5a,,,,acetylcholine,acetylcholine,124,1
720575941351784496,ME.NO_CONS,"CNS neuron,soma in brain",,,,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T1,T1,,,,,unknown,125,1
720575941351797552,GNG,,acetylcholine,0.56,,,interommatidial,tactile,afferent,sensory,bristle_neuron,interommatidial_bristle_neuron,,right_eye_nerve,right,BM_InOm,BM_InOm,,,,,unknown,126,1
720575941351833904,ME,"CNS neuron,soma in brain",glutamate,0.69,,,,,intrinsic,optic_lobe_intrinsic,y_neuron,,,,right,Y4,Y4,,,,,glutamate,127,-1
720575941351839280,ME,soma in brain,glutamate,0.69,,,,,,,,,,,right,,,,,,,gaba,128,-1
720575941351873072,PB.NO_CONS,"PFNp_d,soma in brain",acetylcholine,0.61,,,,,intrinsic,central_brain_intrinsic,,,DM4_CX_p,,left,DM4_CX_p__0,DM4_CX_p__0,,,,,acetylcholine,129,1
720575941351882544,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.97,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm4,Tm4,,,,acetylcholine,acetylcholine,130,1
720575941351883568,MB_CA.MB_ML,"CNS neuron,soma in brain",dopamine,0.63,acetylcholine,,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCapbp,MBp1,,left,KCapbp-ap1,KCapbp-ap1,,,,acetylcholine,acetylcholine,131,1
720575941351888688,ME,"CNS neuron,soma in brain",gaba,0.64,"gaba,nitric_oxide",,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi4,Mi4,,,,gaba,gaba,132,-1
720575941351893552,ME,soma in brain,acetylcholine,0.86,,,,,,,,,,,right,,,,,,,gaba,133,-1
720575941351902256,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.94,,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm21,Tm21,,,,,acetylcholine,134,1
720575941351909680,T2_MESONM,soma in VNC,gaba,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,13B,,left,IN13B044,IN13B044,,,,gaba,gaba,135,-1
720575941351912496,T3_METANM,soma in VNC,glutamate,0.96,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,right,IN14A028,IN14A028,,,,,glutamate,136,-1
720575941351912752,T1_PRONM,soma in VNC,glutamate,0.98,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN16B080,IN16B080,,,,glutamate,glutamate,137,-1
720575941351919408,T2_MVAC.AVLP,"AN_AVLP_43,soma in VNC",acetylcholine,0.76,acetylcholine,,,,intrinsic,ascending,ascending_neuron,,08B,,right,AN08B018,AN08B018,,,,acetylcholine,acetylcholine,138,1
720575941351927600,WTCT,soma in VNC,acetylcholine,0.9,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,right,IN07B038,IN07B038,,,,acetylcholine,acetylcholine,139,1
720575941351937840,MB_CA.NO_CONS,soma in brain,,,,,,,,central_brain_intrinsic,kenyon_cell,,,,left,,,,,,,gaba,140,-1
720575941351990832,FB,soma in brain,glutamate,0.94,glutamate,,,,intrinsic,central_brain_intrinsic,central_complex_input_neuron,FB_tangential,DM6_dorso_medial,,right,FB6J,FB6J,,,,glutamate,glutamate,141,-1
720575941352015920,T3_METANM,,acetylcholine,0.5,,,hind_leg,tactile,afferent,sensory,bristle_neuron,hind_leg_bristle_neuron,,left_metathoracic_leg_nerve,left,SNta43,SNta43,,,,,acetylcholine,142,1
720575941352016432,NO_CONS.T3_METANM,,gaba,0.74,,,hind_leg,tactile,afferent,sensory,bristle_neuron,hind_leg_bristle_neuron,,right_metathoracic_leg_nerve,right,SNta38,SNta38,,,,,acetylcholine,143,1
720575941352042288,MB_CA.MB_PED,"CNS neuron,soma in brain",dopamine,0.61,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCab,MBp1,,left,KCab,KCab,,,,acetylcholine,acetylcholine,144,1
720575941352043312,MB_CA.NO_CONS,soma in brain,dopamine,0.6,acetylcholine,sNPF,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCg,MBp1,,left,KCg-m,KCg-m,,,,acetylcholine,acetylcholine,145,1
