,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,ito_lee_hemilineage,hartenstein_hemilineage,idx,sign
15864,720575940618888016,CB1504,left,glutamate,central,,,SLPa&l1_lateral,BLAvm_posterior,14078,-1
15865,720575940610161813,FC1C,left,acetylcholine,central,CX,columnar,DM2_CX_d1,DPMpm1_CX_d1,3433,1
15866,720575940641743501,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,47948,1
15867,720575940625750098,"PS267,PS268,PS269",left,acetylcholine,central,,,DM6_ventral,CM3_ventral,27133,1
15868,720575940622812808,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,21520,1
15869,720575940622129449,PLP115_b,left,acetylcholine,central,,,LHl4_posterior,BLD1_posterior,20099,1
15870,720575940632086573,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,39635,1
15871,720575940627427015,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,30756,1
15872,720575940618988678,CB1420,right,glutamate,central,,,SMPad2,DAMd2_or_3,14229,-1
15873,720575940621452526,CB2565,right,acetylcholine,central,,,DM6_central1,CM3_central1,18750,1
15874,720575940621837601,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,19558,1
15875,720575940612815597,MTe01b,right,acetylcholine,visual_projection,,,,,6225,1
15876,720575940612099053,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,5408,1
15877,720575940625799950,WED057,right,gaba,central,,,WEDa1,BAlv,27256,-1
15878,720575940632187181,cL03,left,gaba,visual_centrifugal,,,,,39759,-1
15879,720575940612840615,LC17,right,acetylcholine,visual_projection,,,VPNv1,,6245,1
15880,720575940632930458,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,40738,1
15881,720575940633351322,LC17,left,acetylcholine,visual_projection,,,VPNv1,,41292,1
15882,720575940633934772,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,41902,1
15883,720575940631742405,LPLC2,right,acetylcholine,visual_projection,,,VPNd1,BLD6,39079,1
15884,720575940629185039,AOTU021,left,gaba,central,,,AOTUv1_medial,DALcm2_medial,34262,-1
15885,720575940630019385,FC2C,right,acetylcholine,central,CX,columnar,DM4_CX_d1,CM4_CX_d1,35896,1
15886,720575940617892635,CB2873,left,glutamate,central,,,SLPa&l1_lateral,BLAvm_posterior,12645,-1
15887,720575940636683631,PLP174,left,acetylcholine,central,,,DL1_ventral,CP2_ventral,44429,1
15888,720575940622724595,CB2074,left,glutamate,central,,,SMPad2,DAMd2_or_3,21330,-1
15889,720575940611552370,DNge115,right,acetylcholine,descending,,,LB7,LB7,4788,1
15890,720575940615490722,TmY14,right,glutamate,visual_projection,,,,,9377,-1
15891,720575940626312835,LHAV2b2a,left,acetylcholine,central,,,VLPl2_posterior,BLAv2_posterior,28326,1
15892,720575940608068035,"PFNm,PFNp",left,acetylcholine,central,CX,,DM1_CX_v,DPMm1_CX_v,2213,1
15893,720575940614719634,LHAD1b4,right,acetylcholine,central,,,LHl2_dorsal,DPLal2_dorsal,8447,1
15894,720575940633838943,"WED034,WED035",left,glutamate,central,,,SLPa&l1_lateral,BLAvm_posterior,41819,-1
15895,720575940637536326,LC17,left,acetylcholine,visual_projection,,,VPNv1,,45122,1
15896,720575940615801430,LC17,left,acetylcholine,visual_projection,,,VPNv1,,9757,1
15897,720575940618458461,LLPC4,right,acetylcholine,visual_projection,,,,,13424,1
15898,720575940618399974,LC17,right,acetylcholine,visual_projection,,,VPNv1,,13348,1
15899,720575940631990343,CB1079,left,gaba,central,,,EBa1,DALv2,39466,-1
15900,720575940642967662,"LHPV4a5, LHPV4k1",right,glutamate,central,LHLN,,LHp1,BLP3_or_4,48284,-1
15901,720575940622208695,CB2874,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,20256,1
15902,720575940631702855,"(PLP191,PLP192)b",left,acetylcholine,central,,,VPNp1_medial,BLD5_medial,39014,1
15903,720575940620197652,LHPD3a5,right,glutamate,central,LHLN,,LHd2,DPLm2,16318,-1
15904,720575940626563304,FR2,right,acetylcholine,central,CX,columnar,DM2_CX_d2,DPMpm1_CX_d2,28811,1
15905,720575940660579201,MeTu2,right,acetylcholine,visual_projection,,,,,50563,1
15906,720575940621696708,"TuBu03,TuBu04,TuBu05",left,acetylcholine,central,TuBu,,AOTUv4_dorsal,DALcl2_dorsal,19243,1
15907,720575940633445421,LC18,right,acetylcholine,visual_projection,,,VPNp2,,41394,1
15908,720575940630048593,WED056,right,gaba,central,,,WEDa1,BAlv,35969,-1
15909,720575940617392733,LHAV7a1b,right,acetylcholine,central,,,AOTUv2,DALl1,11978,1
15910,720575940630250543,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,36314,1
15911,720575940622932297,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,21752,1
15912,720575940646343278,CB1876,left,acetylcholine,central,,,PSp3,DPMl1,49427,1
15913,720575940643689928,LHAV7a1b,right,acetylcholine,central,,,AOTUv2,DALl1,48503,1
15914,720575940637572430,PLP039,right,glutamate,central,,,SLPa&l1_lateral,BLAvm_posterior,45159,-1
15915,720575940628219692,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,32298,1
15916,720575940654879137,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,50309,1
15917,720575940624271716,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,24363,1
15918,720575940616588608,KCg-d,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,10848,1
15919,720575940631450669,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,38561,1
15920,720575940620279376,OCC02b,left,glutamate,visual_centrifugal,ocellar,,,,16484,-1
15921,720575940619421319,PVLP009,left,acetylcholine,central,,,SLPad1_anterior,DPLl3_anterior,14888,1
15922,720575940624462740,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,24761,1
15923,720575940631123759,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,37969,1
15924,720575940617797169,FS2,left,acetylcholine,central,CX,columnar,DM4_CX_d2,CM4_CX_d2,12513,1
15925,720575940623844280,LPC1,right,acetylcholine,visual_projection,,,,,23513,1
15926,720575940604609056,LPLC4,right,acetylcholine,visual_projection,,,VPNd1,BLD6,494,1
15927,720575940613163410,CB1144,right,acetylcholine,central,,,MX7,MX7,6631,1
15928,720575940619761744,CB2469,left,gaba,central,,,EBa1,DALv2,15468,-1
15929,720575940626161154,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,28025,1
15930,720575940625689236,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,26983,1
15931,720575940621358472,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,18530,1
15932,720575940628829352,CB2812,right,gaba,central,LHLN,,LHl4_dorsal,BLD1_dorsal,33540,-1
15933,720575940617105822,CB2834,left,gaba,central,,,WEDa2,BAlp3,11583,-1
15934,720575940619506415,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,15012,1
15935,720575940618293589,KCg-d,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,13216,1
15936,720575940623682568,CB1876,right,acetylcholine,central,,,PSp3,DPMl1,23246,1
15937,720575940637773117,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,45375,1
15938,720575940630745797,LHAV9a1_a,left,acetylcholine,central,,,CREl1,DALv3,37270,1
15939,720575940607496405,CB2876,right,acetylcholine,central,,,SLPpm3,DPLc3,1896,1
15940,720575940623383432,LPLC4,left,acetylcholine,visual_projection,,,VPNd1,BLD6,22732,1
15941,720575940626965258,LHAV4a4,left,glutamate,central,,,VLPl4_dorsal,BLD3_dorsal,29711,-1
15942,720575940607828233,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,2058,1
15943,720575940617509777,CB1570,left,acetylcholine,central,,,LHa1,BLAd1,12165,1
15944,720575940611692467,CB1937,left,glutamate,central,,,LB3,LB3,4937,-1
15945,720575940637097013,CL146,right,glutamate,central,,,CLp2,CP4,44723,-1
15946,720575940628210887,LHPV10b1,left,acetylcholine,central,,,DM4_dorsal,CM4_dorsal,32273,1
15947,720575940619498177,LC29,right,acetylcholine,visual_projection,,,VPNd1,BLD6,15004,1
15948,720575940624494373,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,24817,1
15949,720575940622789611,CB1341,left,glutamate,central,,,SLPpl3,BLVa2c,21460,-1
15950,720575940627303697,LC13,right,acetylcholine,visual_projection,,,,,30492,1
15951,720575940627993576,CB2823,right,acetylcholine,central,,,VPNl&d1_dorsal,BLAl2_dorsal,31833,1
15952,720575940630555340,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,36857,1
15953,720575940615373195,cLP01,left,gaba,visual_centrifugal,,,,,9226,-1
15954,720575940630064195,CB1291,right,acetylcholine,central,,,MX7,MX7,36007,1
15955,720575940641289435,CB2048,left,acetylcholine,central,,,SLPav1_medial,BLAl1_medial,47828,1
15956,720575940637911741,CB1556,left,glutamate,central,,,DM6_posterior,CM3_posterior,45506,-1
15957,720575940611765201,DNge071,right,glutamate,descending,,,LB6,LB6,5014,-1
15958,720575940612498073,LHAV7a5,right,glutamate,central,,,AOTUv2,DALl1,5866,-1
15959,720575940632900959,CB1838,right,gaba,central,,,SLPav3,BLVa2a,40706,-1
15960,720575940608799556,CB2870,right,acetylcholine,central,,,LHp2,DPLp1,2626,1
15961,720575940619245191,LC21,left,acetylcholine,visual_projection,,,VPNp3,,14626,1
15962,720575940610813538,CL239,right,glutamate,central,,,DM2_or_DM3_posterior,DPMpm1_or_DPMpm2_posterior,4053,-1
15963,720575940652734625,CB1171,right,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,50129,-1
15964,720575940617117656,CB2449,right,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,11606,1
15965,720575940616467061,"LHAD1a3,LHAD1f5",left,acetylcholine,central,,,SLPal2,DPLal3,10681,1
15966,720575940606878386,CB2392,right,acetylcholine,central,,,LB19,LB19,1613,1
15967,720575940620740632,LHPV5c2,right,acetylcholine,central,,,DL1_dorsal,CP2_dorsal,17352,1
15968,720575940620114497,MTe50,right,acetylcholine,visual_projection,,,,,16143,1
15969,720575940629725302,"(SLP402,SMP426)c",right,glutamate,central,,,CLp1,DPLc4,35337,-1
15970,720575940628354216,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",left,acetylcholine,central,,,SMPpv2_dorsal,CP1_dorsal,32576,1
15971,720575940627630462,SIP034,left,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,31153,-1
15972,720575940616525429,LHAV2g2,left,acetylcholine,central,,,VLPl2_posterior,BLAv2_posterior,10744,1
15973,720575940633740196,CB2245,left,gaba,central,,,EBa1,DALv2,41705,-1
15974,720575940617648245,PLP241,left,acetylcholine,central,,,PSp3,DPMl1,12342,1
15975,720575940629674809,LC17,left,acetylcholine,visual_projection,,,VPNv1,,35240,1
15976,720575940636707391,WED163a,right,acetylcholine,central,,,DM5_ventral,CM1_ventral,44452,1
15977,720575940625136421,CB1012,right,glutamate,central,,,DM6_posterior,CM3_posterior,25978,-1
15978,720575940605010609,LC17,left,acetylcholine,visual_projection,,,VPNv1,,704,1
15979,720575940606833794,CB2141,right,gaba,central,,,VPNp&v1_posterior,BLP1_posterior,1586,-1
15980,720575940629055227,"PS267,PS268,PS269",left,acetylcholine,central,,,DM6_ventral,CM3_ventral,34031,1
15981,720575940621349908,CB1750,right,gaba,central,,,LALa1_anterior,BAlp2_anterior,18512,-1
15982,720575940628401681,CB2877,left,acetylcholine,central,,,VLPl2_posterior,BLAv2_posterior,32702,1
15983,720575940612429714,DNg07,left,acetylcholine,descending,,,LB7,LB7,5781,1
15984,720575940622097833,WED168,right,acetylcholine,central,,,DM6_ventral,CM3_ventral,20024,1
15985,720575940634864026,DNg01_a,left,acetylcholine,descending,,,LB12,LB12,42828,1
15986,720575940624280909,LC17,left,acetylcholine,visual_projection,,,VPNv1,,24386,1
15987,720575940632270561,CB1761,left,gaba,central,,,LALa1_anterior,BAlp2_anterior,39848,-1
15988,720575940647872889,"PFNm,PFNp",left,acetylcholine,central,CX,,DM3_CX_p,DPMpm2_CX_p,49689,1
15989,720575940607630805,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",right,acetylcholine,central,,,SMPpv2_dorsal,CP1_dorsal,1964,1
15990,720575940611725738,"FS1A,FS1B",right,acetylcholine,central,CX,columnar,DM4_CX_d3,CM4_CX_d3,4974,1
15991,720575940625273406,CB2878,right,glutamate,central,,,DM6_posterior,CM3_posterior,26181,-1
15992,720575940626966033,CB2879,left,acetylcholine,central,,,LHa3,BLVa2,29713,1
15993,720575940631077480,MeTu4,right,acetylcholine,visual_projection,,,,,37875,1
15994,720575940609811977,LC17,right,acetylcholine,visual_projection,,,VPNv1,,3165,1
15995,720575940637303871,720575940637303871,right,acetylcholine,central,,,DM5_ventral,CM1_ventral,44902,1
15996,720575940623536205,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,23036,1
15997,720575940624856762,LC4,right,acetylcholine,visual_projection,,,,,25434,1
15998,720575940622668031,LAL034,left,acetylcholine,central,,,CREa2_ventral,DALcm1_ventral,21213,1
15999,720575940612862882,"PFNm,PFNp",left,acetylcholine,central,CX,,DM1_CX_v,DPMm1_CX_v,6276,1
16000,720575940623764467,CB1479,right,glutamate,central,,,LB3,LB3,23376,-1
16001,720575940636520805,CB2880,left,gaba,central,LHLN,,LHl4_dorsal,BLD1_dorsal,44270,-1
16002,720575940626733736,PLP158,right,gaba,central,,,VPNp&v1_posterior,BLP1_posterior,29189,-1
16003,720575940610983573,AVLP550a,right,glutamate,central,,,VLPp1,BLP2,4210,-1
16004,720575940619620432,LHAD1a1,left,acetylcholine,central,,,SLPal2,DPLal3,15194,1
16005,720575940630219851,LC17,left,acetylcholine,visual_projection,,,VPNv1,,36270,1
16006,720575940629956695,DNg07,left,acetylcholine,descending,,,LB7,LB7,35774,1
16007,720575940626158364,PAM14,left,dopamine,central,DAN,,CREa2_medial,DALcm1_medial,28017,1
16008,720575940632489743,aMe12,right,acetylcholine,visual_projection,,,,,40150,1
16009,720575940629671802,LHPV3b1_b,left,acetylcholine,central,,,VPNp1_medial,BLD5_medial,35233,1
16010,720575940642860192,"CB.FB3,4A2",right,glutamate,central,CX,tangential,DM6_dorso_medial,CM3_dorso_medial,48240,-1
16011,720575940625388873,PLP172,right,gaba,central,,,VLPp&l1_posterior,DPLpv_posterior,26394,-1
16012,720575940625343761,DNge085,right,glutamate,descending,,,LB6,LB6,26305,-1
16013,720575940633001016,CB1172,right,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,40817,-1
16014,720575940628071427,LC17,right,acetylcholine,visual_projection,,,VPNv1,,31990,1
16015,720575940647073315,LT52,right,glutamate,visual_projection,,,AOTUv2,DALl1,49588,-1
16016,720575940617480094,LPLC2,left,acetylcholine,visual_projection,,,VPNd1,BLD6,12098,1
16017,720575940624495644,PVLP133,right,acetylcholine,central,,,VPNp1_medial,BLD5_medial,24819,1
16018,720575940621871228,CB2881,right,glutamate,central,,,SLPa&l1_lateral,BLAvm_posterior,19610,-1
16019,720575940613284063,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,6768,1
16020,720575940630321464,LPLC4,left,acetylcholine,visual_projection,,,VPNd1,BLD6,36460,1
16021,720575940627930490,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,31704,1
16022,720575940626507408,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,28687,1
16023,720575940623003653,LPLC4,left,acetylcholine,visual_projection,,,VPNd1,BLD6,21906,1
16024,720575940642071968,"PFNm,PFNp",right,acetylcholine,central,CX,,DM2_CX_p,DPMpm1_CX_p,48036,1
16025,720575940627275944,CB1670,left,glutamate,central,,,SLPal3_and_SLPal4_dorsal,BLAd3_and_BLAd4_dorsal,30419,-1
16026,720575940620569197,LHAD1d1,left,acetylcholine,central,,,LHl2_dorsal,DPLal2_dorsal,17026,1
16027,720575940614452672,PLP089b,left,gaba,central,,,VLPp&l1_anterior,DPLpv_anterior,8120,-1
16028,720575940618680304,PLP089b,right,gaba,central,,,VLPp&l1_anterior,DPLpv_anterior,13740,-1
16029,720575940636633848,DNES3,right,glutamate,endocrine,pars_lateralis,,putative_primary,putative_primary,44382,-1
16030,720575940608402500,CB1761,right,gaba,central,,,LALa1_anterior,BAlp2_anterior,2433,-1
16031,720575940624590316,MBON03,right,glutamate,central,MBON,,putative_primary,putative_primary,24973,-1
16032,720575940624110776,CB2744,right,acetylcholine,central,,,VPNl&d1_dorsal,BLAl2_dorsal,24062,1
16033,720575940624753545,CL293,right,acetylcholine,central,,,DL1_ventral,CP2_ventral,25265,1
16034,720575940630581323,LT70,right,gaba,visual_centrifugal,,,,,36914,-1
16035,720575940628911876,"LT53,PLP098",left,acetylcholine,visual_projection,,,LHl4_posterior,BLD1_posterior,33730,1
16036,720575940626166012,"vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM",left,acetylcholine,central,CX,columnar,DM3_CX_p,DPMpm2_CX_p,28042,1
16037,720575940619600320,CB2216,left,gaba,central,,,DL1_ventral,CP2_ventral,15158,-1
16038,720575940609745777,LC46,left,acetylcholine,visual_projection,,,PSp3,DPMl1,3123,1
16039,720575940615922971,"PVLP004,PVLP005",left,glutamate,central,,,VLPd&p1_dorsal,DPLl2_anterior,9923,-1
16040,720575940616849108,CB2883,right,acetylcholine,central,,,DM6_ventral,CM3_ventral,11199,1
16041,720575940616878370,LPLC4,right,acetylcholine,visual_projection,,,VPNd1,BLD6,11245,1
16042,720575940627902979,LPLC2,right,acetylcholine,visual_projection,,,VPNd1,BLD6,31651,1
16043,720575940604126129,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,322,1
16044,720575940628354472,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",left,acetylcholine,central,,,SMPpv2_dorsal,CP1_dorsal,32577,1
16045,720575940629734442,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,35356,1
16046,720575940621634913,LPLC2,right,acetylcholine,visual_projection,,,VPNd1,BLD6,19120,1
16047,720575940627426069,"FC1A,FC1B,FC1F",right,acetylcholine,central,CX,columnar,DM2_CX_d2,DPMpm1_CX_d2,30750,1
16048,720575940628775680,CB2884,right,glutamate,central,,,SMPad2,DAMd2_or_3,33393,-1
16049,720575940608302857,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,2358,1
16050,720575940621580715,SMP208,right,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,18997,-1
16051,720575940617467485,LC9,left,acetylcholine,visual_projection,,,VPNd3,,12072,1
16052,720575940616403771,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,10601,1
16053,720575940614605730,CB0934,right,acetylcholine,central,,,LHa3,BLVa2,8297,1
16054,720575940622516232,"SMP258,SMP259,SMP260,SMP263,SMP264,SMP265",right,acetylcholine,central,,,SMPpv2_dorsal,CP1_dorsal,20911,1
16055,720575940610536290,LPLC2,right,acetylcholine,visual_projection,,,VPNd1,BLD6,3803,1
16056,720575940612503449,CB2885,left,glutamate,central,,,SMPp&v1_posterior,DPLc5_anterior,5876,-1
16057,720575940634521080,LC17,left,acetylcholine,visual_projection,,,VPNv1,,42460,1
16058,720575940636059760,LT81,right,acetylcholine,visual_projection,,,VPNp1_lateral,BLD5_lateral,43925,1
16059,720575940616861253,CB2886,left,acetylcholine,central,,,DM1_dorsal,,11227,1
16060,720575940632592429,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,40264,1
16061,720575940632821059,ALIN4,right,gaba,central,ALIN,,putative_primary,putative_primary,40593,-1
16062,720575940611279736,LC17,left,acetylcholine,visual_projection,,,VPNv1,,4488,1
16063,720575940624046026,CB2085,right,acetylcholine,central,,,MX7,MX7,23935,1
16064,720575940617654341,LCe07,right,acetylcholine,visual_projection,,,VPNp1_lateral,BLD5_lateral,12354,1
16065,720575940629611855,cLP02,left,gaba,visual_centrifugal,,,,,35146,-1
16066,720575940612377775,"vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM",right,acetylcholine,central,CX,columnar,DM3_CX_p,DPMpm2_CX_p,5731,1
16067,720575940612974554,MTe50,left,acetylcholine,visual_projection,,,,,6419,1
16068,720575940616156347,CB2887,left,acetylcholine,central,,,LHa3,BLVa2,10287,1
16069,720575940640433037,CB2869,left,glutamate,central,,,DM2_or_DM3_posterior,DPMpm1_or_DPMpm2_posterior,47459,-1
16070,720575940630786105,CB2642,left,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,37340,1
16071,720575940638084149,DNge112,right,acetylcholine,descending,,,LB7,LB7,45659,1
16072,720575940628546775,CB1023,right,glutamate,central,,,LB3,LB3,32974,-1
16073,720575940625728284,cLP02,right,gaba,visual_centrifugal,,,,no_lineage,27073,-1
16074,720575940634799295,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,42755,1
16075,720575940621716835,CB1893,right,glutamate,central,,,DM6_posterior,CM3_posterior,19278,-1
16076,720575940619910080,DNge092,right,acetylcholine,descending,,,LB7,LB7,15728,1
16077,720575940630677807,CB2888,left,glutamate,central,,,SLPpl1,DPLl1,37123,-1
16078,720575940614829730,cL03,left,gaba,visual_centrifugal,,,,,8596,-1
16079,720575940627565059,CB2415,right,acetylcholine,central,,,LB19,LB19,31017,1
16080,720575940621875382,LC17,right,acetylcholine,visual_projection,,,VPNv1,,19618,1
16081,720575940621969249,LC17,left,acetylcholine,visual_projection,,,VPNv1,,19786,1
16082,720575940611728563,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,4979,1
16083,720575940612788008,AVLP560,right,acetylcholine,central,,,VPNp&v1_posterior,BLP1_posterior,6196,1
16084,720575940612471294,PVLP133,right,acetylcholine,central,,,VPNp1_medial,BLD5_medial,5835,1
