pre,post,plen,connected,effconn,effconn_e,effconn_ad,effconn_ad_e
CB2936,CB2936,3,True,0.000191613289644,0.0,5.546725788008189e-06,0.0
CB2936,CB2936,4,True,7.462651410605758e-05,0.0,6.07364427196444e-06,0.0
CB2936,CB2936,5,True,3.7856258131796494e-05,0.0,5.308498202793999e-06,0.0
CB2937,CB2937,1,True,0.0037018635775893,0.0,0.0022831049282103,0.0
CB2937,CB2937,2,True,0.0012648459523916,0.0,4.040246494696476e-05,0.0
CB2937,CB2937,3,True,0.0002674862626008,0.0,3.379593181307428e-05,0.0
CB2937,CB2937,4,True,0.0001149212912423,0.0,3.836975520243868e-05,0.0
CB2937,CB2937,5,True,7.049637497402728e-05,0.0,2.752080217760522e-05,0.0
LT55,LT55,1,True,0.051752783358097,0.0,0.0864459872245788,0.0
LT55,LT55,2,True,0.0038720062002539,0.0,0.0075932345353066,0.0
LT55,LT55,3,True,0.0006748970481567,0.0,0.0006736717186868,0.0
LT55,LT55,4,True,0.0001846218365244,0.0,7.441842899424955e-05,0.0
LT55,LT55,5,True,7.825728971511126e-05,0.0,2.399334698566236e-05,0.0
cL02c,cL02c,1,True,0.0018573746783658,0.0,0.0,0.0
cL02c,cL02c,2,True,0.0004014630103483,0.0,8.52956418384565e-06,0.0
cL02c,cL02c,3,True,5.974865780444816e-05,0.0,6.02461768721696e-05,0.0
cL02c,cL02c,4,True,3.640807699412108e-05,0.0,1.3931625289842486e-05,0.0
cL02c,cL02c,5,True,2.8225253117852844e-05,0.0,1.2909900760860182e-05,0.0
CB2938,CB2938,1,False,0.0,0.0,0.0,0.0
CB2938,CB2938,2,True,0.0010472470894455,0.0003217720950488,4.684688974521123e-06,4.684688974521123e-06
CB2938,CB2938,3,True,0.0003658778441604,2.936512464657426e-05,9.688134923635516e-06,1.9182284631824587e-06
CB2938,CB2938,4,True,0.0001402349007548,7.163629106798908e-06,1.6760734524723375e-06,3.266663952672389e-07
CB2938,CB2938,5,True,6.860205030534416e-05,1.8399359760223888e-06,1.0815399491548303e-06,6.5024273965264e-08
cML02,cML02,1,True,0.0010438413592055,0.0010438413592055,0.0,0.0
cML02,cML02,2,True,1.9589777366491035e-05,3.294862835900858e-06,0.0,0.0
cML02,cML02,3,True,3.250727104386897e-06,4.509546442932333e-07,3.8084002085270185e-07,3.6230488831279217e-07
cML02,cML02,4,True,2.267840727654402e-06,1.1930511334412586e-07,7.509697752539068e-08,3.3477849825658275e-08
cML02,cML02,5,True,2.351987404836109e-06,5.4705733276705366e-08,9.76857634782391e-08,1.2085380696191804e-08
5-HTPMPV03,5-HTPMPV03,1,True,0.0019094898598268,0.0019094898598268,0.0,0.0
5-HTPMPV03,5-HTPMPV03,2,True,0.0036563668400049,0.0031998911872506,0.0,0.0
5-HTPMPV03,5-HTPMPV03,3,True,0.0011679214658215,0.0006883810856379,0.0,0.0
5-HTPMPV03,5-HTPMPV03,4,True,0.0006122867926023,0.0002305522357346,0.0,0.0
5-HTPMPV03,5-HTPMPV03,5,True,0.0004252523358445,8.444890409009531e-05,0.0,0.0
CB2940,CB2940,1,False,0.0,0.0,0.0,0.0
CB2940,CB2940,2,True,0.0003483459877315,0.0001181461630039,3.716154969879426e-05,2.3710246750852093e-05
CB2940,CB2940,3,True,0.0001215983356814,1.4292191735876258e-05,2.4124594347085804e-05,1.890485691546928e-06
CB2940,CB2940,4,True,8.897868247004226e-05,4.086990884388797e-06,2.2848145817988552e-05,6.228372626537748e-07
CB2940,CB2940,5,True,7.542888488387689e-05,1.5671939763706175e-06,9.481880624662152e-06,2.3467286780487487e-07
lLN13,lLN13,1,False,0.0,0.0,0.0,0.0
lLN13,lLN13,2,True,0.002722036326304,0.0,0.0,0.0
lLN13,lLN13,3,True,0.0004393627459648,0.0,0.0,0.0
lLN13,lLN13,4,True,0.000416241469793,0.0,0.0,0.0
lLN13,lLN13,5,True,0.000362643651897,0.0,0.0,0.0
CB2941,CB2941,1,True,0.0041322312317788,0.0041322312317788,0.0056179775856435,0.0056179775856435
CB2941,CB2941,2,True,0.0026495489291846,0.002568926429376,0.0003154413716401,0.0002365299442317
CB2941,CB2941,3,True,0.000287007249426,0.0001364311610814,4.8034737119451165e-05,1.237139804288745e-05
CB2941,CB2941,4,True,0.0001412395649822,3.277187715866603e-05,3.996030136477202e-05,5.194848199607804e-06
CB2941,CB2941,5,True,8.867343422025442e-05,1.0101313819177449e-05,1.5525201888522133e-05,1.4339331073642825e-06
CB2942,CB2942,1,False,0.0,0.0,0.0,0.0
CB2942,CB2942,2,True,0.0002663111081346,0.0,5.361778676160611e-06,0.0
CB2942,CB2942,3,True,6.859582208562642e-05,0.0,3.7717932173109143e-06,0.0
CB2942,CB2942,4,True,2.8546624889713712e-05,0.0,1.783150878509332e-06,0.0
CB2942,CB2942,5,True,1.3201532055973075e-05,0.0,9.198959105560788e-07,0.0
CB2943,CB2943,1,False,0.0,0.0,0.0,0.0
CB2943,CB2943,2,True,0.0008414919720962,0.0,0.0004118587530683,0.0
CB2943,CB2943,3,True,0.0002605712215881,0.0,7.912982255220413e-05,0.0
CB2943,CB2943,4,True,0.0001332347601419,0.0,5.812100425828248e-05,0.0
CB2943,CB2943,5,True,7.76102242525667e-05,0.0,3.3425891160732135e-05,0.0
DNg09,DNg09,1,True,0.0090120248496532,0.0090120248496532,0.0017028570873662,0.0017028570873662
DNg09,DNg09,2,True,0.0012638330226764,0.0002791945007629,1.9836848878185265e-05,8.690622962603811e-06
DNg09,DNg09,3,True,0.0006124658393673,3.533075505401939e-05,3.994002327090129e-05,1.6385945400543278e-06
DNg09,DNg09,4,True,0.000422301061917,1.259069631487364e-05,4.6581415517721325e-05,5.582635367318289e-07
DNg09,DNg09,5,True,0.0003689474833663,5.357681857276475e-06,3.0102750315563757e-05,6.912226240274322e-07
CB2945,CB2945,1,True,0.0009022158337756,0.0,0.0,0.0
CB2945,CB2945,2,True,0.0011120268609374,0.0,7.005190127529204e-05,0.0
CB2945,CB2945,3,True,0.0001802817278075,0.0,2.2874983187648468e-05,0.0
CB2945,CB2945,4,True,0.0001199371981783,0.0,1.817027259676252e-05,0.0
CB2945,CB2945,5,True,6.882427987875417e-05,0.0,1.1916961739188991e-05,0.0
CB2946,CB2946,1,False,0.0,0.0,0.0,0.0
CB2946,CB2946,2,True,0.0002321314095752,0.0002032177726505,7.132034170354018e-06,4.533255832939176e-06
CB2946,CB2946,3,True,2.001642678806093e-05,4.71957582703908e-06,4.764815912494669e-06,4.0266013456857763e-07
CB2946,CB2946,4,True,1.065360447682906e-05,1.0841087032531505e-06,2.511934781068703e-06,1.1004836864003666e-07
CB2946,CB2946,5,True,6.469794698205078e-06,3.046985455057438e-07,1.244057557414635e-06,4.618143023549237e-08
CB2947,CB2947,1,True,0.0020202018786221,0.0,0.0,0.0
CB2947,CB2947,2,True,0.0007203585118986,0.0,0.0008602206944487,0.0
CB2947,CB2947,3,True,8.532518404535949e-05,0.0,9.178063919534908e-05,0.0
CB2947,CB2947,4,True,4.283184898667969e-05,0.0,2.3604290618095547e-05,0.0
CB2947,CB2947,5,True,2.3268461518455297e-05,0.0,1.464593970013084e-05,0.0
CB3952,CB3952,1,False,0.0,0.0,0.0,0.0
CB3952,CB3952,2,True,0.0004806392244063,0.0003200222854502,0.000383750826586,0.0003817264805547
CB3952,CB3952,3,True,0.0001658839755691,3.6569228541338816e-05,0.0001230608031619,1.5802264897502027e-05
CB3952,CB3952,4,True,9.224150562658906e-05,9.662297998147553e-06,3.806731911026873e-05,5.302801127982093e-06
CB3952,CB3952,5,True,6.90923334332183e-05,3.437135092099197e-06,2.110930290655233e-05,1.3941007637185976e-06
LTe38b,LTe38b,1,True,0.0012059086002409,0.0012059086002409,0.0,0.0
LTe38b,LTe38b,2,True,0.0003581063647288,3.156034290441312e-05,8.797104237601161e-05,4.309108305733389e-07
LTe38b,LTe38b,3,True,0.0001045488752424,8.003030416148249e-06,8.313582657137886e-05,1.0678297712729543e-06
LTe38b,LTe38b,4,True,5.15847495989874e-05,1.985601102205692e-06,2.355456490477081e-05,1.1239228570048e-06
LTe38b,LTe38b,5,True,3.253303293604404e-05,5.771605060544971e-07,1.4512082088913305e-05,4.2786294329744123e-07
CB2948,CB2948,1,False,0.0,0.0,0.0,0.0
CB2948,CB2948,2,True,0.0003405514289624,0.0,0.0,0.0
CB2948,CB2948,3,True,7.392663246719167e-05,0.0,4.987694865121739e-06,0.0
CB2948,CB2948,4,True,4.2330477299401537e-05,0.0,1.6498350987603772e-06,0.0
CB2948,CB2948,5,True,2.6722829716163687e-05,0.0,5.875904776075913e-07,0.0
CB3867,CB3867,1,False,0.0,0.0,0.0,0.0
CB3867,CB3867,2,True,6.471064989455044e-05,2.151493026758544e-05,6.925788511580322e-06,0.0
CB3867,CB3867,3,True,3.180936255375855e-05,2.714257561819977e-06,3.134614598820917e-05,4.0636010112393706e-07
CB3867,CB3867,4,True,1.953858918568585e-05,5.531136366698775e-07,2.362353006901685e-05,3.022458940904471e-07
CB3867,CB3867,5,True,1.2255219189682975e-05,2.046706413239008e-07,9.397510439157486e-06,2.439313107061025e-07
CB0823,CB0823,1,True,0.0033450368791818,0.0033450368791818,0.001680672285147,0.001680672285147
CB0823,CB0823,2,True,0.0034879855811595,0.0014835257316008,0.0006613152218051,0.000218967848923
CB0823,CB0823,3,True,0.0019148000283166,0.0002686753578018,0.0004037548205815,0.0001043703814502
CB0823,CB0823,4,True,0.0016191786853596,9.735811181599274e-05,0.0002304968802491,1.6681404304108582e-05
CB0823,CB0823,5,True,0.0014787036925554,3.62234641215764e-05,0.0001311486848862,4.486423222260783e-06
SMP386,SMP386,1,True,0.0015202441718429,0.0015202441718429,0.0009586491505615,0.0009586491505615
SMP386,SMP386,2,True,0.0015105683123692,0.0007981582893989,0.0006312112673185,0.0003013217938132
SMP386,SMP386,3,True,0.0005237405421212,0.0001001637428998,0.0003713574551511,4.09297390433494e-05
SMP386,SMP386,4,True,0.0003321471740491,3.18558159051463e-05,0.0001812469272408,1.357649398414651e-05
SMP386,SMP386,5,True,0.000226103074965,1.249749675480416e-05,0.0001179119499283,5.99942495682626e-06
AVLP047,AVLP047,1,True,0.0044213375076651,0.0044213375076651,0.0024484354071319,0.0024484354071319
AVLP047,AVLP047,2,True,0.001705378992483,0.0010959475766867,6.907198985572904e-05,5.816606062580831e-06
AVLP047,AVLP047,3,True,0.0003635552711784,0.0001436322781955,6.446113548008725e-05,2.348458110645879e-06
AVLP047,AVLP047,4,True,0.0001678110274951,3.611254578572698e-05,2.0743857021443542e-05,1.716912606752885e-06
AVLP047,AVLP047,5,True,9.22054605325684e-05,1.1006856766471174e-05,1.3666204722539987e-05,9.785338761503226e-07
DNg24,DNg24,1,True,0.0007482257205992,0.0,0.000219010078581,0.0
DNg24,DNg24,2,True,0.015477780252695,0.0,0.0013808140065521,0.0
DNg24,DNg24,3,True,0.0082192588597536,0.0,6.303559348452836e-05,0.0
DNg24,DNg24,4,True,0.0055229081772267,0.0,4.161426477367058e-05,0.0
DNg24,DNg24,5,True,0.0039326315745711,0.0,2.1487421690835617e-05,0.0
CB2949,CB2949,1,False,0.0,0.0,0.0,0.0
CB2949,CB2949,2,True,0.0004836083971895,0.0,0.0,0.0
CB2949,CB2949,3,True,9.15774071472697e-05,0.0,2.008298361033667e-05,0.0
CB2949,CB2949,4,True,6.516998109873384e-05,0.0,6.53380129733705e-06,0.0
CB2949,CB2949,5,True,5.657380825141445e-05,0.0,6.974627467570826e-06,0.0
CB2951,CB2951,1,True,0.0015873016091063,0.0,0.0,0.0
CB2951,CB2951,2,True,0.0010551147861406,0.0,0.0001582946570124,0.0
CB2951,CB2951,3,True,0.0002141501026926,0.0,4.052450822200626e-05,0.0
CB2951,CB2951,4,True,0.0001493987219873,0.0,4.2685500375228e-05,0.0
CB2951,CB2951,5,True,0.0001157110382337,0.0,2.030074392678216e-05,0.0
AVLP544,AVLP544,1,False,0.0,0.0,0.0,0.0
AVLP544,AVLP544,2,True,0.0367812775075435,0.0,0.0,0.0
AVLP544,AVLP544,3,True,0.0581402666866779,0.0,0.0,0.0
AVLP544,AVLP544,4,True,0.0393702089786529,0.0,0.0,0.0
AVLP544,AVLP544,5,True,0.0335053987801075,0.0,0.0,0.0
LHPV10c1,LHPV10c1,1,True,0.0005590798100456,0.0,0.0,0.0
LHPV10c1,LHPV10c1,2,True,0.0040435306727886,0.0,0.0014722639461979,0.0
LHPV10c1,LHPV10c1,3,True,0.000707155209966,0.0,0.0003611808351706,0.0
LHPV10c1,LHPV10c1,4,True,0.0003452046075835,0.0,6.0942671552766114e-05,0.0
LHPV10c1,LHPV10c1,5,True,0.0002050986222457,0.0,3.884269972331822e-05,0.0
CB2952,CB2952,1,True,0.0055283093824982,0.0,0.0,0.0
CB2952,CB2952,2,True,0.0004943676758557,0.0,2.036442083408474e-06,0.0
CB2952,CB2952,3,True,0.000156008725753,0.0,1.584029860168812e-06,0.0
CB2952,CB2952,4,True,8.549961057724431e-05,0.0,2.71900921688939e-06,0.0
CB2952,CB2952,5,True,5.177986895432696e-05,0.0,1.522962861599808e-06,0.0
LTe63,LTe63,1,True,0.1644229441881179,0.0,0.0027548207435756,0.0
LTe63,LTe63,2,True,0.0277237724512815,0.0,0.0,0.0
LTe63,LTe63,3,True,0.0047334278933703,0.0,1.4765294054086553e-06,0.0
LTe63,LTe63,4,True,0.0008260279428213,0.0,4.940757662552642e-06,0.0
LTe63,LTe63,5,True,0.0001565681450301,0.0,8.320404049300123e-06,0.0
CB2953,CB2953,1,False,0.0,0.0,0.0,0.0
CB2953,CB2953,2,True,0.0004784170596394,0.0,5.654415508615784e-05,0.0
CB2953,CB2953,3,True,6.925128400325775e-05,0.0,2.3127415261114947e-05,0.0
CB2953,CB2953,4,True,3.7689234886784106e-05,0.0,1.2677002814598382e-05,0.0
CB2953,CB2953,5,True,2.2386722775991075e-05,0.0,6.908603154442972e-06,0.0
CB2954,CB2954,1,True,0.0011507947929203,0.0,0.0,0.0
CB2954,CB2954,2,True,0.0002442045661155,0.0,1.8046612240141258e-05,0.0
CB2954,CB2954,3,True,4.2694828152889386e-05,0.0,1.1031274880224371e-05,0.0
CB2954,CB2954,4,True,2.319740451639518e-05,0.0,2.180899718950968e-05,0.0
CB2954,CB2954,5,True,1.7240294255316257e-05,0.0,1.228446126333438e-05,0.0
LHAV6b4,LHAV6b4,1,False,0.0,0.0,0.0,0.0
LHAV6b4,LHAV6b4,2,True,0.0008583992021158,0.0003462908789515,1.380746834911406e-05,2.2257900127442558e-06
LHAV6b4,LHAV6b4,3,True,0.0001657535467529,2.312839205842465e-05,2.4422217848041328e-06,1.0053157240008661e-07
LHAV6b4,LHAV6b4,4,True,8.353098382940516e-05,6.415089046640787e-06,1.711131972115254e-06,5.0563926379254553e-08
LHAV6b4,LHAV6b4,5,True,5.2372335630934685e-05,2.8695490073005203e-06,1.25072119772085e-06,2.4107087881475312e-08
CB2955,CB2955,1,True,0.00179694511462,0.0,0.0,0.0
CB2955,CB2955,2,True,0.0008591028745286,0.0,6.204238889040425e-05,0.0
CB2955,CB2955,3,True,0.0001958730135811,0.0,1.9625187633209865e-05,0.0
CB2955,CB2955,4,True,9.445255273021758e-05,0.0,7.770177035126835e-06,0.0
CB2955,CB2955,5,True,4.953226016368717e-05,0.0,3.7977504234731896e-06,0.0
CB2956,CB2956,1,True,0.0212362240999937,0.0212362240999937,0.0294951796531677,0.0294951796531677
CB2956,CB2956,2,True,0.0029918220825493,0.0012733050389215,0.0018246833933517,0.0012449346249923
CB2956,CB2956,3,True,0.0004419178585521,8.505406003678218e-05,0.0001727623894112,7.342317985603586e-05
CB2956,CB2956,4,True,9.675946057541296e-05,8.258818525064271e-06,2.767629302979913e-05,4.962073944625445e-06
CB2956,CB2956,5,True,4.0236445784103125e-05,1.4814002042840002e-06,1.016893656924367e-05,5.970863412585459e-07
VES010,VES010,1,False,0.0,0.0,0.0,0.0
VES010,VES010,2,True,0.0049858880229294,0.0,0.0004792343243025,0.0
VES010,VES010,3,True,0.0013125877594575,0.0,0.0001013028086163,0.0
VES010,VES010,4,True,0.0006261738599278,0.0,6.277095235418528e-05,0.0
VES010,VES010,5,True,0.000377011107048,0.0,4.268456541467458e-05,0.0
CB2957,CB2957,1,True,0.0035810740664601,0.0,0.0,0.0
CB2957,CB2957,2,True,0.0027023220900446,0.0,0.0001399608154315,0.0
CB2957,CB2957,3,True,0.000716233626008,0.0,0.0011062865378335,0.0
CB2957,CB2957,4,True,0.0004316530248615,0.0,0.0002637985744513,0.0
CB2957,CB2957,5,True,0.0002402915415586,0.0,0.0001612633495824,0.0
CB2958,CB2958,1,False,0.0,0.0,0.0,0.0
CB2958,CB2958,2,True,0.0006875405670143,0.0,0.0,0.0
CB2958,CB2958,3,True,8.049215830396861e-05,0.0,0.0,0.0
CB2958,CB2958,4,True,3.614598972490057e-05,0.0,0.0,0.0
CB2958,CB2958,5,True,1.9139459254802205e-05,0.0,0.0,0.0
SMP025a,SMP025a,1,True,0.0059785940684378,0.0,0.0035402099601924,0.0
SMP025a,SMP025a,2,True,0.0008621645974926,0.0,0.0001350684324279,0.0
SMP025a,SMP025a,3,True,0.0002840224478859,0.0,7.708862540312111e-05,0.0
SMP025a,SMP025a,4,True,0.0001799178135115,0.0,5.8892019296763465e-05,0.0
SMP025a,SMP025a,5,True,0.0001239392877323,0.0,3.262095560785383e-05,0.0
FB8D,FB8D,1,True,0.0011494252830743,0.0,0.0,0.0
FB8D,FB8D,2,True,0.0039943316951394,0.0,0.000210248719668,0.0
FB8D,FB8D,3,True,0.0014386106049641,0.0,0.0002268990356242,0.0
FB8D,FB8D,4,True,0.0009396988898515,0.0,2.8498123356257565e-05,0.0
FB8D,FB8D,5,True,0.0006158490432426,0.0,1.721595981507562e-05,0.0
CB2960,CB2960,1,True,0.0079628145322203,0.0079628145322203,0.0021978022996336,0.0021978022996336
CB2960,CB2960,2,True,0.000242495254497,0.0001301839365623,1.5053440620249605e-05,0.0
CB2960,CB2960,3,True,6.765278521925211e-05,1.1869513400597498e-05,2.375704042378857e-07,0.0
CB2960,CB2960,4,True,4.048408300150186e-05,3.1064778340805788e-06,3.365776422015188e-07,3.1684490586769702e-09
CB2960,CB2960,5,True,2.675402174645569e-05,1.3306976143212523e-06,2.4567987111367984e-07,1.2399546278629714e-08
CB0320,CB0320,1,True,0.0085767209529876,0.0085767209529876,0.0126390811055898,0.0126390811055898
CB0320,CB0320,2,True,0.0011820178478956,0.0008051715558394,0.0002902692649513,0.0002584608446341
CB0320,CB0320,3,True,0.0002559641434345,4.9978174502030015e-05,0.0001263794110855,8.08337517810287e-06
CB0320,CB0320,4,True,0.0001551586901769,8.45994054543553e-06,3.467066562734544e-05,4.2437201841494243e-07
CB0320,CB0320,5,True,7.932501466711983e-05,1.6732302583477576e-06,1.6817579307826236e-05,5.842888484153264e-08
CB2961,CB2961,1,True,0.0149291343986988,0.0,0.0,0.0
CB2961,CB2961,2,True,0.0010117477504536,0.0,0.0001184407446999,0.0
CB2961,CB2961,3,True,0.000327670975821,0.0,3.81369172828272e-05,0.0
CB2961,CB2961,4,True,0.0001821099867811,0.0,1.5432458894792944e-05,0.0
CB2961,CB2961,5,True,0.0001131689059548,0.0,7.000792720646132e-06,0.0
LAL120a,LAL120a,1,True,0.0041416347958147,0.0,0.0060928463935852,0.0
LAL120a,LAL120a,2,True,0.0278563369065523,0.0,0.0283246003091335,0.0
LAL120a,LAL120a,3,True,0.0063559347763657,0.0,0.0060675907880067,0.0
LAL120a,LAL120a,4,True,0.0039251665584743,0.0,0.0031679822131991,0.0
LAL120a,LAL120a,5,True,0.0017771177226677,0.0,0.0009932430693879,0.0
AVLP143b,AVLP143b,1,False,0.0,0.0,0.0,0.0
AVLP143b,AVLP143b,2,True,0.0006351248011924,0.0001935112231876,0.0,0.0
AVLP143b,AVLP143b,3,True,0.0001779730810085,1.495162086939672e-05,2.994335318362573e-06,2.5710775730658497e-07
AVLP143b,AVLP143b,4,True,0.0001043338415911,3.85596740670735e-06,2.696069941521273e-06,1.833433174169841e-07
AVLP143b,AVLP143b,5,True,7.835427823010832e-05,1.3364647202251945e-06,2.0194217995594954e-06,7.227799159181815e-08
CB2962,CB2962,1,True,0.0085170045495033,0.0,0.0038356706500053,0.0
CB2962,CB2962,2,True,0.0078919110819697,0.0,0.0032801681663841,0.0
CB2962,CB2962,3,True,0.006212939042598,0.0,0.00053055153694,0.0
CB2962,CB2962,4,True,0.0044586672447621,0.0,0.0003189034759998,0.0
CB2962,CB2962,5,True,0.0041794665157794,0.0,0.000130715110572,0.0
CB2963,CB2963,1,False,0.0,0.0,0.0,0.0
CB2963,CB2963,2,True,0.0002339420461794,0.0001516774354968,6.282006506808102e-05,6.039102117938455e-06
CB2963,CB2963,3,True,0.0001738711434882,3.970308171119541e-05,0.0001659661793382,4.219915354042314e-05
CB2963,CB2963,4,True,0.0001075102045433,1.0914816812146457e-05,0.0001062763112713,7.878037649788894e-06
CB2963,CB2963,5,True,8.70112853590399e-05,3.9296396607824136e-06,8.096876263152808e-05,2.331366886210162e-06
WED153,WED153,1,True,0.0141792222857475,0.0141792222857475,0.003504721680656,0.003504721680656
WED153,WED153,2,True,0.0139525542035698,0.0013075565220788,0.0003636226756498,0.0001614835782675
WED153,WED153,3,True,0.0018729518633335,0.0002418498770566,0.0005180243169888,7.490155257983133e-05
WED153,WED153,4,True,0.0009615034796297,6.541395850945264e-05,0.0001996349019464,4.984268889529631e-05
WED153,WED153,5,True,0.0004396039294078,1.8597502275952135e-05,0.0001104558978113,1.32220638988656e-05
CB2965,CB2965,1,True,0.0056648305617272,0.0,0.0054545453749597,0.0
CB2965,CB2965,2,True,0.0010460905032232,0.0,0.0001926978875417,0.0
CB2965,CB2965,3,True,0.0002720478805713,0.0,1.555066046421416e-05,0.0
CB2965,CB2965,4,True,8.923972927732393e-05,0.0,5.0598446250660345e-06,0.0
CB2965,CB2965,5,True,3.913768159691245e-05,0.0,2.343103915336542e-06,0.0
CB2966,CB2966,1,True,0.0039796098135411,0.0,0.0,0.0
CB2966,CB2966,2,True,0.0004895019810646,0.0,7.145509152906016e-05,0.0
CB2966,CB2966,3,True,0.0001145381320384,0.0,3.160308551741764e-05,0.0
CB2966,CB2966,4,True,8.099993283394724e-05,0.0,4.2476796807022765e-05,0.0
CB2966,CB2966,5,True,6.015656617819332e-05,0.0,2.719728581723757e-05,0.0
CB2761,CB2761,1,False,0.0,0.0,0.0,0.0
CB2761,CB2761,2,True,8.123200677800924e-05,0.0,0.0,0.0
CB2761,CB2761,3,True,3.916127752745524e-05,0.0,2.5689197968858934e-07,0.0
CB2761,CB2761,4,True,3.985888179158792e-05,0.0,6.596872026420897e-07,0.0
CB2761,CB2761,5,True,4.256615284248255e-05,0.0,5.597194672191108e-07,0.0
CB2967,CB2967,1,False,0.0,0.0,0.0,0.0
CB2967,CB2967,2,True,0.0004862096102442,0.0,1.0327259587938896e-05,0.0
CB2967,CB2967,3,True,6.369816401274875e-05,0.0,3.349250619066879e-06,0.0
CB2967,CB2967,4,True,2.9848179110558704e-05,0.0,5.305233571561985e-06,0.0
CB2967,CB2967,5,True,1.6417045117123052e-05,0.0,4.426129635248799e-06,0.0
SMP050,SMP050,1,False,0.0,0.0,0.0,0.0
SMP050,SMP050,2,True,0.0006968041416257,0.0,0.0001283125166082,0.0
SMP050,SMP050,3,True,0.0003030940715689,0.0,0.0001853989815572,0.0
SMP050,SMP050,4,True,0.000190955644939,0.0,0.0001231068308698,0.0
SMP050,SMP050,5,True,0.0001312427048105,0.0,8.333662117365748e-05,0.0
SA3,SA3,1,True,0.0608530901372432,0.0,0.0,0.0
SA3,SA3,2,True,0.0282568074762821,0.0,2.7687101464835e-06,0.0
SA3,SA3,3,True,0.011456174775958,0.0,2.071223889288376e-06,0.0
SA3,SA3,4,True,0.0063068270683288,0.0,8.720195182831958e-06,0.0
SA3,SA3,5,True,0.0037994866725057,0.0,5.425587914942298e-06,0.0
AVLP428,AVLP428,1,False,0.0,0.0,0.0,0.0
AVLP428,AVLP428,2,True,0.0019868027884513,0.0,0.0,0.0
AVLP428,AVLP428,3,True,0.000417900562752,0.0,0.0,0.0
