,batch_name,group,time,activation_original,manipulated_idx,manipulated_ctype,manipulate_layer,little_added,activation_manipulated,activation_diff
56856,ethanol,102611,2,0.005582792,104434,CB3470,1,1e-06,0.0055827918,-4.656613e-10
56857,ethanol,102611,2,0.005582792,104434,CB3470,2,1e-06,0.005582792,0.0
56858,ethanol,102611,2,0.005582792,104434,CB3470,3,1e-06,0.005582792,0.0
56859,ethanol,102611,2,0.005582792,104434,CB3470,4,1e-06,0.005582792,0.0
56860,ethanol,102611,2,0.005582792,133176,CB3470,0,1e-06,0.0055827927,4.656613e-10
56861,ethanol,102611,2,0.005582792,133176,CB3470,1,1e-06,0.0055827918,-4.656613e-10
56862,ethanol,102611,2,0.005582792,133176,CB3470,2,1e-06,0.005582792,0.0
56863,ethanol,102611,2,0.005582792,133176,CB3470,3,1e-06,0.0055827913,-9.313226e-10
56864,ethanol,102611,2,0.005582792,133176,CB3470,4,1e-06,0.005582792,0.0
56865,ethanol,102611,2,0.005582792,81016,CB3470,0,1e-06,0.0055827918,-4.656613e-10
56866,ethanol,102611,2,0.005582792,81016,CB3470,1,1e-06,0.0055827918,-4.656613e-10
56867,ethanol,102611,2,0.005582792,81016,CB3470,2,1e-06,0.0055827918,-4.656613e-10
56868,ethanol,102611,2,0.005582792,81016,CB3470,3,1e-06,0.0055827918,-4.656613e-10
56869,ethanol,102611,2,0.005582792,81016,CB3470,4,1e-06,0.0055827918,-4.656613e-10
56870,ethanol,102611,2,0.005582792,69267,CL063,0,1e-06,0.0055827927,4.656613e-10
56871,ethanol,102611,2,0.005582792,69267,CL063,1,1e-06,0.005582792,0.0
56872,ethanol,102611,2,0.005582792,69267,CL063,2,1e-06,0.0055827918,-4.656613e-10
56873,ethanol,102611,2,0.005582792,69267,CL063,3,1e-06,0.0055827918,-4.656613e-10
56874,ethanol,102611,2,0.005582792,69267,CL063,4,1e-06,0.0055827913,-9.313226e-10
56875,ethanol,102611,2,0.005582792,20231,CL063,0,1e-06,0.0055827918,-4.656613e-10
56876,ethanol,102611,2,0.005582792,20231,CL063,1,1e-06,0.0055827918,-4.656613e-10
56877,ethanol,102611,2,0.005582792,20231,CL063,2,1e-06,0.0055827918,-4.656613e-10
56878,ethanol,102611,2,0.005582792,20231,CL063,3,1e-06,0.005582792,0.0
56879,ethanol,102611,2,0.005582792,20231,CL063,4,1e-06,0.005582792,0.0
56880,ethanol,102611,2,0.005582792,83944,CB3392,0,1e-06,0.0055827913,-9.313226e-10
56881,ethanol,102611,2,0.005582792,83944,CB3392,1,1e-06,0.005582812,1.9557774e-08
56882,ethanol,102611,2,0.005582792,83944,CB3392,2,1e-06,0.0055827918,-4.656613e-10
56883,ethanol,102611,2,0.005582792,83944,CB3392,3,1e-06,0.0055827918,-4.656613e-10
56884,ethanol,102611,2,0.005582792,83944,CB3392,4,1e-06,0.0055827913,-9.313226e-10
56885,ethanol,102611,2,0.005582792,85219,CB3392,0,1e-06,0.0055827904,-1.8626451e-09
56886,ethanol,102611,2,0.005582792,85219,CB3392,1,1e-06,0.0055828076,1.5366822e-08
56887,ethanol,102611,2,0.005582792,85219,CB3392,2,1e-06,0.0055827918,-4.656613e-10
56888,ethanol,102611,2,0.005582792,85219,CB3392,3,1e-06,0.0055827918,-4.656613e-10
56889,ethanol,102611,2,0.005582792,85219,CB3392,4,1e-06,0.005582792,0.0
56890,ethanol,102611,2,0.005582792,1257,CB3392,0,1e-06,0.0055827913,-9.313226e-10
56891,ethanol,102611,2,0.005582792,1257,CB3392,1,1e-06,0.0055827918,-4.656613e-10
56892,ethanol,102611,2,0.005582792,1257,CB3392,2,1e-06,0.0055827918,-4.656613e-10
56893,ethanol,102611,2,0.005582792,1257,CB3392,3,1e-06,0.005582792,0.0
56894,ethanol,102611,2,0.005582792,1257,CB3392,4,1e-06,0.0055827913,-9.313226e-10
56895,ethanol,102611,2,0.005582792,95144,CB3392,0,1e-06,0.0055827913,-9.313226e-10
56896,ethanol,102611,2,0.005582792,95144,CB3392,1,1e-06,0.005582792,0.0
56897,ethanol,102611,2,0.005582792,95144,CB3392,2,1e-06,0.0055827918,-4.656613e-10
56898,ethanol,102611,2,0.005582792,95144,CB3392,3,1e-06,0.005582792,0.0
56899,ethanol,102611,2,0.005582792,95144,CB3392,4,1e-06,0.0055827918,-4.656613e-10
56900,ethanol,102611,2,0.005582792,41614,LAL198,0,1e-06,0.0055827876,-4.656613e-09
56901,ethanol,102611,2,0.005582792,41614,LAL198,1,1e-06,0.005582792,0.0
56902,ethanol,102611,2,0.005582792,41614,LAL198,2,1e-06,0.0055827918,-4.656613e-10
56903,ethanol,102611,2,0.005582792,41614,LAL198,3,1e-06,0.005582792,0.0
56904,ethanol,102611,2,0.005582792,41614,LAL198,4,1e-06,0.0055827918,-4.656613e-10
56905,ethanol,102611,2,0.005582792,138110,LAL198,0,1e-06,0.005582789,-3.259629e-09
56906,ethanol,102611,2,0.005582792,138110,LAL198,1,1e-06,0.005582792,0.0
56907,ethanol,102611,2,0.005582792,138110,LAL198,2,1e-06,0.0055827918,-4.656613e-10
56908,ethanol,102611,2,0.005582792,138110,LAL198,3,1e-06,0.005582792,0.0
56909,ethanol,102611,2,0.005582792,138110,LAL198,4,1e-06,0.0055827918,-4.656613e-10
56910,ethanol,102611,2,0.005582792,74892,CB1309,0,1e-06,0.0055827894,-2.7939677e-09
56911,ethanol,102611,2,0.005582792,74892,CB1309,1,1e-06,0.0055827913,-9.313226e-10
56912,ethanol,102611,2,0.005582792,74892,CB1309,2,1e-06,0.005582792,0.0
56913,ethanol,102611,2,0.005582792,74892,CB1309,3,1e-06,0.0055827918,-4.656613e-10
56914,ethanol,102611,2,0.005582792,74892,CB1309,4,1e-06,0.005582792,0.0
56915,ethanol,102611,2,0.005582792,44100,CB1309,0,1e-06,0.0055827894,-2.7939677e-09
56916,ethanol,102611,2,0.005582792,44100,CB1309,1,1e-06,0.005582792,0.0
56917,ethanol,102611,2,0.005582792,44100,CB1309,2,1e-06,0.0055827918,-4.656613e-10
56918,ethanol,102611,2,0.005582792,44100,CB1309,3,1e-06,0.0055827918,-4.656613e-10
56919,ethanol,102611,2,0.005582792,44100,CB1309,4,1e-06,0.0055827918,-4.656613e-10
56920,ethanol,102611,2,0.005582792,1246,CB1309,0,1e-06,0.0055827913,-9.313226e-10
56921,ethanol,102611,2,0.005582792,1246,CB1309,1,1e-06,0.0055827918,-4.656613e-10
56922,ethanol,102611,2,0.005582792,1246,CB1309,2,1e-06,0.0055827913,-9.313226e-10
56923,ethanol,102611,2,0.005582792,1246,CB1309,3,1e-06,0.0055827918,-4.656613e-10
56924,ethanol,102611,2,0.005582792,1246,CB1309,4,1e-06,0.0055827918,-4.656613e-10
56925,ethanol,102611,2,0.005582792,107491,CB1698,0,1e-06,0.005582791,-1.3969839e-09
56926,ethanol,102611,2,0.005582792,107491,CB1698,1,1e-06,0.0055827918,-4.656613e-10
56927,ethanol,102611,2,0.005582792,107491,CB1698,2,1e-06,0.0055827918,-4.656613e-10
56928,ethanol,102611,2,0.005582792,107491,CB1698,3,1e-06,0.0055827918,-4.656613e-10
56929,ethanol,102611,2,0.005582792,107491,CB1698,4,1e-06,0.005582792,0.0
56930,ethanol,102611,2,0.005582792,63806,CB1698,0,1e-06,0.0055827885,-3.7252903e-09
56931,ethanol,102611,2,0.005582792,63806,CB1698,1,1e-06,0.005582792,0.0
56932,ethanol,102611,2,0.005582792,63806,CB1698,2,1e-06,0.0055827918,-4.656613e-10
56933,ethanol,102611,2,0.005582792,63806,CB1698,3,1e-06,0.0055827918,-4.656613e-10
56934,ethanol,102611,2,0.005582792,63806,CB1698,4,1e-06,0.0055827918,-4.656613e-10
56935,ethanol,102611,2,0.005582792,124808,CB1698,0,1e-06,0.005582789,-3.259629e-09
56936,ethanol,102611,2,0.005582792,124808,CB1698,1,1e-06,0.0055827918,-4.656613e-10
56937,ethanol,102611,2,0.005582792,124808,CB1698,2,1e-06,0.0055827918,-4.656613e-10
56938,ethanol,102611,2,0.005582792,124808,CB1698,3,1e-06,0.0055827918,-4.656613e-10
56939,ethanol,102611,2,0.005582792,124808,CB1698,4,1e-06,0.0055827913,-9.313226e-10
56940,ethanol,102611,2,0.005582792,3766,CB1698,0,1e-06,0.0055827885,-3.7252903e-09
56941,ethanol,102611,2,0.005582792,3766,CB1698,1,1e-06,0.0055827913,-9.313226e-10
56942,ethanol,102611,2,0.005582792,3766,CB1698,2,1e-06,0.0055827918,-4.656613e-10
56943,ethanol,102611,2,0.005582792,3766,CB1698,3,1e-06,0.0055827918,-4.656613e-10
56944,ethanol,102611,2,0.005582792,3766,CB1698,4,1e-06,0.005582792,0.0
56945,ethanol,102611,2,0.005582792,2473,CB1698,0,1e-06,0.0055827913,-9.313226e-10
56946,ethanol,102611,2,0.005582792,2473,CB1698,1,1e-06,0.0055827913,-9.313226e-10
56947,ethanol,102611,2,0.005582792,2473,CB1698,2,1e-06,0.0055827918,-4.656613e-10
56948,ethanol,102611,2,0.005582792,2473,CB1698,3,1e-06,0.005582792,0.0
56949,ethanol,102611,2,0.005582792,2473,CB1698,4,1e-06,0.0055827918,-4.656613e-10
56950,ethanol,102611,2,0.005582792,88110,CB1698,0,1e-06,0.0055827913,-9.313226e-10
56951,ethanol,102611,2,0.005582792,88110,CB1698,1,1e-06,0.0055827918,-4.656613e-10
56952,ethanol,102611,2,0.005582792,88110,CB1698,2,1e-06,0.0055827918,-4.656613e-10
56953,ethanol,102611,2,0.005582792,88110,CB1698,3,1e-06,0.005582792,0.0
56954,ethanol,102611,2,0.005582792,88110,CB1698,4,1e-06,0.0055827918,-4.656613e-10
56955,ethanol,102611,2,0.005582792,35938,CB1698,0,1e-06,0.0055827913,-9.313226e-10
56956,ethanol,102611,2,0.005582792,35938,CB1698,1,1e-06,0.0055827918,-4.656613e-10
56957,ethanol,102611,2,0.005582792,35938,CB1698,2,1e-06,0.0055827913,-9.313226e-10
56958,ethanol,102611,2,0.005582792,35938,CB1698,3,1e-06,0.0055827918,-4.656613e-10
56959,ethanol,102611,2,0.005582792,35938,CB1698,4,1e-06,0.0055827918,-4.656613e-10
56960,ethanol,102611,2,0.005582792,63009,LHPV6p1,0,1e-06,0.0055827918,-4.656613e-10
56961,ethanol,102611,2,0.005582792,63009,LHPV6p1,1,1e-06,0.005582792,0.0
56962,ethanol,102611,2,0.005582792,63009,LHPV6p1,2,1e-06,0.0055827913,-9.313226e-10
56963,ethanol,102611,2,0.005582792,63009,LHPV6p1,3,1e-06,0.005582792,0.0
56964,ethanol,102611,2,0.005582792,63009,LHPV6p1,4,1e-06,0.005582792,0.0
56965,ethanol,102611,2,0.005582792,83192,LHPV6p1,0,1e-06,0.0055827927,4.656613e-10
56966,ethanol,102611,2,0.005582792,83192,LHPV6p1,1,1e-06,0.005582792,0.0
56967,ethanol,102611,2,0.005582792,83192,LHPV6p1,2,1e-06,0.0055827913,-9.313226e-10
56968,ethanol,102611,2,0.005582792,83192,LHPV6p1,3,1e-06,0.0055827918,-4.656613e-10
56969,ethanol,102611,2,0.005582792,83192,LHPV6p1,4,1e-06,0.0055827918,-4.656613e-10
56970,ethanol,102611,2,0.005582792,42303,SMP029,0,1e-06,0.0055827904,-1.8626451e-09
56971,ethanol,102611,2,0.005582792,42303,SMP029,1,1e-06,0.005582792,0.0
56972,ethanol,102611,2,0.005582792,42303,SMP029,2,1e-06,0.0055827913,-9.313226e-10
56973,ethanol,102611,2,0.005582792,42303,SMP029,3,1e-06,0.005582792,0.0
56974,ethanol,102611,2,0.005582792,42303,SMP029,4,1e-06,0.0055827913,-9.313226e-10
56975,ethanol,102611,2,0.005582792,54178,SMP029,0,1e-06,0.0055827904,-1.8626451e-09
56976,ethanol,102611,2,0.005582792,54178,SMP029,1,1e-06,0.005582792,0.0
56977,ethanol,102611,2,0.005582792,54178,SMP029,2,1e-06,0.0055827918,-4.656613e-10
56978,ethanol,102611,2,0.005582792,54178,SMP029,3,1e-06,0.005582792,0.0
56979,ethanol,102611,2,0.005582792,54178,SMP029,4,1e-06,0.0055827918,-4.656613e-10
56980,ethanol,102611,2,0.005582792,39438,SMP029,0,1e-06,0.005582792,0.0
56981,ethanol,102611,2,0.005582792,39438,SMP029,1,1e-06,0.0055827918,-4.656613e-10
56982,ethanol,102611,2,0.005582792,39438,SMP029,2,1e-06,0.005582792,0.0
56983,ethanol,102611,2,0.005582792,39438,SMP029,3,1e-06,0.0055827918,-4.656613e-10
56984,ethanol,102611,2,0.005582792,39438,SMP029,4,1e-06,0.0055827918,-4.656613e-10
56985,ethanol,102611,2,0.005582792,76860,SMP029,0,1e-06,0.0055827918,-4.656613e-10
56986,ethanol,102611,2,0.005582792,76860,SMP029,1,1e-06,0.0055827918,-4.656613e-10
56987,ethanol,102611,2,0.005582792,76860,SMP029,2,1e-06,0.0055827918,-4.656613e-10
56988,ethanol,102611,2,0.005582792,76860,SMP029,3,1e-06,0.0055827918,-4.656613e-10
56989,ethanol,102611,2,0.005582792,76860,SMP029,4,1e-06,0.005582792,0.0
56990,ethanol,102611,2,0.005582792,100108,SMP112,0,1e-06,0.0055827913,-9.313226e-10
56991,ethanol,102611,2,0.005582792,100108,SMP112,1,1e-06,0.0055827913,-9.313226e-10
56992,ethanol,102611,2,0.005582792,100108,SMP112,2,1e-06,0.005582792,0.0
56993,ethanol,102611,2,0.005582792,100108,SMP112,3,1e-06,0.0055827918,-4.656613e-10
56994,ethanol,102611,2,0.005582792,100108,SMP112,4,1e-06,0.005582792,0.0
56995,ethanol,102611,2,0.005582792,126501,SMP112,0,1e-06,0.0055827918,-4.656613e-10
56996,ethanol,102611,2,0.005582792,126501,SMP112,1,1e-06,0.005582792,0.0
56997,ethanol,102611,2,0.005582792,126501,SMP112,2,1e-06,0.005582792,0.0
56998,ethanol,102611,2,0.005582792,126501,SMP112,3,1e-06,0.005582792,0.0
56999,ethanol,102611,2,0.005582792,126501,SMP112,4,1e-06,0.0055827918,-4.656613e-10
57000,ethanol,102611,2,0.005582792,99176,SMP112,0,1e-06,0.0055827918,-4.656613e-10
57001,ethanol,102611,2,0.005582792,99176,SMP112,1,1e-06,0.0055827918,-4.656613e-10
57002,ethanol,102611,2,0.005582792,99176,SMP112,2,1e-06,0.0055827913,-9.313226e-10
57003,ethanol,102611,2,0.005582792,99176,SMP112,3,1e-06,0.0055827918,-4.656613e-10
57004,ethanol,102611,2,0.005582792,99176,SMP112,4,1e-06,0.0055827918,-4.656613e-10
57005,ethanol,102611,2,0.005582792,79102,SMP112,0,1e-06,0.0055827913,-9.313226e-10
57006,ethanol,102611,2,0.005582792,79102,SMP112,1,1e-06,0.0055827918,-4.656613e-10
57007,ethanol,102611,2,0.005582792,79102,SMP112,2,1e-06,0.005582792,0.0
57008,ethanol,102611,2,0.005582792,79102,SMP112,3,1e-06,0.005582792,0.0
57009,ethanol,102611,2,0.005582792,79102,SMP112,4,1e-06,0.0055827918,-4.656613e-10
57010,ethanol,102611,2,0.005582792,114073,SMP112,0,1e-06,0.0055827913,-9.313226e-10
57011,ethanol,102611,2,0.005582792,114073,SMP112,1,1e-06,0.0055827918,-4.656613e-10
57012,ethanol,102611,2,0.005582792,114073,SMP112,2,1e-06,0.0055827918,-4.656613e-10
57013,ethanol,102611,2,0.005582792,114073,SMP112,3,1e-06,0.0055827913,-9.313226e-10
57014,ethanol,102611,2,0.005582792,114073,SMP112,4,1e-06,0.0055827918,-4.656613e-10
57015,ethanol,102611,2,0.005582792,9604,SMP112,0,1e-06,0.005582791,-1.3969839e-09
57016,ethanol,102611,2,0.005582792,9604,SMP112,1,1e-06,0.0055827927,4.656613e-10
57017,ethanol,102611,2,0.005582792,9604,SMP112,2,1e-06,0.0055827918,-4.656613e-10
57018,ethanol,102611,2,0.005582792,9604,SMP112,3,1e-06,0.0055827918,-4.656613e-10
57019,ethanol,102611,2,0.005582792,9604,SMP112,4,1e-06,0.0055827918,-4.656613e-10
57020,ethanol,102611,2,0.005582792,113413,SLP314,0,1e-06,0.005582792,0.0
57021,ethanol,102611,2,0.005582792,113413,SLP314,1,1e-06,0.0055827918,-4.656613e-10
57022,ethanol,102611,2,0.005582792,113413,SLP314,2,1e-06,0.0055827918,-4.656613e-10
57023,ethanol,102611,2,0.005582792,113413,SLP314,3,1e-06,0.0055827918,-4.656613e-10
57024,ethanol,102611,2,0.005582792,113413,SLP314,4,1e-06,0.0055827918,-4.656613e-10
57025,ethanol,102611,2,0.005582792,39521,SLP314,0,1e-06,0.005582793,9.313226e-10
57026,ethanol,102611,2,0.005582792,39521,SLP314,1,1e-06,0.005582792,0.0
57027,ethanol,102611,2,0.005582792,39521,SLP314,2,1e-06,0.005582792,0.0
57028,ethanol,102611,2,0.005582792,39521,SLP314,3,1e-06,0.005582792,0.0
57029,ethanol,102611,2,0.005582792,39521,SLP314,4,1e-06,0.0055827918,-4.656613e-10
57030,ethanol,102611,2,0.005582792,105779,SLP314,0,1e-06,0.005582792,0.0
57031,ethanol,102611,2,0.005582792,105779,SLP314,1,1e-06,0.005582792,0.0
57032,ethanol,102611,2,0.005582792,105779,SLP314,2,1e-06,0.0055827918,-4.656613e-10
57033,ethanol,102611,2,0.005582792,105779,SLP314,3,1e-06,0.005582792,0.0
57034,ethanol,102611,2,0.005582792,105779,SLP314,4,1e-06,0.0055827918,-4.656613e-10
57035,ethanol,102611,2,0.005582792,41757,SLP314,0,1e-06,0.005582792,0.0
57036,ethanol,102611,2,0.005582792,41757,SLP314,1,1e-06,0.0055827918,-4.656613e-10
57037,ethanol,102611,2,0.005582792,41757,SLP314,2,1e-06,0.0055827918,-4.656613e-10
57038,ethanol,102611,2,0.005582792,41757,SLP314,3,1e-06,0.0055827918,-4.656613e-10
57039,ethanol,102611,2,0.005582792,41757,SLP314,4,1e-06,0.005582792,0.0
57040,ethanol,102611,2,0.005582792,23691,SLP314,0,1e-06,0.005582792,0.0
57041,ethanol,102611,2,0.005582792,23691,SLP314,1,1e-06,0.0055827913,-9.313226e-10
57042,ethanol,102611,2,0.005582792,23691,SLP314,2,1e-06,0.0055827918,-4.656613e-10
57043,ethanol,102611,2,0.005582792,23691,SLP314,3,1e-06,0.0055827913,-9.313226e-10
57044,ethanol,102611,2,0.005582792,23691,SLP314,4,1e-06,0.0055827918,-4.656613e-10
57045,ethanol,102611,2,0.005582792,93865,SLP314,0,1e-06,0.0055827918,-4.656613e-10
57046,ethanol,102611,2,0.005582792,93865,SLP314,1,1e-06,0.0055827918,-4.656613e-10
57047,ethanol,102611,2,0.005582792,93865,SLP314,2,1e-06,0.005582792,0.0
57048,ethanol,102611,2,0.005582792,93865,SLP314,3,1e-06,0.0055827918,-4.656613e-10
57049,ethanol,102611,2,0.005582792,93865,SLP314,4,1e-06,0.005582792,0.0
57050,ethanol,102611,2,0.005582792,95664,SLP314,0,1e-06,0.005582792,0.0
57051,ethanol,102611,2,0.005582792,95664,SLP314,1,1e-06,0.0055827918,-4.656613e-10
57052,ethanol,102611,2,0.005582792,95664,SLP314,2,1e-06,0.0055827913,-9.313226e-10
57053,ethanol,102611,2,0.005582792,95664,SLP314,3,1e-06,0.0055827918,-4.656613e-10
57054,ethanol,102611,2,0.005582792,95664,SLP314,4,1e-06,0.0055827918,-4.656613e-10
57055,ethanol,102611,2,0.005582792,36785,SLP314,0,1e-06,0.0055827927,4.656613e-10
57056,ethanol,102611,2,0.005582792,36785,SLP314,1,1e-06,0.005582792,0.0
57057,ethanol,102611,2,0.005582792,36785,SLP314,2,1e-06,0.0055827918,-4.656613e-10
57058,ethanol,102611,2,0.005582792,36785,SLP314,3,1e-06,0.0055827918,-4.656613e-10
57059,ethanol,102611,2,0.005582792,36785,SLP314,4,1e-06,0.0055827918,-4.656613e-10
57060,ethanol,102611,2,0.005582792,12825,CB0117,0,1e-06,0.005582792,0.0
57061,ethanol,102611,2,0.005582792,12825,CB0117,1,1e-06,0.0055827918,-4.656613e-10
57062,ethanol,102611,2,0.005582792,12825,CB0117,2,1e-06,0.005582792,0.0
57063,ethanol,102611,2,0.005582792,12825,CB0117,3,1e-06,0.005582792,0.0
57064,ethanol,102611,2,0.005582792,12825,CB0117,4,1e-06,0.0055827918,-4.656613e-10
57065,ethanol,102611,2,0.005582792,65891,CB0117,0,1e-06,0.005582792,0.0
57066,ethanol,102611,2,0.005582792,65891,CB0117,1,1e-06,0.0055827918,-4.656613e-10
57067,ethanol,102611,2,0.005582792,65891,CB0117,2,1e-06,0.0055827918,-4.656613e-10
57068,ethanol,102611,2,0.005582792,65891,CB0117,3,1e-06,0.0055827918,-4.656613e-10
57069,ethanol,102611,2,0.005582792,65891,CB0117,4,1e-06,0.0055827918,-4.656613e-10
57070,ethanol,102611,2,0.005582792,100497,CB0463,0,1e-06,0.0055827918,-4.656613e-10
57071,ethanol,102611,2,0.005582792,100497,CB0463,1,1e-06,0.0055827918,-4.656613e-10
57072,ethanol,102611,2,0.005582792,100497,CB0463,2,1e-06,0.0055827918,-4.656613e-10
57073,ethanol,102611,2,0.005582792,100497,CB0463,3,1e-06,0.0055827913,-9.313226e-10
57074,ethanol,102611,2,0.005582792,100497,CB0463,4,1e-06,0.005582792,0.0
57075,ethanol,102611,2,0.005582792,39030,CB0463,0,1e-06,0.005582792,0.0
57076,ethanol,102611,2,0.005582792,39030,CB0463,1,1e-06,0.0055827913,-9.313226e-10
57077,ethanol,102611,2,0.005582792,39030,CB0463,2,1e-06,0.005582792,0.0
57078,ethanol,102611,2,0.005582792,39030,CB0463,3,1e-06,0.0055827913,-9.313226e-10
57079,ethanol,102611,2,0.005582792,39030,CB0463,4,1e-06,0.0055827918,-4.656613e-10
57080,ethanol,102611,2,0.005582792,99946,LAL034,0,1e-06,0.005582792,0.0
57081,ethanol,102611,2,0.005582792,99946,LAL034,1,1e-06,0.0055827918,-4.656613e-10
57082,ethanol,102611,2,0.005582792,99946,LAL034,2,1e-06,0.0055827918,-4.656613e-10
57083,ethanol,102611,2,0.005582792,99946,LAL034,3,1e-06,0.0055827918,-4.656613e-10
57084,ethanol,102611,2,0.005582792,99946,LAL034,4,1e-06,0.005582792,0.0
57085,ethanol,102611,2,0.005582792,131163,LAL034,0,1e-06,0.005582792,0.0
57086,ethanol,102611,2,0.005582792,131163,LAL034,1,1e-06,0.0055827918,-4.656613e-10
57087,ethanol,102611,2,0.005582792,131163,LAL034,2,1e-06,0.0055827918,-4.656613e-10
57088,ethanol,102611,2,0.005582792,131163,LAL034,3,1e-06,0.005582792,0.0
57089,ethanol,102611,2,0.005582792,131163,LAL034,4,1e-06,0.0055827918,-4.656613e-10
57090,ethanol,102611,2,0.005582792,9880,LAL034,0,1e-06,0.005582792,0.0
57091,ethanol,102611,2,0.005582792,9880,LAL034,1,1e-06,0.0055827918,-4.656613e-10
57092,ethanol,102611,2,0.005582792,9880,LAL034,2,1e-06,0.0055827918,-4.656613e-10
57093,ethanol,102611,2,0.005582792,9880,LAL034,3,1e-06,0.0055827918,-4.656613e-10
57094,ethanol,102611,2,0.005582792,9880,LAL034,4,1e-06,0.0055827918,-4.656613e-10
57095,ethanol,102611,2,0.005582792,56474,LAL034,0,1e-06,0.0055827918,-4.656613e-10
57096,ethanol,102611,2,0.005582792,56474,LAL034,1,1e-06,0.005582792,0.0
57097,ethanol,102611,2,0.005582792,56474,LAL034,2,1e-06,0.0055827918,-4.656613e-10
57098,ethanol,102611,2,0.005582792,56474,LAL034,3,1e-06,0.0055827918,-4.656613e-10
57099,ethanol,102611,2,0.005582792,56474,LAL034,4,1e-06,0.005582792,0.0
57100,ethanol,102611,2,0.005582792,89101,LAL034,0,1e-06,0.0055827913,-9.313226e-10
57101,ethanol,102611,2,0.005582792,89101,LAL034,1,1e-06,0.0055827913,-9.313226e-10
57102,ethanol,102611,2,0.005582792,89101,LAL034,2,1e-06,0.0055827918,-4.656613e-10
57103,ethanol,102611,2,0.005582792,89101,LAL034,3,1e-06,0.005582792,0.0
57104,ethanol,102611,2,0.005582792,89101,LAL034,4,1e-06,0.0055827913,-9.313226e-10
57105,ethanol,102611,2,0.005582792,53780,LAL034,0,1e-06,0.005582792,0.0
57106,ethanol,102611,2,0.005582792,53780,LAL034,1,1e-06,0.005582792,0.0
57107,ethanol,102611,2,0.005582792,53780,LAL034,2,1e-06,0.0055827913,-9.313226e-10
57108,ethanol,102611,2,0.005582792,53780,LAL034,3,1e-06,0.0055827918,-4.656613e-10
57109,ethanol,102611,2,0.005582792,53780,LAL034,4,1e-06,0.0055827913,-9.313226e-10
57110,ethanol,102611,2,0.005582792,120495,LHCENT11,0,1e-06,0.00558279,-2.3283064e-09
57111,ethanol,102611,2,0.005582792,120495,LHCENT11,1,1e-06,0.0055827918,-4.656613e-10
57112,ethanol,102611,2,0.005582792,120495,LHCENT11,2,1e-06,0.0055827918,-4.656613e-10
57113,ethanol,102611,2,0.005582792,120495,LHCENT11,3,1e-06,0.0055827918,-4.656613e-10
57114,ethanol,102611,2,0.005582792,120495,LHCENT11,4,1e-06,0.0055827913,-9.313226e-10
57115,ethanol,102611,2,0.005582792,53739,LHCENT11,0,1e-06,0.005582789,-3.259629e-09
57116,ethanol,102611,2,0.005582792,53739,LHCENT11,1,1e-06,0.005582792,0.0
57117,ethanol,102611,2,0.005582792,53739,LHCENT11,2,1e-06,0.005582792,0.0
57118,ethanol,102611,2,0.005582792,53739,LHCENT11,3,1e-06,0.0055827918,-4.656613e-10
57119,ethanol,102611,2,0.005582792,53739,LHCENT11,4,1e-06,0.0055827918,-4.656613e-10
57120,ethanol,102611,2,0.005582792,63175,VES079,0,1e-06,0.0055827913,-9.313226e-10
57121,ethanol,102611,2,0.005582792,63175,VES079,1,1e-06,0.0055827918,-4.656613e-10
57122,ethanol,102611,2,0.005582792,63175,VES079,2,1e-06,0.0055827918,-4.656613e-10
57123,ethanol,102611,2,0.005582792,63175,VES079,3,1e-06,0.0055827913,-9.313226e-10
57124,ethanol,102611,2,0.005582792,63175,VES079,4,1e-06,0.005582792,0.0
57125,ethanol,102611,2,0.005582792,81756,VES079,0,1e-06,0.0055827918,-4.656613e-10
57126,ethanol,102611,2,0.005582792,81756,VES079,1,1e-06,0.0055827913,-9.313226e-10
57127,ethanol,102611,2,0.005582792,81756,VES079,2,1e-06,0.0055827918,-4.656613e-10
57128,ethanol,102611,2,0.005582792,81756,VES079,3,1e-06,0.0055827918,-4.656613e-10
57129,ethanol,102611,2,0.005582792,81756,VES079,4,1e-06,0.0055827913,-9.313226e-10
57130,ethanol,102611,2,0.005582792,97995,mALB1,0,1e-06,0.005582792,0.0
57131,ethanol,102611,2,0.005582792,97995,mALB1,1,1e-06,0.0055827857,-6.519258e-09
57132,ethanol,102611,2,0.005582792,97995,mALB1,2,1e-06,0.005582792,0.0
57133,ethanol,102611,2,0.005582792,97995,mALB1,3,1e-06,0.0055827913,-9.313226e-10
57134,ethanol,102611,2,0.005582792,97995,mALB1,4,1e-06,0.0055827913,-9.313226e-10
57135,ethanol,102611,2,0.005582792,71600,mALB1,0,1e-06,0.0055827913,-9.313226e-10
57136,ethanol,102611,2,0.005582792,71600,mALB1,1,1e-06,0.0055827885,-3.7252903e-09
57137,ethanol,102611,2,0.005582792,71600,mALB1,2,1e-06,0.005582792,0.0
57138,ethanol,102611,2,0.005582792,71600,mALB1,3,1e-06,0.0055827918,-4.656613e-10
57139,ethanol,102611,2,0.005582792,71600,mALB1,4,1e-06,0.0055827913,-9.313226e-10
57140,ethanol,102611,2,0.005582792,18826,CB2823,0,1e-06,0.0055827927,4.656613e-10
57141,ethanol,102611,2,0.005582792,18826,CB2823,1,1e-06,0.005582792,0.0
57142,ethanol,102611,2,0.005582792,18826,CB2823,2,1e-06,0.005582792,0.0
57143,ethanol,102611,2,0.005582792,18826,CB2823,3,1e-06,0.0055827918,-4.656613e-10
