bodyId,cell_type,side,instance,idx,top_nt,sign
946567625,IB028,right,IB028_R,7385,acetylcholine,1
946585328,SMP489,left,SMP489(PDM16)_L,7386,acetylcholine,1
946641153,hDeltaC,noside,hDeltaC_14_C12,7387,dopamine,1
946641212,FB6D,right,FB6D_R,7388,octopamine,1
946641278,hDeltaC,noside,hDeltaC_14_C12,7389,dopamine,1
946645190,FS3,left,FS3(FQ10)_C5_L,7390,acetylcholine,1
946645313,FB6C_a,right,FB6C_a_R,7391,octopamine,1
946649598,FB6J,left,FB6J_L,7392,glutamate,-1
946658448,FB6L,right,FB6L_R,7393,dopamine,1
946667252,IB115,left,IB115(SCB006)_L,7394,acetylcholine,1
946684931,SMP459,left,SMP459(PDM12)_L,7395,acetylcholine,1
946722969,CL273,left,CL273(PVL06)_L,7396,acetylcholine,1
946814479,LHPV2b5_a,right,LHPV2b5_a_R,7397,gaba,-1
946853206,CL238,right,CL238_R,7398,glutamate,-1
946892215,CL280,right,CL280_R,7399,acetylcholine,1
946978006,FB6F,left,FB6F_L,7400,glutamate,-1
946981790,vDeltaC,noside,vDeltaC_C4,7401,dopamine,1
946990515,FB6B,left,FB6B_L,7402,glutamate,-1
947003647,FS3,right,FS3(FQ10)_C7_R,7403,acetylcholine,1
947003825,FB7J,left,FB7J_L,7404,glutamate,-1
947103902,LHAV4g15,right,LHAV4g15_R,7405,gaba,-1
947168406,LHAV2b4,right,LHAV2b4_R,7406,acetylcholine,1
947172504,LHPV3b1_a,right,LHPV3b1_a_R,7407,dopamine,1
947193705,SAD035,right,SAD035_R,7408,acetylcholine,1
947212143,PLP188,right,PLP188_R,7409,acetylcholine,1
947233211,CL005,right,CL005_R,7410,acetylcholine,1
947233693,AVLP241,right,AVLP241_R,7411,acetylcholine,1
947258925,CL198_a,right,CL198_a_R,7412,glutamate,-1
947340226,vDeltaC,noside,vDeltaC_C7,7413,dopamine,1
947349354,vDeltaB,noside,vDeltaB_C6,7414,dopamine,1
947453617,LHAV4g11,right,LHAV4g11_R,7415,gaba,-1
947462997,LHAV4g4_a,right,LHAV4g4_a_R,7416,gaba,-1
947513805,M_vPNml62,right,M_vPNml62_R,7417,gaba,-1
947530600,SLP231,right,SLP231_R,7418,acetylcholine,1
947564983,AVLP173,right,AVLP173_R,7419,acetylcholine,1
947573616,AVLP016,right,AVLP016_R,7420,glutamate,-1
947574106,CL280,right,CL280_R,7421,acetylcholine,1
947582284,CL308,right,CL308_R,7422,acetylcholine,1
947590512,PS001,right,PS001_R,7423,gaba,-1
947608249,CL217,right,CL217_R,7424,acetylcholine,1
947663945,FB6O,left,FB6O_L,7425,glutamate,-1
947664053,FB1I,left,FB1I_L,7426,glutamate,-1
947681334,FS3,right,FS3(FQ10)_C6_R,7427,acetylcholine,1
947681560,FS3,left,FS3(FQ10)_C6_L,7428,acetylcholine,1
947681574,FC2C,left,FC2C(FQ7)_C6_L,7429,dopamine,1
947685488,FB6K,right,FB6K_R,7430,glutamate,-1
947685653,FC2C,right,FC2C(FQ7)_C7_R,7431,dopamine,1
947743009,SMP594,left,SMP594(SCB017)_L,7432,gaba,-1
947751030,CL185,left,CL185(PDM11)_L,7433,glutamate,-1
947795335,LHAV2c1,right,LHAV2c1_R,7434,acetylcholine,1
947820593,SLP018,right,SLP018_R,7435,glutamate,-1
947858407,WEDPN8C,right,WEDPN8C_R,7436,acetylcholine,1
947858895,LHPD2c6,right,LHPD2c6_R,7437,glutamate,-1
947859021,LHPD2a6,right,LHPD2a6_R,7438,glutamate,-1
947862945,LHPD2a6,right,LHPD2a6_R,7439,glutamate,-1
947898091,SMP282,right,SMP282_R,7440,glutamate,-1
947923543,PVLP107,right,PVLP107_R,7441,glutamate,-1
947988379,FB4Z,right,FB4Z_R,7442,glutamate,-1
948017897,vDeltaB,noside,vDeltaB_C7,7443,dopamine,1
948026741,vDeltaB,noside,vDeltaB_C7,7444,dopamine,1
948030821,vDeltaD,noside,vDeltaD_C6,7445,glutamate,-1
948031088,vDeltaD,noside,vDeltaD_C7,7446,glutamate,-1
948035783,FB5S,left,FB5S_L,7447,glutamate,-1
948135822,LHAV2a2,right,LHAV2a2_R,7448,acetylcholine,1
948260484,CL123,right,CL123_R,7449,acetylcholine,1
948333576,hDeltaE,noside,hDeltaE_11_C6,7450,acetylcholine,1
948333783,PFL2,right,PFL2(PB12b)_R3_C3,7451,acetylcholine,1
948342102,vDeltaA_a,noside,vDeltaA_a(AB)_C4,7452,dopamine,1
948342190,FB8A,left,FB8A_L,7453,glutamate,-1
948346463,FB7B,left,FB7B_L,7454,dopamine,1
948346519,FB8H,left,FB8H_L,7455,glutamate,-1
948363394,vDeltaA_b,noside,vDeltaA_b_C6,7456,dopamine,1
948363764,FB8C,right,FB8C_R,7457,glutamate,-1
948372363,hDeltaF,noside,hDeltaF_12_C5a,7458,dopamine,1
948372442,FS3,left,FS3(FQ11)_C7_L,7459,acetylcholine,1
948376677,FB4Z,left,FB4Z_L,7460,glutamate,-1
948376859,FB6L,left,FB6L_L,7461,dopamine,1
948683239,FS4B,right,FS4B(FQ12)_C5_R,7462,acetylcholine,1
948704521,FS4A,right,FS4A(FQ12)_C7_R,7463,acetylcholine,1
948704585,FS3,left,FS3(FQ11)_C6_L,7464,acetylcholine,1
948704770,FS4A,left,FS4A(FQ12)_C7_L,7465,acetylcholine,1
948708664,vDeltaA_b,noside,vDeltaA_b_C7,7466,dopamine,1
948709216,ExR1,right,ExR1(ring)_R,7467,octopamine,1
948778197,CL184,left,CL184(PDM11)_L,7468,glutamate,-1
948812702,LHAV4d3,right,LHAV4d3_R,7469,gaba,-1
948834414,VL2a_vPN,right,VL2a_vPN_R,7470,gaba,-1
948851462,AVLP494,right,AVLP494_R,7471,acetylcholine,1
948933005,AVLP141,right,AVLP141_R,7472,acetylcholine,1
949015717,hDeltaF,noside,hDeltaF_03_C2a,7473,dopamine,1
949045596,FS4B,right,FS4B(AB)(FQ12)_C7_R,7474,acetylcholine,1
949045811,FB8B,right,FB8B_R,7475,glutamate,-1
949054716,hDeltaF,noside,hDeltaF_10_C5b,7476,dopamine,1
949534412,aSP-g1,right,aSP-g1_R,7477,acetylcholine,1
949537961,AVLP244,right,AVLP244_R,7478,acetylcholine,1
949710555,ExR1,right,ExR1(ring)_R,7479,octopamine,1
949870573,AVLP010,right,AVLP010_R,7480,gaba,-1
949904356,PVLP005,right,PVLP005_R,7481,glutamate,-1
949904655,PVLP004,right,PVLP004_R,7482,glutamate,-1
949930583,AOTU040,right,AOTU040_R,7483,glutamate,-1
949931381,CL090_a,right,CL090_a_R,7484,acetylcholine,1
949986251,FB2F_c,right,FB2F_c_R,7485,glutamate,-1
950229431,PPM1201,right,PPM1201_R,7486,dopamine,1
950233506,AVLP042,right,AVLP042_R,7487,acetylcholine,1
950544340,AVLP308,right,AVLP308_R,7488,acetylcholine,1
950561202,LT74,right,LT74_R,7489,glutamate,-1
950569546,AVLP586,left,AVLP586_L,7490,glutamate,-1
950591319,SMP268,right,SMP268_R,7491,glutamate,-1
950880008,AVLP079,right,AVLP079_R,7492,gaba,-1
950881138,AVLP302,right,AVLP302_R,7493,acetylcholine,1
950885567,AVLP305,right,AVLP305_R,7494,acetylcholine,1
950888882,AVLP155,right,AVLP155_R,7495,acetylcholine,1
950919329,AVLP585,left,AVLP585_L,7496,glutamate,-1
950928506,AVLP041,right,AVLP041_R,7497,acetylcholine,1
951018323,PLP042_c,right,PLP042_c_R,7498,glutamate,-1
951234119,AVLP585,left,AVLP585_L,7499,glutamate,-1
951234513,AVLP018,right,AVLP018_R,7500,acetylcholine,1
951567246,AVLP220,right,AVLP220_R,7501,acetylcholine,1
951592811,AVLP167_a,right,AVLP167_a_R,7502,acetylcholine,1
951597076,AVLP190,right,AVLP190_R,7503,acetylcholine,1
951640635,AVLP247,right,AVLP247_R,7504,acetylcholine,1
951645198,CL344,left,CL344_L,7505,serotonin,1
951670988,LAL035,right,LAL035_R,7506,acetylcholine,1
951738965,SMP468,right,SMP468_R,7507,acetylcholine,1
951808062,FS1A,right,FS1A(FQ9)_C6_R,7508,dopamine,1
951916894,AVLP171,right,AVLP171_R,7509,acetylcholine,1
951933611,AVLP190,right,AVLP190_R,7510,acetylcholine,1
951934183,AVLP437,right,AVLP437_R,7511,acetylcholine,1
951934694,SMP572,right,SMP572_R,7512,acetylcholine,1
951959415,CL095,right,CL095_R,7513,acetylcholine,1
951986127,CL062_a,right,CL062_a_R,7514,acetylcholine,1
952166828,FB5K,left,FB5K_L,7515,glutamate,-1
952249657,PLP056,right,PLP056_R,7516,acetylcholine,1
952266169,AVLP110,right,AVLP110_R,7517,acetylcholine,1
952374245,LAL114,right,LAL114_R,7518,acetylcholine,1
952525648,VES059,right,VES059_R,7519,acetylcholine,1
952624405,CL267,right,CL267_R,7520,acetylcholine,1
952642507,CL033,right,CL033_R,7521,dopamine,1
952723817,CRE056,right,CRE056_R,7522,gaba,-1
952724101,CRE056,right,CRE056_R,7523,gaba,-1
952727922,PLP048,right,PLP048_R,7524,glutamate,-1
952978874,CL033,right,CL033_R,7525,dopamine,1
952987284,LAL086,right,LAL086_R,7526,gaba,-1
953004445,AVLP011,right,AVLP011_R,7527,gaba,-1
953004705,mAL3A,left,mAL3A_L,7528,gaba,-1
953013850,CL342,right,CL342_R,7529,glutamate,-1
953029783,KCab-s,right,KCab-s_R,7530,dopamine,1
953285091,AVLP522,right,AVLP522_R,7531,acetylcholine,1
953302667,AVLP045,right,AVLP045_R,7532,acetylcholine,1
953306312,AVLP047,right,AVLP047_R,7533,acetylcholine,1
953319814,AOTU038,right,AOTU038_R,7534,gaba,-1
953410147,CRE056,right,CRE056_R,7535,gaba,-1
953414780,FB4H,right,FB4H_R,7536,glutamate,-1
953635591,AVLP051,right,AVLP051_R,7537,acetylcholine,1
953639677,AVLP050,right,AVLP050_R,7538,acetylcholine,1
953639837,AVLP051,right,AVLP051_R,7539,acetylcholine,1
953712141,KCab-m,right,KCab-m_R,7540,dopamine,1
953755666,LHAV9a1_c,right,LHAV9a1_c_R,7541,dopamine,1
953855039,LAL110,right,LAL110_R,7542,dopamine,1
953975241,MC61,noside,MC61,7543,acetylcholine,1
954010798,LC10,noside,LC10,7544,acetylcholine,1
954023855,PVLP145,right,PVLP145_R,7545,acetylcholine,1
954053018,KCab-c,right,KCab-c_R,7546,dopamine,1
954053251,KCab-c,right,KCab-c_R,7547,dopamine,1
954053261,KCab-m,right,KCab-m_R,7548,dopamine,1
954222134,PAM14,left,PAM14(B'1m)_L,7549,dopamine,1
954342682,LC10,noside,LC10,7550,acetylcholine,1
954528474,PAM08_c,left,PAM08_c(y4)_L,7551,dopamine,1
954675120,LC10,noside,LC10,7552,acetylcholine,1
954679716,TuBu07,right,TuBu07_SBU_R,7553,acetylcholine,1
954692704,LC10,noside,LC10,7554,acetylcholine,1
954705691,AOTU062,right,AOTU062_R,7555,gaba,-1
954730964,KCab-s,right,KCab-s_R,7556,dopamine,1
955020637,LC10,noside,LC10,7557,acetylcholine,1
955024591,LC10,noside,LC10,7558,acetylcholine,1
955024652,AOTU059,right,AOTU059_R,7559,gaba,-1
955024729,LC10,noside,LC10,7560,acetylcholine,1
955029299,LC10,noside,LC10,7561,acetylcholine,1
955365353,LC10,noside,LC10,7562,acetylcholine,1
955365826,LC10,noside,LC10,7563,acetylcholine,1
955374672,LC10,noside,LC10,7564,acetylcholine,1
955374862,LC10,noside,LC10,7565,acetylcholine,1
955378609,LC10,noside,LC10,7566,acetylcholine,1
955383212,LC10,noside,LC10,7567,acetylcholine,1
955383233,LC10,noside,LC10,7568,acetylcholine,1
955464899,PAM12,right,PAM12(y3)_R,7569,dopamine,1
955591114,PAM14,left,PAM14(B'1m)_L,7570,dopamine,1
955698260,LC10,noside,LC10,7571,acetylcholine,1
955702120,LC10,noside,LC10,7572,acetylcholine,1
955715991,LC10,noside,LC10,7573,acetylcholine,1
955733080,AOTU004,right,AOTU004_R,7574,acetylcholine,1
956043578,LC10,noside,LC10,7575,acetylcholine,1
956056543,LC10,noside,LC10,7576,acetylcholine,1
956060536,LC10,noside,LC10,7577,acetylcholine,1
956060773,LC10,noside,LC10,7578,acetylcholine,1
956082289,LC10,noside,LC10,7579,acetylcholine,1
956126012,PLP048,right,PLP048_R,7580,glutamate,-1
956138930,PAM08_a,right,PAM08_a(y4)_R,7581,dopamine,1
956212778,FB4E,left,FB4E_L,7582,glutamate,-1
956384643,LC10,noside,LC10,7583,acetylcholine,1
956397821,LC10,noside,LC10,7584,acetylcholine,1
956398176,AOTU011,right,AOTU011_R,7585,glutamate,-1
956518968,LAL200,right,LAL200(SCB015)_R,7586,glutamate,-1
956820684,LAL110,right,LAL110_R,7587,dopamine,1
957131025,LAL043,right,LAL043_R,7588,gaba,-1
957506896,FB5W,right,FB5W_R,7589,glutamate,-1
958197533,LAL042,right,LAL042_R,7590,glutamate,-1
970772961,KCab-c,right,KCab-c_R,7591,dopamine,1
970777114,KCab-c,right,KCab-c_R,7592,dopamine,1
970777224,KCab-c,right,KCab-c_R,7593,dopamine,1
971113967,KCab-c,right,KCab-c_R,7594,dopamine,1
971118202,KCab-m,right,KCab-m_R,7595,dopamine,1
971118588,KCab-c,right,KCab-c_R,7596,dopamine,1
971118724,KCab-c,right,KCab-c_R,7597,dopamine,1
971459227,KCab-m,right,KCab-m_R,7598,dopamine,1
971506655,PFNa,right,PFNa(PB03)_R7_C4,7599,acetylcholine,1
971817401,PFNp_a,right,PFNp_a(PB01a)_R6_C5,7600,acetylcholine,1
971817711,PFNv,right,PFNv(PB05)_R7_C3,7601,glutamate,-1
971830386,PS153,right,PS153_R,7602,glutamate,-1
971830405,CL243,right,CL243_R,7603,glutamate,-1
971830406,CL243,right,CL243_R,7604,glutamate,-1
971830451,PS152,right,PS152_R,7605,glutamate,-1
971830571,IB041,right,IB041_R,7606,glutamate,-1
971834643,CL240,right,CL240_R,7607,glutamate,-1
972080542,KCab-c,right,KCab-c_R,7608,dopamine,1
972128731,KCg-m,right,KCg-m_R,7609,dopamine,1
972175754,IB032,right,IB032_R,7610,glutamate,-1
972513129,P6-8P9,right,P6-8P9(PB14)_R,7611,glutamate,-1
972555509,PEG,right,PEG(PB07)_R2,7612,glutamate,-1
972603320,OCG09,noside,OCG09,7613,unknown,1
972624772,PFNm_a,left,PFNm_a(PB02a)_L7_C6,7614,acetylcholine,1
972633484,FS2,left,FS2(FQ10)_C7_L,7615,acetylcholine,1
972858260,PFR_a,right,PFR_a(PB11a)_R5_C5,7616,dopamine,1
972871918,PFNa,right,PFNa(PB03)_R4_C7,7617,acetylcholine,1
972892437,PEN_a(PEN1),right,PEN_a(PB06a)_R2,7618,acetylcholine,1
972931455,PS122,left,PS122(PDM16)_L,7619,acetylcholine,1
973047668,LHPV5m1,right,LHPV5m1_R,7620,acetylcholine,1
973146958,KCg-m,right,KCg-m_R,7621,dopamine,1
973151229,KCg-m,right,KCg-m_R,7622,dopamine,1
973423536,WED092,left,WED092(PDL27)_L,7623,acetylcholine,1
973431882,WED093,right,WED093_R,7624,acetylcholine,1
973436416,AVLP560,right,AVLP560_R,7625,gaba,-1
973488234,KCg-m,right,KCg-m_R,7626,dopamine,1
973566036,PEN_b(PEN2),right,PEN_b(PB06b)_R3,7627,glutamate,-1
973765182,WEDPN2A,right,WEDPN2A_R,7628,gaba,-1
973816592,KCg-d,right,KCg-d_R,7629,dopamine,1
973894912,IbSpsP,right,IbSpsP(PB17)_R4,7630,glutamate,-1
973954598,PFR_a,left,PFR_a(PB11a)_L3_C3,7631,dopamine,1
973959177,Delta7,left,Delta7(PB15)_L6R3_L,7632,glutamate,-1
973963898,IbSpsP,left,IbSpsP(PB17)_L3/4,7633,glutamate,-1
974027716,PVLP133_a,right,PVLP133_a_R,7634,acetylcholine,1
974239375,PEG,right,PEG(PB07)_R3,7635,glutamate,-1
974300015,PEG,left,PEG(PB07)_L3,7636,glutamate,-1
974455281,WED093,left,WED093(PDL27)_L,7637,acetylcholine,1
974455962,PLP221,right,PLP221_R,7638,acetylcholine,1
974456295,PLP028,right,PLP028_R,7639,gaba,-1
974460512,LHPV2f2,right,LHPV2f2_R,7640,gaba,-1
974485542,PLP081,right,PLP081_R,7641,glutamate,-1
974581052,VES058,right,VES058_R,7642,gaba,-1
974606303,PFR_a,left,PFR_a(PB11a)_L1_C9_irreg,7643,dopamine,1
974627674,PFNd,left,PFNd(PB04)_L2_C1,7644,glutamate,-1
974645472,PFR_a,left,PFR_a(PB11a)_L3_C3,7645,dopamine,1
974732162,LHPV4i3_b,right,LHPV4i3_b_R,7646,glutamate,-1
974788612,LHPV2e1_a,right,LHPV2e1_a_R,7647,gaba,-1
974788614,LHPV3a3_c,right,LHPV3a3_c_R,7648,acetylcholine,1
974839595,LC36,right,LC36_R,7649,acetylcholine,1
974839704,LC36,right,LC36_R,7650,acetylcholine,1
974839706,LC36,right,LC36_R,7651,acetylcholine,1
974839708,LC36,right,LC36_R,7652,acetylcholine,1
974843875,aMe10,right,aMe10(lVLPT9)_R,7653,acetylcholine,1
974843876,LC36,right,LC36_R,7654,acetylcholine,1
974843892,KCg-d,right,KCg-d_R,7655,dopamine,1
974908522,ATL045,right,ATL045(PVM10)_R,7656,glutamate,-1
974968796,PFNm_a,left,PFNm_a(PB02a)_L2_C1,7657,acetylcholine,1
974995783,ATL042,left,ATL042(PVL17)_L,7658,dopamine,1
975072882,LHAV4g7_a,right,LHAV4g7_a_R,7659,gaba,-1
975197713,LAL192,right,LAL192_R,7660,acetylcholine,1
975289165,SAD077,right,SAD077_R,7661,glutamate,-1
975432645,LHAV4a3_a,right,LHAV4a3_a_R,7662,gaba,-1
975457916,M_vPNml60,right,M_vPNml60_R,7663,gaba,-1
975518615,KCg-d,right,KCg-d_R,7664,dopamine,1
975560497,PS107,right,PS107_R,7665,acetylcholine,1
975750913,LHAV2c2,right,LHAV2c2_R,7666,acetylcholine,1
975872458,CL090_c,right,CL090_c_R,7667,acetylcholine,1
975910355,PS293,right,PS293_R,7668,acetylcholine,1
976187276,LT75,right,LT75_R,7669,acetylcholine,1
976190756,PLP013,right,PLP013_R,7670,acetylcholine,1
976213048,CL090_c,right,CL090_c_R,7671,acetylcholine,1
976221301,CL321,right,CL321_R,7672,acetylcholine,1
976351031,PS119,right,PS119_R,7673,acetylcholine,1
976515311,LC40b,right,LC40b_R,7674,acetylcholine,1
976562755,CL297,right,CL297_R,7675,acetylcholine,1
976571317,CL223,right,CL223_R,7676,acetylcholine,1
976575766,PS038,right,PS038_R,7677,acetylcholine,1
976730002,CL225,left,CL225(PDM16)_L,7678,acetylcholine,1
976830572,M_vPNml60,right,M_vPNml60_R,7679,gaba,-1
976890849,CL222,right,CL222_R,7680,acetylcholine,1
976903657,CL299_b,right,CL299_b_R,7681,acetylcholine,1
976912883,CL085,right,CL085_R,7682,acetylcholine,1
976916515,PS092,right,PS092_R,7683,gaba,-1
976917230,CL354,right,CL354(PVM10)_R,7684,glutamate,-1
976934253,SMP594,right,SMP594(SCB017)_R,7685,gaba,-1
976964834,IB022,right,IB022_R,7686,acetylcholine,1
976993950,FC3,left,FC3(FQ8)_C5_L,7687,acetylcholine,1
976994022,FS1A,left,FS1A(FQ9)_C5_L,7688,dopamine,1
976997912,FC3,right,FC3(FQ8)_C5_R,7689,acetylcholine,1
976997968,PFR_a,right,PFR_a(PB11a)_R5_C5,7690,dopamine,1
977002560,FS1B,right,FS1B(FQ9)_C4_R,7691,acetylcholine,1
977002583,vDeltaE,noside,vDeltaE_C6,7692,glutamate,-1
977002744,FB6U,right,FB6U_R,7693,glutamate,-1
977002807,FS2,left,FS2(FQ10)_C4_L,7694,acetylcholine,1
977006924,FB5Z,right,FB5Z_R,7695,glutamate,-1
977045758,IB010,right,IB010_R,7696,gaba,-1
977123707,LHAV2b5_a,right,LHAV2b5_a_R,7697,acetylcholine,1
977201052,LC24,noside,LC24,7698,acetylcholine,1
977201905,AVLP044_a,right,AVLP044_a_R,7699,acetylcholine,1
977205675,AVLP091,right,AVLP091_R,7700,gaba,-1
977218524,PLP115_a,right,PLP115_a_R,7701,acetylcholine,1
977222655,PVLP102,right,PVLP102_R,7702,gaba,-1
977223393,PLP076,right,PLP076_R,7703,gaba,-1
977240945,CL354,left,CL354_L,7704,glutamate,-1
977295669,IB071,right,IB071_R,7705,acetylcholine,1
977335062,FB5B,left,FB5B_L,7706,glutamate,-1
977335118,FS2,left,FS2(FQ10)_C5_L,7707,acetylcholine,1
977335129,FC2B,right,FC2B(FQ7)_C5_R,7708,dopamine,1
977338882,FB5Y,right,FB5Y_R,7709,glutamate,-1
977339122,FB5L,right,FB5L_R,7710,glutamate,-1
977339225,FC2B,left,FC2B(FQ7)_C4_L,7711,dopamine,1
977339390,FB5Z,left,FB5Z_L,7712,glutamate,-1
977343309,FB5S,left,FB5S_L,7713,glutamate,-1
977352144,vDeltaE,noside,vDeltaE_C7,7714,glutamate,-1
977352235,FC2B,left,FC2B(FQ7)_C6_L,7715,dopamine,1
977387419,CL158,left,CL158(PDM09)_L,7716,acetylcholine,1
977413163,IB016,left,IB016(PDM05)_L,7717,glutamate,-1
977598865,CL318,right,CL318_R,7718,gaba,-1
977628790,IB038,right,IB038_R,7719,glutamate,-1
977654923,FB4Z,right,FB4Z_R,7720,glutamate,-1
977663849,hDeltaK,noside,hDeltaK_14_C12b,7721,dopamine,1
977667682,hDeltaK,noside,hDeltaK_14_C12b,7722,dopamine,1
977697454,hDeltaL,noside,hDeltaL_10_C8,7723,dopamine,1
977697611,FS1A,left,FS1A(FQ9)_C6_L,7724,dopamine,1
977710985,AOTU046,left,AOTU046(PDM21)_L,7725,glutamate,-1
977727797,CL098,left,CL098(AVL12)_L,7726,acetylcholine,1
977866721,M_vPNml65,right,M_vPNml65_R,7727,gaba,-1
977910262,PLP188,right,PLP188_R,7728,acetylcholine,1
977913894,PLP115_b,right,PLP115_b_R,7729,acetylcholine,1
977995787,FB8B,right,FB8B_R,7730,glutamate,-1
977995796,FB5U,right,FB5U_R,7731,glutamate,-1
978004433,FS2,left,FS2(FQ10)_C4_L,7732,acetylcholine,1
978021140,hDeltaA,noside,hDeltaA_01_C1,7733,acetylcholine,1
978042898,vDeltaD,noside,vDeltaD_C6,7734,glutamate,-1
978051730,AOTU046,left,AOTU046(PDM21)_L,7735,glutamate,-1
978056035,IB022,left,IB022(PDM09)_L,7736,acetylcholine,1
978177557,LHAV2g2_a,right,LHAV2g2_a_R,7737,acetylcholine,1
978249801,CL347,left,CL347_L,7738,glutamate,-1
978271978,CL252,right,CL252_R,7739,gaba,-1
978336697,FB5R,right,FB5R_R,7740,glutamate,-1
978336888,AOTU046,right,AOTU046_R,7741,glutamate,-1
978345784,FC2C,right,FC2C(FQ7)_C4_R,7742,dopamine,1
978345861,hDeltaL,noside,hDeltaL_13_C11,7743,dopamine,1
978358080,hDeltaH,noside,hDeltaH_14_C8,7744,acetylcholine,1
978366493,FB6O,right,FB6O_R,7745,glutamate,-1
978370600,FS2,right,FS2(FQ10)_C6_R,7746,acetylcholine,1
978387957,hDeltaK,noside,hDeltaK_02_C2,7747,dopamine,1
978432050,PS111,left,PS111(PDM11)_L,7748,glutamate,-1
978643042,WED123,right,WED123_R,7749,neither,1
978673646,FB6M,right,FB6M_R,7750,glutamate,-1
978681977,FC2C,left,FC2C(FQ7)_C3_L,7751,dopamine,1
978682042,vDeltaD,noside,vDeltaD_C4,7752,glutamate,-1
978686129,FS3,left,FS3(FQ10)_C3_L,7753,acetylcholine,1
978716112,vDeltaB,noside,vDeltaB_C7,7754,dopamine,1
978720592,FB6U,left,FB6U_L,7755,glutamate,-1
978724517,vDeltaC,noside,vDeltaC_C7,7756,dopamine,1
978724939,hDeltaC,noside,hDeltaC_02_C2,7757,dopamine,1
978733459,ExR5,left,ExR5(ring)_L,7758,glutamate,-1
978855713,AVLP295,right,AVLP295_R,7759,acetylcholine,1
978907009,CL283,right,CL283_R,7760,glutamate,-1
978971398,CL123,right,CL123_R,7761,acetylcholine,1
979022908,vDeltaB,noside,vDeltaB_C3,7762,dopamine,1
979027169,FS3,right,FS3(FQ10)_C4_R,7763,acetylcholine,1
979027431,vDeltaA_b,noside,vDeltaA_b_C4,7764,dopamine,1
979048306,vDeltaB,noside,vDeltaB_C4,7765,dopamine,1
979052812,FB7E,left,FB7E_L,7766,glutamate,-1
979065964,FB6Z,right,FB6Z_R,7767,glutamate,-1
979066072,FS3,right,FS3(FQ10)_C7_R,7768,acetylcholine,1
979069882,FS3,right,FS3(FQ11)_C7_R,7769,acetylcholine,1
979070167,vDeltaD,noside,vDeltaD_C7,7770,glutamate,-1
979122317,PS119,right,PS119_R,7771,acetylcholine,1
979286788,AVLP312,right,AVLP312_R,7772,acetylcholine,1
979368408,FS3,right,FS3(FQ11)_C4_R,7773,acetylcholine,1
979398348,vDeltaA_b,noside,vDeltaA_b_C7,7774,dopamine,1
979519562,LHAV4c1_a,right,LHAV4c1_a_R,7775,gaba,-1
979567244,LC24,noside,LC24,7776,acetylcholine,1
979627466,CL065,right,CL065_R,7777,acetylcholine,1
979666456,LAL006,right,LAL006_R,7778,acetylcholine,1
979709436,vDeltaA_b,noside,vDeltaA_b_C4,7779,dopamine,1
979752365,PFL2,left,PFL2(PB12b)_L3_C7,7780,acetylcholine,1
979857196,LHAV4g1_a,right,LHAV4g1_a_R,7781,gaba,-1
980089353,FS3,right,FS3(FQ10)_C7_R,7782,acetylcholine,1
980198319,LHAV4a4,right,LHAV4a4_R,7783,gaba,-1
980253830,AVLP344,right,AVLP344_R,7784,acetylcholine,1
980262532,AVLP583,left,AVLP583_L,7785,glutamate,-1
980391392,FS4A,right,FS4A(AB)(FQ12)_C3_R,7786,acetylcholine,1
980391580,FB8A,right,FB8A_R,7787,glutamate,-1
980573057,SLP015_d,right,SLP015_d_R,7788,glutamate,-1
980598738,LC41,right,LC41_R,7789,acetylcholine,1
980737209,FB5S,right,FB5S_R,7790,glutamate,-1
980978890,CRE061,right,CRE061_R,7791,acetylcholine,1
980982986,CRE061,right,CRE061_R,7792,acetylcholine,1
981000564,DNp42,right,DNp42_R,7793,acetylcholine,1
981194127,AVLP083,right,AVLP083_R,7794,gaba,-1
981215328,SLP041,right,SLP041_R,7795,acetylcholine,1
981306568,AOTU039,right,AOTU039_R,7796,glutamate,-1
981306774,AOTU038,right,AOTU038_R,7797,gaba,-1
981319733,CL270,right,CL270_R,7798,acetylcholine,1
981333558,CL279,right,CL279_R,7799,acetylcholine,1
981362334,FB2G_a,right,FB2G_a_R,7800,glutamate,-1
981547981,LHAD1i2_b,right,LHAD1i2_b_R,7801,acetylcholine,1
981583545,PLP183,right,PLP183_R,7802,glutamate,-1
981583738,AVLP220,right,AVLP220_R,7803,acetylcholine,1
981627104,AVLP312,right,AVLP312_R,7804,acetylcholine,1
981924087,AVLP168,right,AVLP168_R,7805,acetylcholine,1
981967586,AVLP167_a,right,AVLP167_a_R,7806,acetylcholine,1
981976338,AVLP312,right,AVLP312_R,7807,acetylcholine,1
982070626,FS1B,left,FS1B(FQ9)_C7_L,7808,acetylcholine,1
982252540,AVLP002,right,AVLP002_R,7809,gaba,-1
982343007,AVLP248,right,AVLP248_R,7810,acetylcholine,1
982389963,LAL066,right,LAL066_R,7811,gaba,-1
982540894,CRE090,left,CRE090(PDM13)_L,7812,dopamine,1
982674745,aSP8,right,aSP8(aSP8a)_R,7813,gaba,-1
982684071,AVLP248,right,AVLP248_R,7814,acetylcholine,1
982684196,CL341,right,CL341_R,7815,acetylcholine,1
982688871,AOTU062,right,AOTU062_R,7816,gaba,-1
982968977,AVLP163,right,AVLP163_R,7817,acetylcholine,1
982982098,CL266_b,right,CL266_b_R,7818,acetylcholine,1
