bodyId,cell_type,side,idx
1198814304,MC61,noside,10235
1198818551,LC9,right,10236
1198818609,LC6,noside,10237
1198818618,LC9,noside,10238
1198832414,AVLP412,right,10239
1198832640,aSP10B,right,10240
1198844082,AVLP064,right,10241
1198844575,AVLP061,right,10242
1198844628,AVLP069_b,right,10243
1198931241,ER4d,right,10244
1198943369,ER2_d,right,10245
1199017128,ER2_b,left,10246
1199069208,FS2,left,10247
1199082254,FS4A,left,10248
1199086313,ER3p_a,left,10249
1199150719,MC61,noside,10250
1199154817,MC61,noside,10251
1199155111,MC61,noside,10252
1199155289,MC61,noside,10253
1199155298,MC61,noside,10254
1199155381,MC61,noside,10255
1199159353,LC6,noside,10256
1199159635,LC6,noside,10257
1199181443,LHAV2g4,right,10258
1199181469,AVLP238,right,10259
1199225061,AVLP296,right,10260
1199289203,ER3w_a,right,10261
1199327859,FC2A,left,10262
1199336289,FC1D,left,10263
1199383847,FC3,left,10264
1199383911,FS2,left,10265
1199427845,ER3w_b,left,10266
1199431561,ER3w_a,left,10267
1199432267,ER3w_a,left,10268
1199491728,MC61,noside,10269
1199491747,MC61,noside,10270
1199496144,LC9,right,10271
1199496234,MC61,noside,10272
1199496235,MC61,noside,10273
1199496243,LC10,noside,10274
1199496247,MC61,noside,10275
1199496273,MC61,noside,10276
1199496276,MC64,noside,10277
1199504502,LC6,noside,10278
1199504729,MC61,noside,10279
1199517654,AVLP126,right,10280
1199531317,aSP10B,right,10281
1199556510,AVLP490,right,10282
1199565117,LAL136_a,right,10283
1199569954,AVLP123,right,10284
1199573657,AVLP123,right,10285
1199625952,ER3w_b,right,10286
1199677638,PEG,noside,10287
1199699496,ER2_c,left,10288
1199711860,FC1E,left,10289
1199712167,ER2_c,left,10290
1199712272,ER2_c,left,10291
1199837196,MC61,noside,10292
1199837203,MC61,noside,10293
1199837219,MC61,noside,10294
1199837228,MC61,noside,10295
1199837236,MC61,noside,10296
1199850219,MC61,noside,10297
1199850227,MC64,noside,10298
1199850242,LC6,noside,10299
1199855170,LC6,right,10300
1199872316,AVLP108,right,10301
1199910583,AVLP325_b,right,10302
1200001508,LAL073,left,10303
1200014419,LAL076,left,10304
1200027441,PFGs,noside,10305
1200032115,PFL3,noside,10306
1200049187,ER5,left,10307
1200053009,PFL2,noside,10308
1200057627,ER5,left,10309
1200070420,FB2G_b,left,10310
1200092356,FC1E,right,10311
1200174183,MC61,noside,10312
1200178228,MC61,noside,10313
1200178237,MC64,noside,10314
1200182475,MC61,noside,10315
1200182506,MC61,noside,10316
1200182517,LC10,noside,10317
1200182520,LC10,noside,10318
1200182533,MC61,noside,10319
1200195625,LC6,noside,10320
1200195649,LC9,noside,10321
1200209058,AVLP269,right,10322
1200247508,AVLP114,right,10323
1200273581,TuBu05,right,10324
1200286383,PS027,right,10325
1200290859,TuBu09,right,10326
1200351169,KCa'b'-ap2,right,10327
1200351200,KCa'b'-ap2,right,10328
1200519445,MC61,noside,10329
1200523558,LC10,noside,10330
1200523569,LC10,noside,10331
1200527805,MC61,noside,10332
1200527901,MC61,noside,10333
1200536428,MC64,noside,10334
1200536439,LC9,noside,10335
1200541130,LC6,noside,10336
1200541165,LC9,noside,10337
1200541193,LC6,noside,10338
1200554295,AVLP096,right,10339
1200584107,AVLP142,right,10340
1200605580,TuBu05,right,10341
1200610109,TuBu03,right,10342
1200619473,CL337,right,10343
1200683283,KCa'b'-ap2,right,10344
1200687716,PAM06_a,left,10345
1200687913,KCa'b'-ap2,right,10346
1200700424,KCa'b'-ap2,right,10347
1200752926,PAM06_a,left,10348
1200753147,PAM06_b,left,10349
1200753289,PAM06_a,left,10350
1200864690,MC61,noside,10351
1200868959,MC61,noside,10352
1200873417,MC61,noside,10353
1200886425,LC6,noside,10354
1200942353,TuBu02,right,10355
1200942398,AOTU037,right,10356
1200977875,LAL048,right,10357
1200998497,LAL060,right,10358
1201028519,KCa'b'-ap1,right,10359
1201032707,KCa'b'-ap1,right,10360
1201210029,MC61,noside,10361
1201210044,MC61,noside,10362
1201214429,MC64,noside,10363
1201227074,LC9,right,10364
1201227161,MC61,noside,10365
1201231377,LC9,right,10366
1201231700,LC9,noside,10367
1201231760,LC9,noside,10368
1201231770,MC61,noside,10369
1201231796,MC61,noside,10370
1201231816,LC9,right,10371
1201231826,LC9,right,10372
1201296549,LAL190,right,10373
1201335095,LAL060,right,10374
1201559521,MC61,noside,10375
1201559665,MC61,noside,10376
1201568401,MC64,noside,10377
1201568417,LC6,noside,10378
1201568426,MC64,noside,10379
1201568464,LC6,noside,10380
1201572715,MC61,noside,10381
1201580945,MC61,noside,10382
1201615899,TuBu06,right,10383
1201624330,TuBu08,right,10384
1201659335,LAL071,right,10385
1201905111,MC61,noside,10386
1201927079,MC64,noside,10387
1201961255,TuBu10,right,10388
1202060409,KCa'b'-ap1,right,10389
1202125326,PAM01_b,left,10390
1202241942,TuBu08,right,10391
1202250762,MC61,noside,10392
1202250779,MC61,noside,10393
1202259458,MC64,noside,10394
1202397143,PAM01_b,right,10395
1202410042,KCg-m,right,10396
1202462198,PAM02,left,10397
1202470836,PAM07,left,10398
1202673723,KCa'b'-ap2,right,10399
1202704262,CRE037,right,10400
1202737975,KCg-m,right,10401
1203066201,PAM02,right,10402
1203066222,PAM04_a,right,10403
1203066401,PAM04_a,right,10404
1203070528,PAM01_a,right,10405
1203273913,MC61,noside,10406
1203420037,KCg-m,right,10407
1203424360,KCg-m,right,10408
1203433388,KCg-d,right,10409
1203709763,KCa'b'-m,right,10410
1203756972,KCg-d,right,10411
1203769621,KCg-d,right,10412
1203769862,KCg-d,right,10413
1203774485,KCg-d,right,10414
1203774508,KCg-d,right,10415
1203779116,KCg-d,right,10416
1203783013,KCg-d,right,10417
1204063702,AVLP495,right,10418
1204076441,KCg-m,right,10419
1204124270,PAM01_a,right,10420
1204124281,KCg-d,right,10421
1204175835,PAM07,right,10422
1204391417,PAM13,right,10423
1204443547,KCg-m,right,10424
1204447548,KCg-m,right,10425
1204547624,PAM12,left,10426
1204775735,KCg-m,right,10427
1204784216,KCg-m,right,10428
1204875505,PAM12,left,10429
1205090786,PAM12,right,10430
1205220831,SMP450,right,10431
1205225146,PAM12,left,10432
1206114100,PAM12,right,10433
1217372569,PFNp_a,noside,10434
1217385533,PFNa,noside,10435
1217385540,vDeltaM,noside,10436
1217385603,vDeltaM,noside,10437
1217394039,PFNm_b,noside,10438
1217687906,WED131,right,10439
1218516762,vDeltaM,noside,10440
1218728463,PFNp_b,noside,10441
1218728541,PFNa,noside,10442
1218728544,PFNp_b,noside,10443
1218728570,PEN_b(PEN2),noside,10444
1218728588,PFNp_a,noside,10445
1218732640,PEN_a(PEN1),noside,10446
1218732781,PFNd,noside,10447
1218732931,PFNd,noside,10448
1218733141,PFNp_b,noside,10449
1218901359,LC4,noside,10450
1219056506,PLP235,right,10451
1219069439,EPGt,noside,10452
1219069788,PFNp_a,noside,10453
1219410844,PFNp_a,noside,10454
1219462308,OCG08,noside,10455
1219544166,vDeltaI,noside,10456
1219592090,LC17,right,10457
1219634899,AOTU051,right,10458
1219738275,PS254,right,10459
1219756158,PFNp_a,noside,10460
1219880727,vDeltaG,noside,10461
1219889738,PFNp_c,noside,10462
1220049442,OCG04,noside,10463
1220257051,LPLC1,right,10464
1220270134,LT61,right,10465
1220299806,AVLP465,right,10466
1220343010,MC62,right,10467
1220412108,PS271,right,10468
1220434040,SMP375,right,10469
1220576923,PEN_a(PEN1),noside,10470
1220581302,PFNp_a,noside,10471
1220584946,PEN_b(PEN2),noside,10472
1220607239,LC18,right,10473
1220800405,FB6M,right,10474
1220873910,PS119,left,10475
1220873945,PS119,right,10476
1220873960,PS122,right,10477
1221280490,LC17,right,10478
1221285128,LT82a,right,10479
1221285175,LC17,noside,10480
1221289185,LC9,right,10481
1221768103,LC39,right,10482
1221798726,LAL181,right,10483
1221837020,PS160,right,10484
1221971218,LPLC2,right,10485
1221983537,LC9,right,10486
1222018576,MC62,right,10487
1222022960,LC20,noside,10488
1222100337,VES070,right,10489
1222104921,PLP015,right,10490
1222195226,PLP014,right,10491
1222195618,PS243,right,10492
1222233946,LAL200,left,10493
1222302866,LC15,noside,10494
1222332850,LPLC1,right,10495
1222368547,LC20,noside,10496
1222519065,VES064,right,10497
1222592470,PS300,left,10498
1222696201,LC27,right,10499
1222696284,LC27,noside,10500
1222701034,PLP077,left,10501
1222701117,PLP152,right,10502
1222769755,PLP151,right,10503
1222855676,CL299_a,right,10504
1222876887,VES050,right,10505
1222876929,VES048,right,10506
1222928970,IB088,left,10507
1222928995,DNa10,left,10508
1223041249,PLP039,right,10509
1223045702,PLP040,right,10510
1223127391,LC37b,right,10511
1223200775,IB062,right,10512
1223274640,IB072,left,10513
1223383793,WED034,right,10514
1223388206,WEDPN17_a,right,10515
1223616241,VES078,left,10516
1223640877,PFNv,noside,10517
1223758589,LC20,noside,10518
1223810337,AVLP581,left,10519
1223969004,FC1B,left,10520
1224069121,WEDPN17_c,right,10521
1224069760,WEDPN16_a,right,10522
1224073798,WEDPN17_b,right,10523
1224078043,PLP040,right,10524
1224137476,KCg-m,right,10525
1224137495,KCg-s3,right,10526
1224249917,PFNa,noside,10527
1224254199,FB1E_a,right,10528
1224254476,PFNa,noside,10529
1224258904,FB2F_b,right,10530
1224258912,FB2A,left,10531
1224400894,PLP042_c,right,10532
1224560577,LT66,right,10533
1224590555,FB3C,right,10534
1224590738,FC1F,left,10535
1224591253,FB3E,right,10536
1224591262,FB2K,right,10537
1224595273,FB2A,right,10538
1224595289,FB2D,left,10539
1224595608,FB2F_a,right,10540
1224595644,FB2I_a,right,10541
1224595673,FB2B_b,right,10542
1224634209,PS008_a,left,10543
1224936588,PFNa,noside,10544
1224941044,FB2A,right,10545
1224945409,FB2B_b,left,10546
1224945418,FB2A,left,10547
1225100939,VP2+VC5_l2PN,right,10548
1225114259,LC43,right,10549
1225238274,AVLP181,right,10550
1225251556,hDeltaI,noside,10551
1225273264,FB3C,left,10552
1225290240,FB4A,right,10553
1225290633,FB4C,right,10554
1225455907,LC24,noside,10555
1225472688,PS201,right,10556
1225540409,CL050_a,right,10557
1225553531,IB078,right,10558
1225575153,AVLP191,right,10559
1225588506,FB4Z,left,10560
1225601395,hDeltaI,noside,10561
1225605932,FS4B,left,10562
1225640135,FB4L,right,10563
1225761499,LC43,right,10564
1225791777,LC24,noside,10565
1225946873,FC1E,left,10566
1225946995,FC1D,left,10567
1225951007,hDeltaK,noside,10568
1225955443,vDeltaL,noside,10569
1225985415,vDeltaL,noside,10570
1226029612,aMe14b,left,10571
1226084614,LC10,noside,10572
1226202007,AVLP198,right,10573
1226206190,PS199,right,10574
1226287647,FC1A,left,10575
1226287821,FC1C,right,10576
1226296238,FB4E,right,10577
1226347969,vDeltaI,noside,10578
1226632700,vDeltaL,noside,10579
1226789202,AVLP287,right,10580
1226793835,AVLP299_a,right,10581
1226797688,LC43,right,10582
1226831477,AVLP468,right,10583
1226887763,DNp09,right,10584
1226978058,vDeltaM,noside,10585
1227004352,vDeltaM,noside,10586
1227135350,PVLP096,right,10587
1227263212,hDeltaK,noside,10588
1227345286,vDeltaM,noside,10589
1227616995,vDeltaE,noside,10590
1227617128,hDeltaJ,noside,10591
1227735330,vDeltaB,noside,10592
1227941128,FS4B,right,10593
1228135037,MC61,noside,10594
1228264951,DNp09,right,10595
1228265278,PVLP146,right,10596
1228274595,CL215,left,10597
1228476093,MC61,noside,10598
1228476109,MC61,noside,10599
1228480354,MC61,noside,10600
1228484534,AVLP003,right,10601
1228489035,AVLP004,right,10602
1228489167,AVLP006,right,10603
1228489539,AVLP006,right,10604
1228545481,AVLP191,right,10605
1228683492,ExR8,left,10606
1228692168,ExR6,left,10607
1228817202,MC61,noside,10608
1228817229,MC61,noside,10609
1228817231,LC10,noside,10610
1228817238,MC61,noside,10611
1228821305,MC61,noside,10612
1228821333,MC61,noside,10613
1228860966,AVLP300_a,right,10614
1228877958,AVLP489,right,10615
1228968232,hDeltaC,noside,10616
1229093930,hDeltaC,noside,10617
1229107423,DNp13,left,10618
1229158221,MC61,noside,10619
1229162353,LC9,noside,10620
1229162371,MC61,noside,10621
1229162373,MC61,noside,10622
1229162381,LC9,noside,10623
1229166973,LC9,noside,10624
1229166980,MC61,noside,10625
1229197633,AVLP294,right,10626
1229197848,AVLP501,right,10627
1229288307,ER3p_a,right,10628
1229309429,FS2,right,10629
1229369776,ER2_b,right,10630
1229503424,MC61,noside,10631
1229503438,MC61,noside,10632
1229507863,LC6,noside,10633
1229507904,LC9,noside,10634
1229521890,SAD045,right,10635
1229538180,AVLP250,right,10636
1229538338,AVLP026,right,10637
1229633648,TuBu09,right,10638
1229654578,FS3,right,10639
1229710803,ER2_b,left,10640
1229840150,MC61,noside,10641
1229844484,MC64,noside,10642
1229848754,MC61,noside,10643
1229849059,LC6,noside,10644
1229849063,MC61,noside,10645
1229849064,MC61,noside,10646
1229862274,AVLP302,right,10647
1229879796,AVLP248,right,10648
1229965474,ER4d,right,10649
1230004532,FS4C,right,10650
1230004806,hDeltaC,noside,10651
1230018050,FC1C,right,10652
1230026228,ER4d,left,10653
1230026402,ER4d,left,10654
1230095228,FS1A,left,10655
1230121634,ER3w_a,left,10656
1230125720,ER3w_b,left,10657
1230189701,MC61,noside,10658
1230190016,LC9,noside,10659
1230190149,LC6,noside,10660
1230216845,AVLP226,right,10661
1230220003,AVLP069_a,right,10662
1230221035,aSP10A,right,10663
1230319275,ER3w_a,right,10664
1230324385,ER3w_b,right,10665
1230328538,FS4A,right,10666
1230480261,ER2_c,left,10667
1230526667,MC61,noside,10668
1230526693,MC61,noside,10669
1230526698,LC10,noside,10670
1230530730,MC61,noside,10671
1230530765,MC64,noside,10672
1230531125,LC9,noside,10673
1230531193,MC64,noside,10674
1230531237,LC6,noside,10675
1230535525,LC9,noside,10676
1230569974,AVLP130,right,10677
1230678160,FC3,left,10678
1230712894,ER5,right,10679
1230712956,ER5,right,10680
1230738118,ER5,left,10681
1230738163,ER3a_c,left,10682
1230738237,ER5,right,10683
1230738247,ER5,right,10684
1230742431,ER5,left,10685
1230742517,ER5,right,10686
1230742552,ER5,right,10687
1230867838,MC64,noside,10688
1230872124,MC61,noside,10689
1230893838,AVLP219,right,10690
1230902952,AVLP099,right,10691
1230903191,AVLP237_b,right,10692
1230933109,LAL054,right,10693
1231044615,LAL076,right,10694
1231066662,ER5,right,10695
1231066732,ER5,right,10696
1231066741,ER5,left,10697
1231070792,ER5,left,10698
1231070863,ER5,left,10699
1231079482,ER5,left,10700
1231213221,LC10,noside,10701
1231217536,LC9,noside,10702
1231239491,AVLP219,right,10703
1231244303,AVLP242,right,10704
1231299343,PAM11,right,10705
1231320932,PS036,right,10706
1231554116,MC61,noside,10707
1231614730,LC6,noside,10708
1231619255,LC6,noside,10709
1231675708,ER3a_b,right,10710
1231718414,KCa'b'-ap2,right,10711
1231735257,KCa'b'-ap2,right,10712
1231899588,MC64,noside,10713
1231903775,MC61,noside,10714
1231903799,MC61,noside,10715
1231955783,LC6,noside,10716
1231955819,LC6,noside,10717
1231955849,LC6,noside,10718
1232038141,LAL123,right,10719
1232249314,LC6,noside,10720
1232249325,LC6,noside,10721
1232257688,LC6,noside,10722
1232262105,LC9,right,10723
1232262131,LC6,noside,10724
1232266231,LC9,noside,10725
1232266303,LC9,noside,10726
1232266394,LC9,right,10727
1232266414,LC9,right,10728
1232266616,LC9,noside,10729
1232288020,LC9,noside,10730
1232344382,SMP174,right,10731
1232594718,LC6,noside,10732
1232603375,LC9,right,10733
1232603386,LC9,right,10734
1232607205,LC9,right,10735
1232607449,LC9,right,10736
1232607453,LC9,right,10737
1232607542,LC9,right,10738
1232634093,LC9,noside,10739
1232654731,KCg-m,right,10740
1232939935,MC61,noside,10741
1232940086,MC61,noside,10742
1232940390,MC61,noside,10743
1232948618,MC61,noside,10744
1232952921,MC61,noside,10745
1232979445,TuBu10,right,10746
1232983358,TuBu08,right,10747
1233281209,TuBu08,right,10748
1233285645,MC61,noside,10749
1233428010,PAM01_a,right,10750
1233436396,PAM06_b,right,10751
1233436426,PAM03,right,10752
1233436479,PAM15_b,right,10753
1233492573,PAM01_b,left,10754
1233501275,PAM13,left,10755
1233505806,PAM02,left,10756
1233703950,KCab-s,right,10757
1233773217,PAM01_a,right,10758
1234329752,MC64,noside,10759
1234386037,MBON07,right,10760
1234472633,KCg-d,right,10761
1234481054,PAM01_a,right,10762
1234731487,PAM14,left,10763
1234800242,KCg-m,right,10764
1234809285,KCg-d,right,10765
1235115629,KCg-d,right,10766
1235150293,KCg-d,right,10767
1236073998,KCg-m,right,10768
1236816635,KCg-m,right,10769
1237814053,KCg-d,right,10770
1248424771,vDeltaM,noside,10771
1248424794,PFNp_b,noside,10772
1248761685,vDeltaE,noside,10773
1248765883,PFNp_d,noside,10774
1248770299,PFNp_c,noside,10775
1249098248,PFNp_c,noside,10776
1249098351,vDeltaM,noside,10777
1249098449,vDeltaM,noside,10778
1249102842,PFNp_d,noside,10779
1249443550,vDeltaL,noside,10780
1249595196,LT71,right,10781
1249750280,WED130,right,10782
1249763220,PFNp_c,noside,10783
1249763369,PFNp_d,noside,10784
1249892614,vDeltaM,noside,10785
1249932198,LC4,noside,10786
1249936614,LC18,noside,10787
1249940263,LC14,noside,10788
1250091489,SAD090,right,10789
1250091549,SAD090,right,10790
1250113157,PFNp_b,noside,10791
1250113288,PFNp_e,noside,10792
1250233662,vDeltaC,noside,10793
1250277991,LC17,noside,10794
1250432148,PS254,right,10795
1250432434,SAD090,right,10796
1250885621,OCG08,noside,10797
1250920325,vDeltaA_a,noside,10798
1250924355,vDeltaA_a,noside,10799
1251032454,PLP195,right,10800
1251170902,PS215,left,10801
1251265590,PFNp_b,noside,10802
1251265778,PFNp_b,noside,10803
1251269930,PFNp_e,noside,10804
1251275120,PFNa,noside,10805
1251287671,LC4,noside,10806
1251373426,PS106,right,10807
1251654856,LT38,right,10808
1251684081,AVLP466,right,10809
1251788873,PS151,right,10810
1251802055,IB093,right,10811
1251810403,IB032,right,10812
1251810443,PS211,right,10813
1251810459,IB069,right,10814
1251857090,PS286,right,10815
1251952397,PFNp_a,noside,10816
1251969396,LC11,noside,10817
1251995567,Li13,right,10818
1251996302,LT81,right,10819
1252042438,PLP174,right,10820
1252121060,PLP051,right,10821
1252151253,LT45,left,10822
1252160243,PS216,right,10823
1252180796,IB095,left,10824
1252337098,LC13,right,10825
1252337419,LC15,noside,10826
1252409535,aMe10,right,10827
1252665371,LT60,right,10828
1252677095,LC24,noside,10829
1252833634,CL124,right,10830
1252836874,IB079,right,10831
1252927798,IB061,left,10832
1252966452,LAL199,left,10833
1253230203,PS207,right,10834
1253394169,LC28a,noside,10835
1253394541,MC62,right,10836
1253398506,LC20,noside,10837
1253510669,CL349,left,10838
1253510705,CL239,right,10839
1253511078,CL348,left,10840
1253700547,LC9,right,10841
1253821732,LC37b,right,10842
1254037524,LC16,noside,10843
1254261370,WED103,right,10844
1254261493,WED103,right,10845
1254261625,WED103,right,10846
1254331599,CL262,left,10847
1254362189,Li14,right,10848
1254460664,LC24,noside,10849
1254512048,CL348,left,10850
1254602709,IB014,left,10851
1254793503,LC20,noside,10852
1254801742,LC24,noside,10853
1254931072,PS046,right,10854
1254931126,IB015,left,10855
1254931127,IB061,right,10856
1254947903,FB1F,left,10857
1255095486,WED145,right,10858
1255138222,LC40a,right,10859
1255285060,FB2I_a,left,10860
1255289329,FB2I_a,right,10861
1255293862,FB2J,left,10862
1255297613,PFNa,noside,10863
1255297788,FB2B_a,right,10864
1255328073,PS006,left,10865
1255405703,LC14,right,10866
1255630284,FB2M,right,10867
1255630350,FB2M,right,10868
1255634702,FB2M,right,10869
1255638782,PFNa,noside,10870
1255979929,FB2J,right,10871
1256153716,LC24,noside,10872
1256242994,CL051,right,10873
1256268811,AVLP177_a,right,10874
1256376704,PFNp_e,noside,10875
1256490442,LC24,noside,10876
1256490709,LC24,noside,10877
1256490714,LC24,noside,10878
1256494439,LC24,noside,10879
1256605576,AVLP178,right,10880
1256619187,vDeltaK,noside,10881
1256800488,PVLP144,right,10882
1256826061,LC24,right,10883
1256830582,LC16,noside,10884
1256831016,LC24,noside,10885
1256831471,LC24,right,10886
1256835428,LC15,noside,10887
1256835915,LC24,noside,10888
1256976902,vDeltaL,noside,10889
1257038013,vDeltaM,noside,10890
1257163007,LC24,noside,10891
1257167518,LC24,right,10892
1257167607,LC24,noside,10893
1257245650,LC32,noside,10894
1257283316,hDeltaB,noside,10895
1257288066,hDeltaH,noside,10896
