bodyId,hitting_time,cell_group
85663,1.979003807,T2
85664,1.918575337,TmY3
85677,2.009570254,TmY13
85683,1.952921075,TmY18
85689,1.770895728,Dm16
85691,1.956736166,T2
85692,1,Mi9
85694,1.977931062,T2
85695,1,Tm9
85697,1.877546046,Dm10
85705,2.25245049,MeTu4f
85706,2.000872017,Mi10
85707,2.006970531,LC10a
85708,2.000151891,T4a
85709,2.981107939,LPC2
85716,2,T4c
85717,2.002135703,T2a
85718,2.112350676,Cm8
85720,2.033537642,Tm33
85722,1,Tm20
85723,2.083811455,TmY4
85727,2.042013004,Mi17
85728,1,Dm15
85729,1,Tm1
85730,1.00532698,Tm3
85731,2,T4d
85737,2.002307437,T2a
85739,1.452848097,Mi13
85740,1.956724455,Mi4
85741,2.000714848,T4a
85743,1.011358769,Tm3
85748,1,L4
85749,1,C2
85751,2.006834248,T2
85761,2.001948738,T2a
85763,1.981470737,Tm29
85764,1.478104458,MeLo3a
85766,2.038941468,Mi13
85767,2.012265099,T2a
85768,2.040205887,Tm33
85771,1.292021221,TmY10
85773,1.968926499,T2
85774,1.287136098,Dm11
85776,1.936535131,Tm5Y
85777,2.28929454,Li14
85778,2,T4b
85786,1.813835104,Tm12
85787,2.642981794,MeLo6
85788,1,Tm20
85792,1,Tm2
85793,1,Tm1
85798,1,Dm15
85800,2.094759031,Tm33
85803,1.026270625,Tm4
85807,1,L5
85808,2.152262225,TmY9a
85809,0,L3
85810,1,Tm2
85817,2.707215621,LC18
85818,2.074763995,Tm33
85820,1,Tm9
85823,2.579920071,LC10e
85826,2.123678342,Li22
85828,2.038340598,LoVP5
85830,1.522468215,Mi13
85831,1,L5
85832,1.93236408,T2
85835,2.464693445,Cm16
85836,2.332735286,Dm8b
85837,1.089750933,Tm3
85842,0,L2
85843,1.949728114,Tm5b
85845,1.604938263,L4
85848,1.869816785,Tm12
85850,2.969060377,LPT100
85853,1,L4
85855,2.069123081,Tm33
85856,1.840726747,TmY3
85857,2.003884098,Tm6
85859,0,L3
85860,0,L3
85861,1.964775442,Tm5Y
85863,0,L3
85864,2.03243679,Tm33
85866,2,T4b
85868,1.942913698,TmY18
85880,2.420430456,Li23
85885,1.773593911,Dm8b
85889,1,Tm9
85894,1,C2
85895,2.000040909,T4c
85897,1.003367165,Dm8b
85898,1,L4
85901,1,Dm8b
85903,1.054842175,Tm3
85907,1.084438331,Tm3
85908,1,Tm20
85909,1,L4
85911,1.88936012,Tm12
85912,1.088971406,Tm3
85915,1.854743032,Tm29
85916,1,T1
85917,1,C3
85918,2.008540944,T2a
85919,1.069120741,Tm3
85921,1.005292524,L4
85924,2,T4a
85925,1,Tm20
85926,1.399320478,TmY10
85927,2,T4d
85928,2.057299266,LC30
85930,1.931096457,Tm5Y
85934,2.00204684,T5b
85935,1,Dm8b
85937,1,Tm3
85938,2,T4a
85945,1.052592072,Tm3
85946,2.001996062,T2a
85947,1.028044187,Tm3
85948,1.035296578,Tm4
85949,1.482959621,TmY10
85958,2.331534022,Li21
85960,2.004651472,Tm6
85961,1.732825089,Tm5a
85966,2.139017275,Dm8b
85972,2.165911829,TmY4
85975,2.617741047,MeTu4a
85979,2,T4b
85980,1.354140215,Dm8a
85981,1.989038702,Tm37
85984,2.063601318,Cm5
85985,1.159684707,Mi13
85988,1,Tm9
85990,1.381622483,TmY10
85991,1.92069441,TmY9b
85992,1.259396954,TmY10
85995,1,C2
85999,1.024108926,Tm3
86001,1.582964297,Dm16
86008,1,C2
86011,2.462370041,Cm16
86014,1,Mi9
86015,2.013896748,T2
86019,1.945431658,Tm37
86021,2.00417536,T2a
86023,1.901857801,Dm10
86026,2.293964795,TmY21
86027,1,Tm9
86029,0,L3
86030,0,L3
86034,0,L3
86038,2.007330035,T2a
86039,1.06796433,Tm4
86044,1,L4
86049,1.896706436,TmY9a
86050,2.007723852,T2a
86056,2.003255977,T2
86059,1,Tm1
86063,1,Mi9
86064,2.264793718,Tm29
86067,1.97560877,T2
86068,1,Tm3
86069,2.00645061,T2
86071,1,Tm20
86074,2.545819132,Tm29
86076,1,Tm20
86085,2.076838138,TmY5a
86088,1.987042822,T2
86093,1,Mi9
86098,2.09145109,Tm34
86104,1.96731901,Tm39
86111,1,Tm2
86113,1,L4
86115,1,L5
86117,2.364580075,Tm29
86118,0,L3
86119,1.990183678,T2
86120,1,C3
86122,2.04034651,Cm6
86123,2.772992659,LC10e
86127,1,L5
86129,2.068475974,Tm33
86135,2.201799118,Cm3
86139,1.00383018,Tm20
86140,1,Mi9
86141,2.000098835,T4b
86143,2.984706317,LPi14
86144,1.895009974,Tm12
86145,1.987715048,T2
86146,0,L3
86149,1.952610038,TmY18
86152,2.77685823,Cm3
86154,1,Mi1
86158,2.374071842,LC27
86159,2,T4c
86162,2.050919998,Tm29
86172,2.003752734,Tm6
86173,2.004112402,T2a
86175,2,T4a
86181,1,Tm1
86184,2.707335193,MeTu1
86185,1.978204753,Tm39
86187,1,Tm20
86188,1,L4
86191,2.002627846,T2a
86192,2.013627433,T2
86193,1.716798715,Mi13
86195,1,Tm9
86196,1,C2
86205,1,Tm1
86207,1.496824962,Tm5b
86211,0,L3
86218,1.047269886,Tm4
86219,1.977158599,Tm12
86221,1.370753777,TmY10
86223,1.654233429,Dm8b
86224,2.109636912,TmY4
86225,1.026141096,Tm3
86226,2.031351478,Tm33
86227,2.451670897,Cm6
86230,1.838634463,TmY9b
86232,1,Tm9
86233,1.047584794,L4
86234,2.080647088,Li22
86238,1,C3
86241,2.787723388,MeTu4a
86242,2.356604834,Tm29
86246,2.887091856,LPi3c
86252,1.989964794,T2
86254,2.41400001,Cm6
86256,1.80003526,Mi4
86260,1,C2
86262,1,Mi9
86263,1.099495201,Dm8a
86265,1.018097501,Dm8a
86268,1.689627635,Mi13
86270,1,Dm8a
86271,2.005356291,Tm37
86272,2.28539974,Li27
86273,1,C2
86274,1.979452919,Tm5Y
86278,1.983094261,Mi14
86279,2.110944366,Tm5b
86282,1.917057514,Tm12
86284,2,T4a
86286,1.924659932,Mi13
86288,1,C2
86290,1.034944064,Tm3
86294,1.041412511,Tm4
86296,1.921364299,Tm5b
86297,1.973357211,Mi17
86298,0,L3
86301,1,Mi9
86302,1.09151211,Tm4
86303,2.004053151,T2
86307,1.018104521,Tm4
86308,1.989896355,T2
86309,1.036692149,Tm4
86311,1.920292795,TmY9b
86314,2.833382649,LPC1
86316,2.901920819,TmY20
86318,2.046008423,TmY5a
86319,1.027465287,Tm3
86320,1.013655013,Tm4
86323,1.006028044,Tm4
86326,1.039625564,Tm3
86327,2.057031873,Cm10
86329,1.000056186,Dm15
86331,1.012289481,R1-R6
86333,1.043676016,Tm3
86334,1.028304846,Tm3
86340,1,C2
86341,2.96459068,LPT100
86343,1.91252112,Tm29
86346,1.847132354,Tm5Y
86347,2.003371963,T2a
86348,1.980069259,T2a
86350,1,L5
86352,1.839283237,TmY3
86353,1,L5
86354,1.904008368,TmY3
86358,1.000111977,Dm15
86360,2.000127095,T5d
86362,2.008792878,T2
86363,2.085234665,Tm29
86366,1.081632929,R1-R6
86370,1,Mi9
86371,1,Tm9
86375,1.298318464,MeTu2a
86377,1.969444357,Dm10
86381,0,L3
86384,2.60696891,MeLo6
86385,1.981614035,Tm12
86390,2.001598326,T5b
86391,1,Mi9
86393,1,L4
86397,1.746287464,Mi13
86398,2.389353009,Tm29
86405,0,L3
86406,1,Tm20
86409,1.798618119,Tm5Y
86410,1,Tm20
86412,1.007317939,Tm4
86413,2.00087246,Mi10
86414,1,Tm2
86416,2,T4a
86418,1,Tm5c
86419,1.013373926,Tm3
86420,1.136077299,Tm5c
86433,2.062553154,Tm40
86434,1,C2
86435,1,Mi9
86440,1.06682138,Tm3
86442,2.304831432,TmY4
86443,1.982033214,TmY9a
86445,2.000743511,T5b
86447,1,Mi9
86449,2,Mi4
86450,2.00549137,T2a
86453,1.016075753,Tm4
86454,1.874339949,Mi4
86455,2.00183662,T2a
86459,1,C2
86460,1.019724673,Tm3
86461,1.054761065,L4
86467,1.85028658,Mi4
86469,2.019404533,Tm12
86470,1.026175616,Dm8a
86474,1,Mi9
86477,1.91557878,Tm12
86478,2.000614931,T2a
86479,1,Mi9
86488,2,T5a
86489,1.42698275,Mi13
86491,1,C2
86493,1,Tm20
86494,2.003176717,T2
86496,2.013320729,T2
86497,1,Mi9
86500,1,T1
86502,2.131295021,LoVP12
86503,1,Tm20
86504,2.001295996,T4b
86505,1.976797869,Tm12
86507,2.128229106,LC10a
86508,1.831966331,Tm12
86509,2.413611239,Tm29
86513,2.157461528,Li23
86515,1.859832917,Tm12
86520,2.01084461,T2
86525,2.036412247,TmY5a
86529,1,C2
86530,1.421487589,L4
86531,1,L5
86534,1.435980801,TmY10
86536,1.051595139,Tm3
86539,1.059878222,Tm3
86541,1,C2
86542,1,Tm2
86543,2,T2a
86544,1.369770048,Mi13
86545,2.004164572,T2a
86550,2.186042071,TmY4
86552,1.614020335,Tm5b
86558,2,T4b
86560,1.83433468,TmY9b
86564,1.024408347,Tm3
86565,1.957097468,Tm5Y
86574,1.047712349,Tm4
86576,1.957109166,Tm36
86578,2.000019297,T4c
86579,1.58918938,Mi13
86580,0,L3
86582,1,C3
86584,2.010713111,TmY13
86585,0,L3
86586,2.049868434,Mi17
86587,2.003503811,Tm37
86588,1,Tm20
86591,2.000418231,T5a
86595,1,Mi9
86596,1,Dm15
86598,2.002352239,T2
86603,2.577866901,MeLo6
86605,1.173177078,L4
86609,2.951822221,LPC2
86612,2.003783809,T2
86613,1.447850174,Mi13
86617,1,Tm9
86618,0,L3
86619,2.000680249,T2a
86620,2.00179599,T2a
86626,1.8064894,TmY9b
86627,2.007426616,T2a
86630,1.088004917,Tm3
86632,1.032254209,Tm4
86635,2,T4c
86636,2.255594636,Cm3
86637,1.703999632,TmY9b
86640,1.048208963,Tm3
86643,1.015007874,Tm4
86645,2.000365353,T5b
86652,1,Tm9
86653,0,L3
86659,1.583622023,Mi4
86662,2.043922459,Cm6
86664,1.067274707,Tm3
86665,0,L3
86668,1.985669842,T2
86676,1,C2
86681,2.022279712,LC12
86685,2.004105544,T2a
86686,2,T4c
86687,1.058092229,Tm4
86688,1,Mi9
86690,1.055845717,Tm3
86696,2.000376943,T4d
86697,2.001246052,T5a
86699,1.90135683,Tm5Y
86702,2.026399081,Tm5Y
86703,2.00672005,T4b
86705,1.918376349,TmY18
86707,1.005307726,Tm5c
86713,1.046785045,Tm4
86714,1.991634994,Tm6
86715,1.030204762,Tm3
86718,2.065564261,Li22
86719,1.92243467,Tm5Y
86720,1.070192837,Tm3
86723,1.014518628,Tm4
86724,1.06304653,Tm3
86728,1.412967652,Mi13
86729,1,Tm3
86733,1.978824584,T2a
86734,2.018959117,T2a
86736,2.030830849,Tm12
86744,2.12051185,Li23
86745,1.932462157,Mi10
86746,2.014097266,T2
86752,1,L4
86757,1.960773155,TmY9b
86759,1.120000013,L4
86760,1,Dm15
86762,1.060116837,Tm3
86763,2.554019888,Dm8a
86765,1.719500858,Mi10
86769,2.012029216,T2
86770,1.00909885,Tm5c
86775,2,T4a
86776,1.630993235,Mi13
86777,1.052155052,Tm3
86778,2,T4a
86781,1.1745822,TmY10
86782,2.014254017,T2
86785,2.042055394,Tm5Y
86786,1,Tm9
86787,1.8981353,Tm5Y
86791,1,L5
86793,1.048232003,Tm3
86798,2.447912384,MeTu4e
86799,1,L4
86802,1.990233548,T2
86804,1.925616057,TmY18
86806,2.032530914,TmY5a
86807,2,T4a
86810,2.023448056,TmY5a
86816,1.39732146,Tm5a
86819,2.064581049,Tm33
86821,1.155188232,R1-R6
86824,1.937424282,Tm12
86828,1,L4
86829,1.985311295,Tm6
86831,1.001888415,Tm3
86832,2.040380746,Tm33
86833,1,Mi9
86837,2.573757843,LC28
86844,2.844324045,LLPC3
86849,2.01091419,Tm6
86851,0,L3
86852,1.766647462,Tm5Y
86854,1,Mi9
86856,1,Tm9
86857,1.921052138,Mi13
86859,1.937311596,T2
86860,2.002199557,T4b
86861,1.024139416,L4
86865,1.971230619,T2a
86866,0,L3
86867,2.087318955,Cm6
86868,1.85653494,Mi4
86869,1.015262116,Tm5c
86870,2.000137613,T5d
86872,1.543068139,Mi4
86873,1.297027522,L4
86879,1,C2
86880,1,Tm1
86882,1.844058838,Tm5Y
86884,2.028097165,Cm6
86889,2.040226149,TmY5a
86890,1.009304527,Tm4
86892,1.991801523,T2
86893,2,T4b
86895,2.080541155,Dm8b
86898,1.308641963,L4
86901,1.532638359,Mi13
86902,2.005233851,T2a
86903,1.799266072,Tm5Y
86905,1.803411568,Mi10
86906,1.762246458,Tm5Y
86907,2.000179396,T4a
86908,0,L3
86910,0,L3
86911,1.257864887,L4
86913,1,Tm2
86915,1.039297425,Tm4
86917,1.021491169,Tm3
86919,1.901985406,Mi4
86920,2.080972926,Cm7
86922,2.036270729,Tm5Y
86923,1,Mi9
86929,1.571316177,Mi4
86932,2,T4b
86935,1.060041053,Dm8a
86937,2.003175842,T2a
86938,1.792600352,TmY9b
86943,2.027712317,Cm5
86944,2.240971566,Tm29
86947,2.057755323,Cm6
86948,1,Mi9
86951,2,TmY18
86952,1.990792911,T2
86954,1.99048514,T2
86956,2.323015862,OLVC7
86958,1,L4
86959,1.958324284,T2
86966,1.998715768,T2
86969,1.940912434,Tm12
86972,1,Tm3
86973,2.524749627,Li27
86976,2.002953388,TmY13
86977,1.1644808,Mi13
86979,1.990847154,T2
86980,2.199952565,Cm6
86981,2.001361973,T2a
86983,1,Mi9
86984,2.03180226,Tm29
86986,1,Tm1
86987,1.861063463,Tm5Y
86988,1.448017952,Mi13
86989,1.913999459,Tm12
86992,2,T4b
86995,1.767617151,Mi13
86999,1.729729723,Lai
87001,1,Mi9
87005,1.041181411,Tm3
87008,2.001149973,T5b
87010,1,Tm9
87013,2.007647466,T2a
87014,2,T4b
87015,1.993502443,T2
87016,2.608585636,Cm3
87025,1.968680764,T2a
87029,1.653837747,Mi13
87031,0,L2
87032,1.472735346,Mi13
87033,2.008378652,Tm12
87037,1.801058099,Mi4
87043,0,L3
87044,1,L4
87045,2.004846318,T2a
87049,1.99364444,TmY9b
87050,1.928644591,Tm6
87051,2.311773656,Li27
87053,1,C2
87054,2.178164238,Cm3
87056,1.066686161,Tm4
87058,1.447434343,Mi13
87059,2.00365947,T2a
87060,2.017050111,T2a
87066,2.00049189,T5a
87071,1.019774109,L4
87074,1,C2
87076,2.882476159,LPi3c
87078,1.867938382,Mi4
87081,1.980913068,Mi14
87084,1,Dm15
87087,2.003019399,T2a
87090,2.001690992,T2a
87091,2.052829368,Cm5
87092,2.003268608,Tm32
87093,1.064427078,Tm3
87097,1.059098122,Tm4
87098,2,T4b
87101,2.025517106,Tm12
87106,2,T4a
87107,1.033883515,Tm4
87109,2.003268124,T2a
87110,1.673645875,Mi4
87112,1.977297601,T2
87114,2.00634671,T2a
87118,1,Tm5c
87120,2.028555418,Tm33
87126,2.063089707,Cm5
87130,2.578832866,LC20b
87136,1,C2
87140,1.441177809,Mi13
87143,2.006283258,T2a
87149,2.027741325,TmY5a
87151,1.00000642,Dm15
87152,1.029693553,Dm-DRA1
87153,1.062868258,Tm3
87158,2.001433195,Tm12
87164,2.002365192,T2a
87165,2.002403774,Mi16
87175,0,L3
87176,1.95885847,T2
87179,2.004059865,Tm6
87181,1.04137976,Tm4
87182,1.938436254,Tm12
87187,1,Tm5c
87188,1.121210358,Tm3
87195,1.590228828,TmY9b
87196,1,Tm9
87199,1.964525187,Tm37
87202,1.777140288,Dm8b
87203,2,T4a
87207,2.001462577,Tm12
87208,1,Tm9
87213,1.964439717,T2a
87214,1.065074332,Dm8a
87215,1,C2
87221,2.005884296,LC12
87222,1.976620977,T2a
87225,1.937893319,Mi4
87226,1,Dm9
87227,0,L3
87231,1,L4
87234,1.022078406,Tm3
87236,1.932836991,Mi4
87241,2.00083013,T5c
87245,1.914312672,Tm12
87249,1.612476364,L4
87251,2.021759735,Tm5a
87252,0,L3
87255,2.003906933,T2a
87257,1.420397394,Dm8b
87260,2.048031235,Cm5
87268,1.918471413,Tm5Y
87277,1,C2
87278,1.017173173,Tm5c
87282,1,Mi9
87283,1.015209735,Tm4
87284,2.005764922,T2a
87285,1.020520107,Tm5c
87287,1,L4
87288,1,Dm15
87289,2,T4a
87298,1.880559937,T2a
87299,1,Tm20
87301,1.889412823,Tm5Y
87302,1,C3
87306,1,L5
87312,2.000683675,Mi10
87313,2.188830956,Li23
87315,2.002311712,T4c
87318,1.038147218,Tm3
87320,1.024916914,Tm4
87321,1,Tm20
87322,2,T3
87326,2.001855394,T4c
87327,2.466499738,LC10e
87328,1.084388218,Tm3
87331,2.111309762,Tm40
87332,1.117465694,Mi9
87335,1.06310595,L4
87336,1,T1
87337,1,L4
87339,1,Tm1
87341,0,L3
87342,2.081898829,Li22
87343,2.031348334,Cm5
87347,2,T5a
87348,2.322465056,Li27
87349,1,Tm9
87350,0,L3
87351,2.906621347,TmY20
87352,1.021753991,Tm4
87358,2,T4a
87361,1,L4
87362,1.0619985,Tm3
87365,1,Mi9
87367,1,T1
87368,1,Tm20
87371,1.91493006,Tm5Y
87372,2.533947737,Dm8a
87377,2.005124256,Tm37
87379,2.587518629,LLPC1
87381,1,Tm9
87384,1.401294767,Mi13
87385,2.760215138,MeTu4a
87390,2.001416723,T2a
87392,2.000415537,T5d
87393,1,L4
87395,1.554664012,Mi13
87396,2.083051063,Li22
87398,1.053570874,Tm3
87399,1.939075815,Tm12
87400,2.061615213,Li22
87404,1,L4
87406,2.001492566,T5b
87407,1.440986758,Tm5a
87409,1.104672066,Tm3
87410,2.035808343,Tm29
87412,2,T4c
87413,2.002197052,Mi16
87414,1.621839541,Mi4
87415,1,L4
87417,2.002120318,T5a
87422,1,L4
87423,2.001296294,T2a
87424,2,T4d
87428,2.000777831,T5a
87429,2,T4b
87433,1.399092961,L4
87438,1.816370646,TmY9b
87440,1,Tm1
87441,1,Tm20
87444,0,L3
87448,1,L5
87449,2.328790799,LoVP2
87451,2.266755262,Cm8
87452,2.001790261,T2a
87453,2.159289937,Tm40
87456,2.02682332,TmY5a
87458,2.005426286,T2a
87459,1,C3
87463,1.903603848,Dm10
87466,2.001290616,T2a
87467,1,Mi9
87468,1.919132338,Tm12
87471,2.015153819,LoVP1
87472,2.068856987,Mi14
87474,1,Mi9
87477,2.003007315,T2a
87479,2,T4b
87480,1.083598835,L4
87482,1.89484388,Mi10
87483,1.877748576,Mi4
87486,2,T4b
87489,1.414262582,Mi13
87495,2.002036636,T2
87496,1.916276192,Tm5b
87502,2.001894819,T2a
87503,1.067399599,L4
87504,1,Tm9
87507,2.009207556,T2a
87509,1,L4
87513,1.637841186,Tm5Y
87514,1.011784635,Tm4
87516,1.88180711,Mi4
87517,2.140778732,TmY9a
87519,1.983978222,Tm12
87520,1,Tm9
87523,2.98304185,LPC2
87525,2.128969317,MeLo4
87527,2.39735254,Li27
87530,2.103010291,TmY9a
87531,0,L3
87532,1.000815922,Dm8a
87534,2.008358808,Tm12
87537,2.319964795,Tm29
87538,2.066171451,TmY4
87545,1,Tm20
87546,2.004842699,T2a
87548,2.089344447,Tm33
87549,1,L4
87555,1.36345469,TmY10
87560,1,Tm3
87561,2.097361318,Cm3
87562,2.27327762,Li21
87565,2,T4a
87566,2,T4a
87573,2.006843883,T2
87577,1.035547911,Tm3
87579,1.973135907,T2
87580,1,Tm1
87583,1,Tm9
87585,2.005692945,LC12
87586,2.1603608,TmY4
87588,2.023438156,Tm39
87590,1.153870544,L4
87591,1,Tm20
87592,1,C2
87593,2.136712826,Tm39
87598,2.108510827,Tm29
87599,1.975831865,Tm12
87600,1,Dm15
87605,1.837634889,Dm10
87608,1.824209234,Dm10
87611,1.074878362,Tm4
87613,1.968225532,Mi10
87614,2,T5d
87615,1.035736998,Tm3
87616,1.233902654,Tm3
87617,1,Mi1
87623,2.002144104,Mi14
87624,1.010152845,Tm4
87625,1,L4
87627,2.241043892,Dm8b
87631,1.921571952,Tm37
87633,1.027422225,Tm5c
87640,0,L1
87641,1.03199194,Tm3
87646,2.000062486,T4a
87648,2.428695104,Cm9
87649,2.838439339,TmY20
87650,1,Tm20
87652,2.002501643,T2a
87653,1,C2
87654,1,Tm20
87656,2.000648165,T5d
87657,0,L3
87658,1.674051064,TmY9b
87661,1,Dm15
87665,1,Tm9
87666,0,L3
87668,1.973391468,T2
87669,2.002752031,T2a
87671,1,Tm20
87675,2,T4a
87679,1.03178857,Tm3
87681,1.637255962,Tm5Y
87689,1.887737536,Tm29
87696,2.002766847,T2a
87699,2,T5a
87702,1.976446308,T2a
87703,1.979901955,Dm10
87706,2.540617099,MeTu4c
87711,0,L3
87716,1.894072729,TmY9b
87717,0,L3
87721,1.025267793,Tm4
87722,2.002038484,T2a
87726,1.818639503,TmY9b
87730,2.916506885,LPi3c
87733,2.400898826,LC24
87735,1,Mi9
87738,1,C3
87746,2.109681635,TmY4
87747,1.965733135,Mi4
87748,1.263267967,Mi13
87749,1.716450463,TmY3
87755,1.021758538,Tm3
87756,1,Tm3
87757,1,L4
87760,2.005051254,Tm6
87763,2.000679805,T4a
87771,1.981327967,T2a
87772,1.938472392,Mi13
87775,2.976752616,LPC2
87777,1.95937055,Tm5b
87779,0,L3
87781,1,Tm20
87782,1.908997898,Dm8b
87783,2.009234789,T2a
87785,2.004297818,T2a
87786,1.954163897,T2a
87790,1.969560402,Tm12
87796,2.027167856,Tm5b
87800,1.007645101,Tm4
87801,1.02498046,Tm5c
87806,2.000362636,Cm7
87808,2.000504653,T4a
87810,2,T4a
87811,1.918053425,Dm10
87813,2.158749895,MeLo4
87814,2,T4b
87819,1,Tm2
87822,2.002036258,T5b
87823,1,Tm3
87826,2.003450408,Tm6
87827,1.971073244,T2a
87828,1,C3
87829,1,Dm15
87833,1.197298203,Mi4
87839,2,Mi4
87841,1.917515907,Tm5b
87842,0,L3
87845,2,T4a
87847,1.762198117,Tm29
87848,1.978193745,T2a
87849,1,Tm2
87852,1,Tm20
87853,1.36681606,Mi13
87856,2.002518106,T2a
87858,0,L3
87863,1.986295605,T2
87864,1,L4
87869,1,L4
87871,0,L2
87873,2,T4b
87875,1.471183404,Mi13
87877,1.930754603,Dm10
87878,1,Tm1
87879,1,Tm2
87882,1.094924206,Dm-DRA1
87883,0,L3
87885,1.843742403,Tm5Y
87888,1,L5
87889,1.348844181,Tm5b
87890,1.818115263,Tm5Y
87891,1.184081071,Mi13
87892,1.649799912,Mi13
87894,1,Tm9
87896,2,T4a
87897,2.001350226,T5a
87899,2.01069885,T2a
87901,2.030216848,Tm38
87903,2.000770951,T4b
87909,2.010048613,T2a
87910,2.001247058,Tm37
87912,2.004276035,T2
87914,1,L4
87915,0,L3
87916,1,Tm20
87917,2.002544806,T2a
87923,1.037889463,Tm3
87924,1.055764115,Tm3
87925,1,Tm9
87926,1,C2
87931,1,Mi9
87936,2,T4a
87937,2,T4d
87938,1.277578605,Mi4
87939,2.000084698,T4b
87940,1.014783324,Dm8a
87941,1,Tm20
87943,2.00098801,T5a
87947,1,C2
87950,2.346193351,Li27
87960,2.000580284,T4d
87963,1,C3
87965,2.416267864,MeLo5
87966,1.528446178,Mi4
87967,0,L3
87968,1.006645547,Tm5c
87972,1.278919282,Mi13
87976,2.892778354,LLPC3
87980,2.004998027,T2a
87981,1,L5
87984,1,Tm1
87986,1,C3
87988,1,L4
87991,1.640753364,Mi13
87993,1,L4
87994,1,Tm9
87997,1,C2
87999,1.362833362,Mi13
88001,1.918695512,Tm12
88002,1.009482031,Tm3
88004,1.029102879,Tm4
88005,2,T4d
88010,1.047227881,Tm3
88012,1.965772142,T2
88015,1,Dm-DRA2
88017,1.292791748,Mi13
88018,2,T5a
88020,1,Tm2
88021,1.923879044,T2
88025,0,L3
88027,1.53421326,Mi4
88030,1.338775367,Tm5b
88033,2.827848567,LPC1
88035,1.019808343,Tm3
88038,1.304070826,L4
88039,2,T4c
88040,1,L4
88041,1,Tm20
88043,2.019885637,T2
88044,0,L3
88045,1.444988282,Mi13
88050,1.575901383,Tm5b
88052,1,Mi9
88055,1,Tm1
88057,1,Dm15
88063,2.002120671,T5b
88064,2,T4a
88067,2.00064762,T5b
88069,1.046474765,L4
88072,2.006760503,T2
88074,1,Tm20
88076,1,Tm2
88078,1.051518532,Tm3
88081,1,C2
88082,2.00727623,Tm12
88083,2.350111807,LC27
88084,2,T4b
88085,0,L3
88092,1.970587274,Mi4
88094,2.345462214,MeLo5
88095,2,T4d
88096,1,C3
88098,1.046848306,Tm3
88101,2.371562366,LC27
88103,1,C2
88106,1,C2
88112,2.497614039,MeLo6
88115,1.020835951,Dm-DRA1
88116,2.002767304,T2a
88118,1.174033262,Tm5a
88119,1.940510002,Tm12
88121,1.34123252,Mi4
88127,2,T4b
88129,2.107028868,MeVP2
88130,1,C2
88135,2.175865094,Tm29
88136,2.19709698,Cm12
88140,2,T4c
88141,1,Tm20
88144,1,Mi9
88145,2.059074277,TmY9a
88147,1.977816337,Mi16
88148,1,Tm9
88149,1,Tm9
88152,2,T4c
88154,1.210517597,Mi13
88159,1.087610062,Tm3
88165,2.001353596,T4a
88166,1,Mi9
88167,2,T4b
88169,2.003925031,T2a
88175,1,T1
88177,1,L4
88178,1,Mi9
88179,2.002676818,T4b
88183,2.046118157,TmY5a
88184,2.004909501,TmY18
88189,2.81829489,LC18
88190,1,L5
88191,1.929664975,Tm37
88194,1.706146507,Tm5Y
88198,1.151193175,Tm3
88204,2.008529484,Tm39
88208,1.983966113,TmY4
88214,1.968650669,T2
88219,1,L5
88220,1,L5
88224,1,C2
88229,2.002261263,T4b
88232,1,Dm15
88233,1.903658233,Tm5b
88235,2.005075361,T2a
88237,1.964093455,Tm6
88240,2.196162986,Cm5
88246,1.045732773,Tm3
88248,1.517688144,TmY9b
88249,1,L4
88250,2.001381574,T2a
88253,1,Tm2
88259,1.825162512,Tm12
88264,0,L3
88265,2.00200319,T5b
88266,2,T4b
88268,2.764329993,LLPC1
88273,2.085001193,TmY5a
88274,1.252371293,Dm8a
88278,2.25469899,Tm35
88281,2,T4b
88282,1.937794079,Dm10
88291,1,R1-R6
88292,1,Mi9
88293,1.977890565,T2a
88295,1.974134412,T2
88296,1,L4
88297,2.263512888,Tm34
88300,2.963662596,TmY20
88302,2.326877072,Dm8b
88303,2.002442533,Tm6
88307,2.000273514,Lai
88309,1,T1
88320,1,Tm9
88321,2.297737172,LC10b
88324,1.819321096,Mi13
88328,1.003385212,Tm20
88329,1,Tm20
88331,2.001323725,T5a
88334,2.004277876,T2a
88336,2.001954634,T2a
88337,1,Tm3
88338,1.692906063,Dm8b
88341,2.049500341,Li22
88343,1.091741099,Tm3
88347,0,L3
88350,1.012550813,Dm8a
88351,1,Tm2
88352,0,L3
88353,2,T4b
88355,1,Tm2
88356,1,Tm20
88360,2.00787818,T2
88365,1,C3
88368,1.031269235,Dm8a
88371,2.000766771,T5b
88373,1.716552763,Tm5Y
88377,2,T4d
88379,1.014886108,Tm3
88380,0,L3
88381,1.016985144,Tm3
88383,2.005345436,T2a
