,cell_type_side,idx,cell_type,super_class,cell_class,cell_sub_class,nt,sign,side
13982,M_vPNml55_left,13982,M_vPNml55,central,ALPN,multiglomerular,gaba,-1,left
13983,M_vPNml55_right,13983,M_vPNml55,central,ALPN,multiglomerular,gaba,-1,right
13984,M_vPNml57_left,13984,M_vPNml57,central,ALPN,multiglomerular,gaba,-1,left
13985,M_vPNml57_right,13985,M_vPNml57,central,ALPN,multiglomerular,gaba,-1,right
13986,M_vPNml60_left,13986,M_vPNml60,central,ALPN,multiglomerular,gaba,-1,left
13987,M_vPNml60_right,13987,M_vPNml60,central,ALPN,multiglomerular,gaba,-1,right
13988,M_vPNml62_left,13988,M_vPNml62,central,ALPN,multiglomerular,gaba,-1,left
13989,M_vPNml62_right,13989,M_vPNml62,central,ALPN,multiglomerular,gaba,-1,right
13990,M_vPNml63_left,13990,M_vPNml63,central,ALPN,multiglomerular,gaba,-1,left
13991,M_vPNml63_right,13991,M_vPNml63,central,ALPN,multiglomerular,gaba,-1,right
13992,M_vPNml64_left,13992,M_vPNml64,central,ALPN,multiglomerular,gaba,-1,left
13993,M_vPNml64_right,13993,M_vPNml64,central,ALPN,multiglomerular,gaba,-1,right
13994,M_vPNml65_left,13994,M_vPNml65,central,ALPN,multiglomerular,gaba,-1,left
13995,M_vPNml65_right,13995,M_vPNml65,central,ALPN,multiglomerular,gaba,-1,right
13996,M_vPNml67_left,13996,M_vPNml67,central,ALPN,multiglomerular,gaba,-1,left
13997,M_vPNml67_right,13997,M_vPNml67,central,ALPN,multiglomerular,gaba,-1,right
13998,M_vPNml68_left,13998,M_vPNml68,central,ALPN,multiglomerular,gaba,-1,left
13999,M_vPNml68_right,13999,M_vPNml68,central,ALPN,multiglomerular,gaba,-1,right
14000,M_vPNml69_left,14000,M_vPNml69,central,ALPN,multiglomerular,gaba,-1,left
14001,M_vPNml69_right,14001,M_vPNml69,central,ALPN,multiglomerular,gaba,-1,right
14002,M_vPNml72_left,14002,M_vPNml72,central,ALPN,multiglomerular,gaba,-1,left
14003,M_vPNml72_right,14003,M_vPNml72,central,ALPN,multiglomerular,gaba,-1,right
14004,M_vPNml80_left,14004,M_vPNml80,central,ALPN,multiglomerular,gaba,-1,left
14005,M_vPNml80_right,14005,M_vPNml80,central,ALPN,multiglomerular,gaba,-1,right
14006,M_vPNml84_left,14006,M_vPNml84,central,ALPN,multiglomerular,gaba,-1,left
14007,M_vPNml84_right,14007,M_vPNml84,central,ALPN,multiglomerular,gaba,-1,right
14008,MeLp1_left,14008,MeLp1,visual_projection,bilateral,,acetylcholine,1,left
14009,MeLp1_right,14009,MeLp1,visual_projection,bilateral,,acetylcholine,1,right
14010,MeMe_e02_left,14010,MeMe_e02,visual_projection,bilateral,,glutamate,-1,left
14011,MeMe_e02_right,14011,MeMe_e02,visual_projection,bilateral,,glutamate,-1,right
14012,MeMe_e03_left,14012,MeMe_e03,visual_projection,bilateral,,glutamate,-1,left
14013,MeMe_e03_right,14013,MeMe_e03,visual_projection,bilateral,,glutamate,-1,right
14014,MeMe_e04_left,14014,MeMe_e04,visual_projection,bilateral,,glutamate,-1,left
14015,MeMe_e04_right,14015,MeMe_e04,visual_projection,bilateral,,glutamate,-1,right
14016,MeMe_e05_left,14016,MeMe_e05,visual_projection,bilateral,,glutamate,-1,left
14017,MeMe_e05_right,14017,MeMe_e05,visual_projection,bilateral,,glutamate,-1,right
14018,MeMe_e06_left,14018,MeMe_e06,visual_projection,bilateral,,glutamate,-1,left
14019,MeMe_e06_right,14019,MeMe_e06,visual_projection,bilateral,,glutamate,-1,right
14020,MeMe_e07_left,14020,MeMe_e07,visual_projection,bilateral,,glutamate,-1,left
14021,MeMe_e07_right,14021,MeMe_e07,visual_projection,bilateral,,glutamate,-1,right
14022,MeMe_e08_left,14022,MeMe_e08,visual_projection,bilateral,,glutamate,-1,left
14023,MeMe_e08_right,14023,MeMe_e08,visual_projection,bilateral,,glutamate,-1,right
14024,MeTu1_left,14024,MeTu1,visual_projection,,,acetylcholine,1,left
14025,MeTu1_right,14025,MeTu1,visual_projection,,,acetylcholine,1,right
14026,MeTu2_left,14026,MeTu2,visual_projection,,,acetylcholine,1,left
14027,MeTu2_right,14027,MeTu2,visual_projection,,,acetylcholine,1,right
14028,MeTu3_left,14028,MeTu3,visual_projection,,,acetylcholine,1,left
14029,MeTu3_right,14029,MeTu3,visual_projection,,,acetylcholine,1,right
14030,MeTu4_left,14030,MeTu4,visual_projection,,,acetylcholine,1,left
14031,MeTu4_right,14031,MeTu4,visual_projection,,,acetylcholine,1,right
14032,MsAHN_left,14032,MsAHN,ascending,AN,,serotonin,1,left
14033,MsAHN_right,14033,MsAHN,ascending,AN,,serotonin,1,right
14034,MtAHN_left,14034,MtAHN,ascending,AN,,dopamine,1,left
14035,MtAHN_right,14035,MtAHN,ascending,AN,,dopamine,1,right
14036,NPFL1-I_left,14036,NPFL1-I,central,,,serotonin,1,left
14037,NPFL1-I_right,14037,NPFL1-I,central,,,serotonin,1,right
14038,Nod1_left,14038,Nod1,visual_projection,,,acetylcholine,1,left
14039,Nod1_right,14039,Nod1,visual_projection,,,acetylcholine,1,right
14040,Nod2_left,14040,Nod2,visual_projection,,,gaba,-1,left
14041,Nod2_right,14041,Nod2,visual_projection,,,gaba,-1,right
14042,Nod3_left,14042,Nod3,visual_projection,,,acetylcholine,1,left
14043,Nod3_right,14043,Nod3,visual_projection,,,acetylcholine,1,right
14044,Nod5_left,14044,Nod5,visual_projection,,,acetylcholine,1,left
14045,Nod5_right,14045,Nod5,visual_projection,,,acetylcholine,1,right
14046,OA-AL2b1_left,14046,OA-AL2b1,visual_centrifugal,,,octopamine,1,left
14047,OA-AL2b1_right,14047,OA-AL2b1,visual_centrifugal,,,octopamine,1,right
14048,OA-AL2b2_left,14048,OA-AL2b2,visual_centrifugal,,,acetylcholine,1,left
14049,OA-AL2b2_right,14049,OA-AL2b2,visual_centrifugal,,,acetylcholine,1,right
14050,OA-AL2i1_left,14050,OA-AL2i1,visual_centrifugal,,,octopamine,1,left
14051,OA-AL2i1_right,14051,OA-AL2i1,visual_centrifugal,,,octopamine,1,right
14052,OA-AL2i2_left,14052,OA-AL2i2,visual_centrifugal,,,octopamine,1,left
14053,OA-AL2i2_right,14053,OA-AL2i2,visual_centrifugal,,,octopamine,1,right
14054,OA-AL2i3_left,14054,OA-AL2i3,visual_centrifugal,,,octopamine,1,left
14055,OA-AL2i3_right,14055,OA-AL2i3,visual_centrifugal,,,octopamine,1,right
14056,OA-AL2i4_left,14056,OA-AL2i4,visual_centrifugal,,,octopamine,1,left
14057,OA-AL2i4_right,14057,OA-AL2i4,visual_centrifugal,,,octopamine,1,right
14058,OA-ASM1_left,14058,OA-ASM1,visual_centrifugal,,,dopamine,1,left
14059,OA-ASM1_right,14059,OA-ASM1,visual_centrifugal,,,dopamine,1,right
14060,OA-ASM2_left,14060,OA-ASM2,central,,,dopamine,1,left
14061,OA-ASM2_right,14061,OA-ASM2,central,,,dopamine,1,right
14062,OA-ASM3_left,14062,OA-ASM3,central,,,dopamine,1,left
14063,OA-ASM3_right,14063,OA-ASM3,central,,,dopamine,1,right
14064,OA-VPM3_left,14064,OA-VPM3,central,,,octopamine,1,left
14065,OA-VPM3_right,14065,OA-VPM3,central,,,octopamine,1,right
14066,OA-VPM4_left,14066,OA-VPM4,central,,,octopamine,1,left
14067,OA-VPM4_right,14067,OA-VPM4,central,,,octopamine,1,right
14068,OA-VUMa1_center,14068,OA-VUMa1,central,,,octopamine,1,center
14069,OA-VUMa2_center,14069,OA-VUMa2,central,,,octopamine,1,center
14070,OA-VUMa3_center,14070,OA-VUMa3,central,,,octopamine,1,center
14071,OA-VUMa4_center,14071,OA-VUMa4,central,,,octopamine,1,center
14072,OA-VUMa5_center,14072,OA-VUMa5,central,,,octopamine,1,center
14073,OA-VUMa6_center,14073,OA-VUMa6,central,,,octopamine,1,center
14074,OA-VUMa7_center,14074,OA-VUMa7,central,,,octopamine,1,center
14075,OA-VUMa8_center,14075,OA-VUMa8,central,,,octopamine,1,center
14076,OA-VUMx1_center,14076,OA-VUMx1,central,,,dopamine,1,center
14077,OA-VUMx2_center,14077,OA-VUMx2,central,,,glutamate,-1,center
14078,OA-VUMx3_center,14078,OA-VUMx3,central,,,glutamate,-1,center
14079,OCC01a_left,14079,OCC01a,visual_centrifugal,ocellar,,acetylcholine,1,left
14080,OCC01a_right,14080,OCC01a,visual_centrifugal,ocellar,,acetylcholine,1,right
14081,OCC01b_left,14081,OCC01b,visual_centrifugal,ocellar,,acetylcholine,1,left
14082,OCC01b_right,14082,OCC01b,visual_centrifugal,ocellar,,acetylcholine,1,right
14083,OCC02a_left,14083,OCC02a,visual_centrifugal,ocellar,,glutamate,-1,left
14084,OCC02a_right,14084,OCC02a,visual_centrifugal,ocellar,,glutamate,-1,right
14085,OCC02b_left,14085,OCC02b,visual_centrifugal,ocellar,,glutamate,-1,left
14086,OCC02b_right,14086,OCC02b,visual_centrifugal,ocellar,,glutamate,-1,right
14087,OCG01a_left,14087,OCG01a,visual_projection,ocellar,ocellar_interneuron,glutamate,-1,left
14088,OCG01a_right,14088,OCG01a,visual_projection,ocellar,ocellar_interneuron,glutamate,-1,right
14089,OCG01b_left,14089,OCG01b,visual_projection,ocellar,ocellar_interneuron,acetylcholine,1,left
14090,OCG01b_right,14090,OCG01b,visual_projection,ocellar,ocellar_interneuron,acetylcholine,1,right
14091,OCG01c_left,14091,OCG01c,visual_projection,ocellar,ocellar_interneuron,glutamate,-1,left
14092,OCG01c_right,14092,OCG01c,visual_projection,ocellar,ocellar_interneuron,glutamate,-1,right
14093,OCG01d_left,14093,OCG01d,visual_projection,ocellar,ocellar_interneuron,acetylcholine,1,left
14094,OCG01d_right,14094,OCG01d,visual_projection,ocellar,ocellar_interneuron,acetylcholine,1,right
14095,OCG01e_left,14095,OCG01e,visual_projection,ocellar,ocellar_interneuron,acetylcholine,1,left
14096,OCG01e_right,14096,OCG01e,visual_projection,ocellar,ocellar_interneuron,acetylcholine,1,right
14097,OCG01f_left,14097,OCG01f,visual_projection,ocellar,ocellar_interneuron,glutamate,-1,left
14098,OCG01f_right,14098,OCG01f,visual_projection,ocellar,ocellar_interneuron,glutamate,-1,right
14099,OCG02a_left,14099,OCG02a,visual_projection,ocellar,,acetylcholine,1,left
14100,OCG02a_right,14100,OCG02a,visual_projection,ocellar,,acetylcholine,1,right
14101,OCG02b_left,14101,OCG02b,visual_projection,ocellar,,acetylcholine,1,left
14102,OCG02b_right,14102,OCG02b,visual_projection,ocellar,,acetylcholine,1,right
14103,OCG02c_left,14103,OCG02c,visual_projection,ocellar,,acetylcholine,1,left
14104,OCG02c_right,14104,OCG02c,visual_projection,ocellar,,acetylcholine,1,right
14105,ORN_DA1_left,14105,ORN_DA1,sensory,olfactory,,acetylcholine,1,left
14106,ORN_DA1_right,14106,ORN_DA1,sensory,olfactory,,acetylcholine,1,right
14107,ORN_DA2_left,14107,ORN_DA2,sensory,olfactory,,acetylcholine,1,left
14108,ORN_DA2_na,14108,ORN_DA2,sensory,olfactory,,acetylcholine,1,na
14109,ORN_DA2_right,14109,ORN_DA2,sensory,olfactory,,acetylcholine,1,right
14110,ORN_DA3_left,14110,ORN_DA3,sensory,olfactory,,serotonin,1,left
14111,ORN_DA3_right,14111,ORN_DA3,sensory,olfactory,,serotonin,1,right
14112,ORN_DA4l_left,14112,ORN_DA4l,sensory,olfactory,,serotonin,1,left
14113,ORN_DA4l_na,14113,ORN_DA4l,sensory,olfactory,,serotonin,1,na
14114,ORN_DA4l_right,14114,ORN_DA4l,sensory,olfactory,,serotonin,1,right
14115,ORN_DA4m_left,14115,ORN_DA4m,sensory,olfactory,,serotonin,1,left
14116,ORN_DA4m_na,14116,ORN_DA4m,sensory,olfactory,,serotonin,1,na
14117,ORN_DA4m_right,14117,ORN_DA4m,sensory,olfactory,,serotonin,1,right
14118,ORN_DC1_left,14118,ORN_DC1,sensory,olfactory,,acetylcholine,1,left
14119,ORN_DC1_right,14119,ORN_DC1,sensory,olfactory,,acetylcholine,1,right
14120,ORN_DC2_left,14120,ORN_DC2,sensory,olfactory,,acetylcholine,1,left
14121,ORN_DC2_right,14121,ORN_DC2,sensory,olfactory,,acetylcholine,1,right
14122,ORN_DC3_left,14122,ORN_DC3,sensory,olfactory,,acetylcholine,1,left
14123,ORN_DC3_right,14123,ORN_DC3,sensory,olfactory,,acetylcholine,1,right
14124,ORN_DC4_left,14124,ORN_DC4,sensory,olfactory,,acetylcholine,1,left
14125,ORN_DC4_right,14125,ORN_DC4,sensory,olfactory,,acetylcholine,1,right
14126,ORN_DL1_left,14126,ORN_DL1,sensory,olfactory,,acetylcholine,1,left
14127,ORN_DL1_na,14127,ORN_DL1,sensory,olfactory,,acetylcholine,1,na
14128,ORN_DL1_right,14128,ORN_DL1,sensory,olfactory,,acetylcholine,1,right
14129,ORN_DL2d_left,14129,ORN_DL2d,sensory,olfactory,,acetylcholine,1,left
14130,ORN_DL2d_right,14130,ORN_DL2d,sensory,olfactory,,acetylcholine,1,right
14131,ORN_DL2v_left,14131,ORN_DL2v,sensory,olfactory,,acetylcholine,1,left
14132,ORN_DL2v_right,14132,ORN_DL2v,sensory,olfactory,,acetylcholine,1,right
14133,ORN_DL3_left,14133,ORN_DL3,sensory,olfactory,,serotonin,1,left
14134,ORN_DL3_na,14134,ORN_DL3,sensory,olfactory,,serotonin,1,na
14135,ORN_DL3_right,14135,ORN_DL3,sensory,olfactory,,serotonin,1,right
14136,ORN_DL4_left,14136,ORN_DL4,sensory,olfactory,,serotonin,1,left
14137,ORN_DL4_right,14137,ORN_DL4,sensory,olfactory,,serotonin,1,right
14138,ORN_DL5_left,14138,ORN_DL5,sensory,olfactory,,acetylcholine,1,left
14139,ORN_DL5_right,14139,ORN_DL5,sensory,olfactory,,acetylcholine,1,right
14140,ORN_DM1_left,14140,ORN_DM1,sensory,olfactory,,serotonin,1,left
14141,ORN_DM1_right,14141,ORN_DM1,sensory,olfactory,,serotonin,1,right
14142,ORN_DM2_left,14142,ORN_DM2,sensory,olfactory,,serotonin,1,left
14143,ORN_DM2_right,14143,ORN_DM2,sensory,olfactory,,serotonin,1,right
14144,ORN_DM3_left,14144,ORN_DM3,sensory,olfactory,,serotonin,1,left
14145,ORN_DM3_right,14145,ORN_DM3,sensory,olfactory,,serotonin,1,right
14146,ORN_DM4_left,14146,ORN_DM4,sensory,olfactory,,acetylcholine,1,left
14147,ORN_DM4_right,14147,ORN_DM4,sensory,olfactory,,acetylcholine,1,right
14148,ORN_DM5_left,14148,ORN_DM5,sensory,olfactory,,serotonin,1,left
14149,ORN_DM5_right,14149,ORN_DM5,sensory,olfactory,,serotonin,1,right
14150,ORN_DM6_left,14150,ORN_DM6,sensory,olfactory,,acetylcholine,1,left
14151,ORN_DM6_right,14151,ORN_DM6,sensory,olfactory,,acetylcholine,1,right
14152,ORN_DP1l_left,14152,ORN_DP1l,sensory,olfactory,,acetylcholine,1,left
14153,ORN_DP1l_right,14153,ORN_DP1l,sensory,olfactory,,acetylcholine,1,right
14154,ORN_DP1m_left,14154,ORN_DP1m,sensory,olfactory,,acetylcholine,1,left
14155,ORN_DP1m_right,14155,ORN_DP1m,sensory,olfactory,,acetylcholine,1,right
14156,ORN_D_left,14156,ORN_D,sensory,olfactory,,acetylcholine,1,left
14157,ORN_D_right,14157,ORN_D,sensory,olfactory,,acetylcholine,1,right
14158,ORN_VA1d_left,14158,ORN_VA1d,sensory,olfactory,,acetylcholine,1,left
14159,ORN_VA1d_na,14159,ORN_VA1d,sensory,olfactory,,acetylcholine,1,na
14160,ORN_VA1d_right,14160,ORN_VA1d,sensory,olfactory,,acetylcholine,1,right
14161,ORN_VA1v_left,14161,ORN_VA1v,sensory,olfactory,,acetylcholine,1,left
14162,ORN_VA1v_na,14162,ORN_VA1v,sensory,olfactory,,acetylcholine,1,na
14163,ORN_VA1v_right,14163,ORN_VA1v,sensory,olfactory,,acetylcholine,1,right
14164,ORN_VA2_left,14164,ORN_VA2,sensory,olfactory,,serotonin,1,left
14165,ORN_VA2_right,14165,ORN_VA2,sensory,olfactory,,serotonin,1,right
14166,ORN_VA3_left,14166,ORN_VA3,sensory,olfactory,,acetylcholine,1,left
14167,ORN_VA3_na,14167,ORN_VA3,sensory,olfactory,,acetylcholine,1,na
14168,ORN_VA3_right,14168,ORN_VA3,sensory,olfactory,,acetylcholine,1,right
14169,ORN_VA4_left,14169,ORN_VA4,sensory,olfactory,,acetylcholine,1,left
14170,ORN_VA4_na,14170,ORN_VA4,sensory,olfactory,,acetylcholine,1,na
14171,ORN_VA4_right,14171,ORN_VA4,sensory,olfactory,,acetylcholine,1,right
14172,ORN_VA5_left,14172,ORN_VA5,sensory,olfactory,,acetylcholine,1,left
14173,ORN_VA5_na,14173,ORN_VA5,sensory,olfactory,,acetylcholine,1,na
14174,ORN_VA5_right,14174,ORN_VA5,sensory,olfactory,,acetylcholine,1,right
14175,ORN_VA6_left,14175,ORN_VA6,sensory,olfactory,,acetylcholine,1,left
14176,ORN_VA6_right,14176,ORN_VA6,sensory,olfactory,,acetylcholine,1,right
14177,ORN_VA7l_left,14177,ORN_VA7l,sensory,olfactory,,acetylcholine,1,left
14178,ORN_VA7l_right,14178,ORN_VA7l,sensory,olfactory,,acetylcholine,1,right
14179,ORN_VA7m_left,14179,ORN_VA7m,sensory,olfactory,,acetylcholine,1,left
14180,ORN_VA7m_right,14180,ORN_VA7m,sensory,olfactory,,acetylcholine,1,right
14181,ORN_VC1_left,14181,ORN_VC1,sensory,olfactory,,acetylcholine,1,left
14182,ORN_VC1_right,14182,ORN_VC1,sensory,olfactory,,acetylcholine,1,right
14183,ORN_VC2_left,14183,ORN_VC2,sensory,olfactory,,acetylcholine,1,left
14184,ORN_VC2_right,14184,ORN_VC2,sensory,olfactory,,acetylcholine,1,right
14185,ORN_VC3_left,14185,ORN_VC3,sensory,olfactory,,acetylcholine,1,left
14186,ORN_VC3_right,14186,ORN_VC3,sensory,olfactory,,acetylcholine,1,right
14187,ORN_VC4_left,14187,ORN_VC4,sensory,olfactory,,acetylcholine,1,left
14188,ORN_VC4_right,14188,ORN_VC4,sensory,olfactory,,acetylcholine,1,right
14189,ORN_VC5_left,14189,ORN_VC5,sensory,olfactory,,acetylcholine,1,left
14190,ORN_VC5_right,14190,ORN_VC5,sensory,olfactory,,acetylcholine,1,right
14191,ORN_VL1_left,14191,ORN_VL1,sensory,olfactory,,serotonin,1,left
14192,ORN_VL1_right,14192,ORN_VL1,sensory,olfactory,,serotonin,1,right
14193,ORN_VL2a_left,14193,ORN_VL2a,sensory,olfactory,,acetylcholine,1,left
14194,ORN_VL2a_right,14194,ORN_VL2a,sensory,olfactory,,acetylcholine,1,right
14195,ORN_VL2p_left,14195,ORN_VL2p,sensory,olfactory,,acetylcholine,1,left
14196,ORN_VL2p_na,14196,ORN_VL2p,sensory,olfactory,,acetylcholine,1,na
14197,ORN_VL2p_right,14197,ORN_VL2p,sensory,olfactory,,acetylcholine,1,right
14198,ORN_VM1_left,14198,ORN_VM1,sensory,olfactory,,acetylcholine,1,left
14199,ORN_VM1_right,14199,ORN_VM1,sensory,olfactory,,acetylcholine,1,right
14200,ORN_VM2_left,14200,ORN_VM2,sensory,olfactory,,acetylcholine,1,left
14201,ORN_VM2_right,14201,ORN_VM2,sensory,olfactory,,acetylcholine,1,right
14202,ORN_VM3_left,14202,ORN_VM3,sensory,olfactory,,serotonin,1,left
14203,ORN_VM3_na,14203,ORN_VM3,sensory,olfactory,,serotonin,1,na
14204,ORN_VM3_right,14204,ORN_VM3,sensory,olfactory,,serotonin,1,right
14205,ORN_VM4_left,14205,ORN_VM4,sensory,olfactory,,acetylcholine,1,left
14206,ORN_VM4_right,14206,ORN_VM4,sensory,olfactory,,acetylcholine,1,right
14207,ORN_VM5d_left,14207,ORN_VM5d,sensory,olfactory,,acetylcholine,1,left
14208,ORN_VM5d_right,14208,ORN_VM5d,sensory,olfactory,,acetylcholine,1,right
14209,ORN_VM5v_left,14209,ORN_VM5v,sensory,olfactory,,acetylcholine,1,left
14210,ORN_VM5v_right,14210,ORN_VM5v,sensory,olfactory,,acetylcholine,1,right
14211,ORN_VM6l_left,14211,ORN_VM6l,sensory,olfactory,,acetylcholine,1,left
14212,ORN_VM6l_right,14212,ORN_VM6l,sensory,olfactory,,acetylcholine,1,right
14213,ORN_VM6m_left,14213,ORN_VM6m,sensory,olfactory,,acetylcholine,1,left
14214,ORN_VM6m_right,14214,ORN_VM6m,sensory,olfactory,,acetylcholine,1,right
14215,ORN_VM6v_left,14215,ORN_VM6v,sensory,olfactory,,acetylcholine,1,left
14216,ORN_VM6v_right,14216,ORN_VM6v,sensory,olfactory,,acetylcholine,1,right
14217,ORN_VM7d_left,14217,ORN_VM7d,sensory,olfactory,,acetylcholine,1,left
14218,ORN_VM7d_right,14218,ORN_VM7d,sensory,olfactory,,acetylcholine,1,right
14219,ORN_VM7v_left,14219,ORN_VM7v,sensory,olfactory,,acetylcholine,1,left
14220,ORN_VM7v_right,14220,ORN_VM7v,sensory,olfactory,,acetylcholine,1,right
14221,ORN_V_left,14221,ORN_V,sensory,olfactory,,serotonin,1,left
14222,ORN_V_right,14222,ORN_V,sensory,olfactory,,serotonin,1,right
14223,P1-9_left,14223,P1-9,central,CX,,glutamate,-1,left
14224,P1-9_right,14224,P1-9,central,CX,,glutamate,-1,right
14225,P6-8P9_left,14225,P6-8P9,central,CX,,glutamate,-1,left
14226,P6-8P9_right,14226,P6-8P9,central,CX,,glutamate,-1,right
14227,PAL01_left,14227,PAL01,central,,,dopamine,1,left
14228,PAL01_right,14228,PAL01,central,,,dopamine,1,right
14229,PAL02_left,14229,PAL02,central,,,dopamine,1,left
14230,PAL02_right,14230,PAL02,central,,,dopamine,1,right
14231,PAL03_left,14231,PAL03,central,,,dopamine,1,left
14232,PAL03_right,14232,PAL03,central,,,dopamine,1,right
14233,PAM01_left,14233,PAM01,central,DAN,,dopamine,1,left
14234,PAM01_right,14234,PAM01,central,DAN,,dopamine,1,right
14235,PAM02_left,14235,PAM02,central,DAN,,dopamine,1,left
14236,PAM02_right,14236,PAM02,central,DAN,,dopamine,1,right
14237,PAM03_left,14237,PAM03,central,DAN,,dopamine,1,left
14238,PAM03_right,14238,PAM03,central,DAN,,dopamine,1,right
14239,PAM04_left,14239,PAM04,central,DAN,,dopamine,1,left
14240,PAM04_right,14240,PAM04,central,DAN,,dopamine,1,right
14241,PAM05_left,14241,PAM05,central,DAN,,dopamine,1,left
14242,PAM05_right,14242,PAM05,central,DAN,,dopamine,1,right
14243,PAM06_left,14243,PAM06,central,DAN,,dopamine,1,left
14244,PAM06_right,14244,PAM06,central,DAN,,dopamine,1,right
14245,PAM07_left,14245,PAM07,central,DAN,,dopamine,1,left
14246,PAM07_right,14246,PAM07,central,DAN,,dopamine,1,right
14247,PAM08_left,14247,PAM08,central,DAN,,dopamine,1,left
14248,PAM08_right,14248,PAM08,central,DAN,,dopamine,1,right
14249,PAM09_left,14249,PAM09,central,DAN,,dopamine,1,left
14250,PAM09_right,14250,PAM09,central,DAN,,dopamine,1,right
14251,PAM10_left,14251,PAM10,central,DAN,,dopamine,1,left
