,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,idx,sign
4176,720575940659277441,MTe03,left,acetylcholine,visual_projection,,,48953,1
4178,720575940636282431,LC40,left,acetylcholine,visual_projection,,,42358,1
4187,720575940635084639,LCe02,left,acetylcholine,visual_projection,,,41150,1
4191,720575940638924378,l-LNv,left,serotonin,optic,bilateral,,44346,1
4197,720575940621396115,LC12,left,acetylcholine,visual_projection,,,16810,1
4200,720575940630740266,MTe51,left,acetylcholine,visual_projection,,,35173,1
4220,720575940631131191,LC10b,left,acetylcholine,visual_projection,,,35965,1
4226,720575940626966018,cM03,left,dopamine,visual_centrifugal,,,27768,1
4238,720575940617051293,LPC1,left,acetylcholine,visual_projection,,,9999,1
4244,720575940641704656,LPLC2,left,acetylcholine,visual_projection,,,46390,1
4245,720575940604500960,LC10d,left,acetylcholine,visual_projection,,,101,1
4254,720575940628786908,LC10a,left,acetylcholine,visual_projection,,,31622,1
4271,720575940624704509,LLPC1,left,acetylcholine,visual_projection,,,23622,1
4275,720575940623920108,LC12,left,acetylcholine,visual_projection,,,22096,1
4298,720575940627486236,LTe62,left,acetylcholine,visual_projection,,,28888,1
4303,720575940617763046,LC15,left,acetylcholine,visual_projection,,,10899,1
4309,720575940642861768,LLPC2,left,acetylcholine,visual_projection,,,46699,1
4317,720575940627100444,LC18,left,acetylcholine,visual_projection,,,28060,1
4318,720575940640789619,aMe17a1,left,glutamate,visual_centrifugal,,,46013,-1
4330,720575940621638534,OA-AL2b1,right,octopamine,visual_centrifugal,,,17338,1
4336,720575940619655685,LPLC4,left,acetylcholine,visual_projection,,,13706,1
4339,720575940626847976,LC11,left,acetylcholine,visual_projection,,,27528,1
4346,720575940634235361,MTe02,left,acetylcholine,visual_projection,,,40445,1
4363,720575940611794894,MTe51,left,acetylcholine,visual_projection,,,3988,1
4379,720575940620490093,LC16,left,acetylcholine,visual_projection,,,14907,1
4387,720575940641169792,720575940641169792,left,acetylcholine,visual_projection,,,46199,1
4402,720575940619667009,LC17,left,acetylcholine,visual_projection,,,13714,1
4406,720575940605899692,LT1d,left,acetylcholine,visual_projection,,,697,1
4415,720575940635104879,LC11,left,acetylcholine,visual_projection,,,41176,1
4486,720575940629416044,LC11,left,acetylcholine,visual_projection,,,32767,1
4495,720575940629135607,LC17,left,acetylcholine,visual_projection,,,32271,1
4546,720575940627591273,LC17,left,acetylcholine,visual_projection,,,29086,1
4582,720575940616247355,LC20b,left,glutamate,visual_projection,,,9049,-1
4589,720575940614786828,LC17,left,acetylcholine,visual_projection,,,7210,1
4598,720575940619096144,LT81,left,acetylcholine,visual_projection,,,13037,1
4607,720575940618200038,LC20b,left,glutamate,visual_projection,,,11653,-1
4608,720575940617727793,LT51,left,glutamate,visual_projection,,,10849,-1
4618,720575940614061479,LC20b,left,glutamate,visual_projection,,,6405,-1
4619,720575940615999547,LPLC1,left,acetylcholine,visual_projection,,,8729,1
4625,720575940621633889,LCe03,left,glutamate,visual_projection,,,17324,-1
4631,720575940608268227,LC15,left,acetylcholine,visual_projection,,,1902,1
4634,720575940635562864,LLPC2,left,acetylcholine,visual_projection,,,41682,1
4635,720575940618179289,MTe46,left,acetylcholine,visual_projection,bilateral,,11598,1
4642,720575940644543136,LC10c,left,acetylcholine,visual_projection,,,47072,1
4647,720575940638579107,MTe53,left,acetylcholine,visual_projection,,,44101,1
4649,720575940620445318,LC17,left,acetylcholine,visual_projection,,,14806,1
4655,720575940622619018,LC12,left,acetylcholine,visual_projection,,,19345,1
4672,720575940631706105,MTe32,left,acetylcholine,visual_projection,,,36962,1
4674,720575940635188343,LC18,left,acetylcholine,visual_projection,,,41288,1
4677,720575940630161914,LC19,left,acetylcholine,visual_projection,,,34075,1
4682,720575940630147343,LC21,left,acetylcholine,visual_projection,,,34048,1
4683,720575940634637538,LC36,left,acetylcholine,visual_projection,,,40774,1
4686,720575940634721528,LC12,left,acetylcholine,visual_projection,,,40836,1
4690,720575940618716699,LLPC3,left,acetylcholine,visual_projection,,,12481,1
4695,720575940625569411,LLPC1,left,acetylcholine,visual_projection,,,25322,1
4696,720575940625778428,cM19,left,gaba,visual_centrifugal,,,25683,-1
4698,720575940631067868,LT38,left,gaba,visual_centrifugal,,,35817,-1
4713,720575940631408557,LCe02,left,acetylcholine,visual_projection,,,36474,1
4719,720575940606139564,OCC02a,left,glutamate,visual_centrifugal,ocellar,,872,-1
4725,720575940628654671,LC10b,left,acetylcholine,visual_projection,,,31349,1
4747,720575940619720129,LPLC1,left,acetylcholine,visual_projection,,,13796,1
4752,720575940633471583,LC14a1,right,acetylcholine,optic,bilateral,,39711,1
4799,720575940638626118,LPLC2,left,acetylcholine,visual_projection,,,44137,1
4803,720575940635152796,LC21,left,acetylcholine,visual_projection,,,41234,1
4814,720575940618445622,LC16,left,acetylcholine,visual_projection,,,12081,1
4815,720575940615462587,LC4,left,acetylcholine,visual_projection,,,8101,1
4842,720575940630914863,LC16,left,acetylcholine,visual_projection,,,35495,1
4847,720575940628026112,LC6,left,acetylcholine,visual_projection,,,30025,1
4852,720575940643991319,LC10a,left,acetylcholine,visual_projection,,,46875,1
4859,720575940632108257,LC16,left,acetylcholine,visual_projection,,,37575,1
4865,720575940614230495,LC6,left,acetylcholine,visual_projection,,,6584,1
4886,720575940626893258,MTe52,left,acetylcholine,visual_projection,,,27626,1
4888,720575940612986773,LC11,left,acetylcholine,visual_projection,,,5255,1
4910,720575940616565131,LCe04,left,acetylcholine,visual_projection,,,9458,1
4934,720575940632556392,LC27,left,acetylcholine,visual_projection,,,38355,1
4955,720575940610488213,LC12,left,acetylcholine,visual_projection,,,3058,1
4962,720575940614635074,LLPC3,left,acetylcholine,visual_projection,,,7003,1
4965,720575940628200826,LC17,left,acetylcholine,visual_projection,,,30372,1
4967,720575940650783222,LC26,left,acetylcholine,visual_projection,,,48532,1
4972,720575940621989417,LC24,left,acetylcholine,visual_projection,,,18037,1
4973,720575940621093756,LC29,left,acetylcholine,visual_projection,,,16220,1
4978,720575940615279266,cLP02,left,gaba,visual_centrifugal,,,7859,-1
5020,720575940623139610,MTe33,left,acetylcholine,visual_projection,,,20430,1
5024,720575940624537578,OA-ASM1,left,dopamine,visual_centrifugal,,,23353,1
5038,720575940638623710,LPC1,left,acetylcholine,visual_projection,,,44133,1
5045,720575940626129703,MTe02,left,acetylcholine,visual_projection,,,26303,1
5050,720575940635960255,MTe34,left,acetylcholine,visual_projection,,,42110,1
5057,720575940632129848,LPLC2,left,acetylcholine,visual_projection,,,37614,1
5106,720575940627930378,MTe50,left,acetylcholine,visual_projection,,,29817,1
5130,720575940632404555,MTe35,left,acetylcholine,visual_projection,,,38077,1
5132,720575940605001184,LLPC3,left,acetylcholine,visual_projection,,,251,1
5138,720575940625634078,LC17,left,acetylcholine,visual_projection,,,25423,1
5143,720575940622749353,LC25,left,glutamate,visual_projection,,,19652,-1
5148,720575940618423888,LC13,left,acetylcholine,visual_projection,,,12040,1
5160,720575940621507504,LLPC3,left,acetylcholine,visual_projection,,,17044,1
5172,720575940619756411,LLPC3,left,acetylcholine,visual_projection,,,13838,1
5186,720575940604903298,LC17,left,acetylcholine,visual_projection,,,202,1
5218,720575940642181005,LPLC4,left,acetylcholine,visual_projection,,,46502,1
5222,720575940626749061,LTe13,left,acetylcholine,visual_projection,,,27334,1
5235,720575940622271487,LLPC3,left,acetylcholine,visual_projection,,,18679,1
5236,720575940639383605,LC36,left,acetylcholine,visual_projection,,,44734,1
5247,720575940631973089,s-LNv_b,left,acetylcholine,visual_projection,,,37335,1
5250,720575940627502338,VCH,right,gaba,visual_centrifugal,,,28921,-1
5269,720575940616333627,LLPC1,left,acetylcholine,visual_projection,,,9167,1
5281,720575940606270338,LC10d,left,acetylcholine,visual_projection,,,962,1
5283,720575940628684154,LC6,left,acetylcholine,visual_projection,,,31404,1
5290,720575940629594839,LC9,left,acetylcholine,visual_projection,,,33092,1
5292,720575940634285560,LC13,left,acetylcholine,visual_projection,,,40496,1
5295,720575940615686715,LC13,left,acetylcholine,visual_projection,,,8364,1
5296,720575940637561321,MTe13,left,glutamate,visual_projection,,,43345,-1
5302,720575940606114732,LC10a,left,acetylcholine,visual_projection,,,851,1
5310,720575940621807599,cLM01,right,dopamine,visual_centrifugal,,,17706,1
5318,720575940619883899,LT63,left,acetylcholine,visual_projection,,,13987,1
5329,720575940633201223,LC14a1,left,acetylcholine,optic,bilateral,,39400,1
5381,720575940639290832,LC17,left,acetylcholine,visual_projection,,,44677,1
5385,720575940638228314,MTe50,left,acetylcholine,visual_projection,,,43788,1
5386,720575940621047888,LC10d,left,acetylcholine,visual_projection,,,16127,1
5390,720575940633094937,LC28b,left,acetylcholine,visual_projection,,,39251,1
5406,720575940615517813,LC9,left,acetylcholine,visual_projection,,,8171,1
5426,720575940619021221,LTe30,left,acetylcholine,visual_projection,,,12938,1
5448,720575940617159510,LLPC3,left,acetylcholine,visual_projection,,,10108,1
5449,720575940636280809,LCe07,left,acetylcholine,visual_projection,,,42357,1
5455,720575940613256863,LC4,left,acetylcholine,visual_projection,,,5581,1
5457,720575940619440182,LC20a,left,acetylcholine,visual_projection,,,13466,1
5466,720575940629384699,LC10e,left,acetylcholine,visual_projection,,,32710,1
5511,720575940611298995,LC10a,left,acetylcholine,visual_projection,,,3561,1
5516,720575940635747167,LC28b,left,acetylcholine,visual_projection,,,41894,1
5522,720575940654083233,LC12,left,acetylcholine,visual_projection,,,48751,1
5547,720575940636651768,LC10a,left,acetylcholine,visual_projection,,,42635,1
5560,720575940636418740,LPLC4,left,acetylcholine,visual_projection,,,42451,1
5596,720575940613664790,LC13,left,acetylcholine,visual_projection,,,6064,1
5612,720575940620557259,LC12,left,acetylcholine,visual_projection,,,15029,1
5638,720575940625969200,LLPC2,left,acetylcholine,visual_projection,,,26028,1
5642,720575940621097793,LC10d,left,acetylcholine,visual_projection,,,16234,1
5655,720575940632401745,LTe43,left,acetylcholine,visual_projection,,,38066,1
5668,720575940620317574,LLPC3,left,acetylcholine,visual_projection,,,14637,1
5669,720575940626492858,LC12,left,acetylcholine,visual_projection,,,26864,1
5675,720575940629490135,LLPC1,left,acetylcholine,visual_projection,,,32914,1
5676,720575940634729652,LC21,left,acetylcholine,visual_projection,,,40841,1
5687,720575940610310339,MTe50,left,acetylcholine,visual_projection,,,2952,1
5709,720575940620774405,LC12,left,acetylcholine,visual_projection,,,15531,1
5714,720575940631376983,LC29,left,acetylcholine,visual_projection,,,36421,1
5719,720575940620967194,LC10a,left,acetylcholine,visual_projection,,,15967,1
5732,720575940627704189,LTe31,left,acetylcholine,visual_projection,,,29305,1
5743,720575940617266722,LC4,left,acetylcholine,visual_projection,,,10204,1
5777,720575940608041346,LC12,left,acetylcholine,visual_projection,,,1796,1
5797,720575940611201998,LC22,left,acetylcholine,visual_projection,,,3488,1
5800,720575940612697714,LC10d,left,acetylcholine,visual_projection,,,4868,1
5804,720575940624210824,LC12,left,acetylcholine,visual_projection,,,22706,1
5814,720575940636802270,LPC1,left,acetylcholine,visual_projection,,,42746,1
5835,720575940634807708,OCC01b,left,acetylcholine,visual_centrifugal,ocellar,,40904,1
5852,720575940661252737,VST2,left,acetylcholine,visual_projection,,,49124,1
5886,720575940629794412,LLPC3,left,acetylcholine,visual_projection,,,33420,1
5900,720575940616398737,LC10c,left,acetylcholine,visual_projection,,,9248,1
5910,720575940625881918,LPTe01,left,acetylcholine,visual_projection,,,25865,1
5915,720575940621128045,MeTu1,left,acetylcholine,visual_projection,,,16297,1
5919,720575940623652083,LPLC2,left,acetylcholine,visual_projection,,,21541,1
5932,720575940636165232,LC10d,left,acetylcholine,visual_projection,,,42256,1
5956,720575940603944672,LC9,left,acetylcholine,visual_projection,,,55,1
5967,720575940620227264,LC18,left,acetylcholine,visual_projection,,,14525,1
5982,720575940626605200,LC4,left,acetylcholine,visual_projection,,,27053,1
5992,720575940630726201,LC18,left,acetylcholine,visual_projection,,,35138,1
6025,720575940628778773,LCe01a,left,glutamate,visual_projection,,,31603,-1
6043,720575940620537370,LC17,left,acetylcholine,visual_projection,,,14995,1
6063,720575940635516084,LPLC2,left,acetylcholine,visual_projection,,,41615,1
6074,720575940639884878,LPLC2,left,acetylcholine,visual_projection,,,45156,1
6088,720575940616260146,LPT31,left,acetylcholine,visual_projection,,,9059,1
6102,720575940610226645,LPLC2,left,acetylcholine,visual_projection,,,2915,1
6137,720575940619797126,LC26,left,acetylcholine,visual_projection,,,13881,1
6144,720575940619116885,LC10a,left,acetylcholine,visual_projection,,,13070,1
6154,720575940626312478,LC17,left,acetylcholine,visual_projection,,,26579,1
6181,720575940624845200,LC10c,left,acetylcholine,visual_projection,,,23877,1
6190,720575940616138123,LTe65,left,acetylcholine,visual_projection,,,8924,1
6191,720575940611607779,LC16,left,acetylcholine,visual_projection,,,3824,1
6201,720575940614902703,MTe54,left,acetylcholine,visual_projection,,,7335,1
6206,720575940622466687,LC20b,left,glutamate,visual_projection,,,19089,-1
6217,720575940616901938,LCe01b,left,glutamate,visual_projection,,,9809,-1
6226,720575940632396615,cM03,right,dopamine,visual_centrifugal,,,38051,1
6229,720575940616883387,LCe04,left,acetylcholine,visual_projection,,,9783,1
6230,720575940645690647,LC24,left,acetylcholine,visual_projection,,,47566,1
6245,720575940635081567,MTe02,left,acetylcholine,visual_projection,,,41144,1
6258,720575940614341938,LC16,left,acetylcholine,visual_projection,,,6706,1
6262,720575940622253704,LC16,left,acetylcholine,visual_projection,,,18640,1
6273,720575940626134202,MTe54,left,acetylcholine,visual_projection,,,26311,1
6276,720575940613455986,LT62,left,acetylcholine,visual_projection,,,5822,1
6281,720575940622644202,LC13,left,acetylcholine,visual_projection,,,19412,1
6282,720575940631460423,MTe02,left,acetylcholine,visual_projection,,,36560,1
6285,720575940632410699,LC12,left,acetylcholine,visual_projection,,,38094,1
6288,720575940632640737,MTe50,left,acetylcholine,visual_projection,,,38500,1
6292,720575940619263937,LPLC2,left,acetylcholine,visual_projection,,,13269,1
6303,720575940641425872,720575940641425872,left,glutamate,visual_projection,,,46275,-1
6305,720575940621210561,LC27,left,acetylcholine,visual_projection,,,16452,1
6308,720575940630131919,LC12,left,acetylcholine,visual_projection,,,34023,1
6310,720575940616352953,LC21,left,acetylcholine,visual_projection,,,9179,1
6312,720575940625891472,LCe03,left,glutamate,visual_projection,,,25881,-1
6314,720575940613491826,LPLC4,left,acetylcholine,visual_projection,,,5878,1
6316,720575940639030591,LC28b,left,acetylcholine,visual_projection,,,44438,1
6331,720575940612396437,LC12,left,acetylcholine,visual_projection,,,4544,1
6339,720575940627874503,720575940627874503,left,gaba,optic,ocellar,,29684,-1
6364,720575940616670038,MTe02,left,acetylcholine,visual_projection,,,9571,1
6373,720575940646508142,LC36,left,acetylcholine,visual_projection,,,47817,1
6385,720575940636858943,cLP02,left,gaba,visual_centrifugal,,,42799,-1
6401,720575940620995660,MeMe_e02,right,glutamate,optic,bilateral,,16041,-1
6402,720575940615944337,cLP03,left,gaba,visual_centrifugal,,,8647,-1
6403,720575940636339563,MTe10,left,glutamate,visual_projection,,,42388,-1
6408,720575940627880506,LC28a,left,acetylcholine,visual_projection,,,29699,1
6428,720575940605790594,LC10d,left,acetylcholine,visual_projection,,,601,1
6450,720575940627033918,cL06,right,gaba,visual_centrifugal,,,27910,-1
6464,720575940609454798,LC9,left,acetylcholine,visual_projection,,,2487,1
6472,720575940637206342,LC10d,left,acetylcholine,visual_projection,,,43078,1
6483,720575940634383330,LC15,left,acetylcholine,visual_projection,,,40569,1
6486,720575940613771743,LC10a,left,acetylcholine,visual_projection,,,6174,1
6489,720575940624896612,LC10b,left,acetylcholine,visual_projection,,,24019,1
6497,720575940640353333,LPLC4,left,acetylcholine,visual_projection,,,45649,1
6498,720575940629276145,LC10b,left,acetylcholine,visual_projection,,,32537,1
