bodyId,cell_type,side,idx,nt,sign
136931,Tm5c,right,44666,glutamate,-1
136937,Mi9,right,44667,glutamate,-1
136952,T5b,right,44668,acetylcholine,1
136963,Tm12,right,44669,acetylcholine,1
136967,T5d,right,44670,acetylcholine,1
136972,Mi4,right,44671,gaba,-1
136974,T4a,right,44672,acetylcholine,1
136976,Tm29,right,44673,glutamate,-1
136978,Tm20,right,44674,acetylcholine,1
136985,Cm1,right,44675,acetylcholine,1
136986,TmY18,right,44676,acetylcholine,1
136989,T5b,right,44677,acetylcholine,1
136995,T5c,right,44678,acetylcholine,1
136996,Dm3c,right,44679,glutamate,-1
137006,T5d,right,44680,acetylcholine,1
137013,Mi2,right,44681,glutamate,-1
137025,T5d,right,44682,acetylcholine,1
137028,Dm3a,right,44683,glutamate,-1
137037,Tm20,right,44684,acetylcholine,1
137040,C2,right,44685,gaba,-1
137045,Dm3b,right,44686,glutamate,-1
137046,Dm2,right,44687,acetylcholine,1
137049,Dm2,right,44688,acetylcholine,1
137058,Dm2,right,44689,acetylcholine,1
137059,Dm3c,right,44690,glutamate,-1
137060,T5a,right,44691,acetylcholine,1
137063,T5b,right,44692,acetylcholine,1
137067,Mi15,right,44693,acetylcholine,1
137082,T4b,right,44694,acetylcholine,1
137086,Mi15,right,44695,acetylcholine,1
137090,C2,right,44696,gaba,-1
137091,Tm2,right,44697,acetylcholine,1
137094,Cm1,right,44698,acetylcholine,1
137096,Dm2,right,44699,acetylcholine,1
137100,Dm2,right,44700,acetylcholine,1
137106,R1-R6,right,44701,histamine,1
137107,T4d,right,44702,acetylcholine,1
137109,Dm2,right,44703,acetylcholine,1
137111,T5b,right,44704,acetylcholine,1
137116,L4,right,44705,acetylcholine,1
137119,T3,right,44706,acetylcholine,1
137126,R1-R6,right,44707,histamine,1
137130,Tm3,right,44708,acetylcholine,1
137139,Mi15,right,44709,acetylcholine,1
137142,Mi2,right,44710,glutamate,-1
137145,Dm3b,right,44711,glutamate,-1
137147,Mi9,right,44712,glutamate,-1
137154,R1-R6,right,44713,histamine,1
137157,L3,right,44714,acetylcholine,1
137163,Mi4,right,44715,gaba,-1
137169,R1-R6,right,44716,histamine,1
137186,T5c,right,44717,acetylcholine,1
137189,T5d,right,44718,acetylcholine,1
137192,T3,right,44719,acetylcholine,1
137196,Tm20,right,44720,acetylcholine,1
137197,T5d,right,44721,acetylcholine,1
137204,T3,right,44722,acetylcholine,1
137221,Mi2,right,44723,glutamate,-1
137223,T5b,right,44724,acetylcholine,1
137230,T4d,right,44725,acetylcholine,1
137234,T3,right,44726,acetylcholine,1
137236,T5a,right,44727,acetylcholine,1
137241,T4c,right,44728,acetylcholine,1
137243,T3,right,44729,acetylcholine,1
137245,Dm3b,right,44730,glutamate,-1
137246,Dm2,right,44731,acetylcholine,1
137247,T5d,right,44732,acetylcholine,1
137248,C2,right,44733,gaba,-1
137252,T5a,right,44734,acetylcholine,1
137262,L5,right,44735,acetylcholine,1
137263,Mi13,right,44736,glutamate,-1
137271,Mi2,right,44737,glutamate,-1
137272,Tm20,right,44738,acetylcholine,1
137273,L5,right,44739,acetylcholine,1
137277,T5a,right,44740,acetylcholine,1
137280,Dm3b,right,44741,glutamate,-1
137282,Tm20,right,44742,acetylcholine,1
137286,T4b,right,44743,acetylcholine,1
137288,Dm3b,right,44744,glutamate,-1
137289,Cm1,right,44745,acetylcholine,1
137290,Tm5a,right,44746,acetylcholine,1
137294,T3,right,44747,acetylcholine,1
137307,R7d,right,44748,histamine,1
137308,Mi15,right,44749,acetylcholine,1
137310,T4b,right,44750,acetylcholine,1
137311,Dm3b,right,44751,glutamate,-1
137316,T3,right,44752,acetylcholine,1
137318,T5d,right,44753,acetylcholine,1
137320,Tm3,right,44754,acetylcholine,1
137332,T5c,right,44755,acetylcholine,1
137341,T5b,right,44756,acetylcholine,1
137348,Dm2,right,44757,acetylcholine,1
137353,T5b,right,44758,acetylcholine,1
137355,Tm9,right,44759,acetylcholine,1
137357,Tm3,right,44760,acetylcholine,1
137358,Dm2,right,44761,acetylcholine,1
137359,T5b,right,44762,acetylcholine,1
137364,Dm2,right,44763,acetylcholine,1
137369,T5c,right,44764,acetylcholine,1
137376,Mi15,right,44765,acetylcholine,1
137377,L3,right,44766,acetylcholine,1
137380,Dm3a,right,44767,glutamate,-1
137383,Dm3b,right,44768,glutamate,-1
137389,T5b,right,44769,acetylcholine,1
137391,TmY5a,right,44770,glutamate,-1
137393,Mi9,right,44771,glutamate,-1
137397,Dm2,right,44772,acetylcholine,1
137403,T3,right,44773,acetylcholine,1
137408,Tm9,right,44774,acetylcholine,1
137412,Tm39,right,44775,acetylcholine,1
137413,T5b,right,44776,acetylcholine,1
137417,Tm5a,right,44777,acetylcholine,1
137418,T4d,right,44778,acetylcholine,1
137430,Mi2,right,44779,glutamate,-1
137437,T4b,right,44780,acetylcholine,1
137439,C2,right,44781,gaba,-1
137443,R7d,right,44782,histamine,1
137444,Tm6,right,44783,acetylcholine,1
137449,T4b,right,44784,acetylcholine,1
137450,LPC2,right,44785,acetylcholine,1
137451,T4c,right,44786,acetylcholine,1
137452,T5d,right,44787,acetylcholine,1
137455,Mi15,right,44788,acetylcholine,1
137458,T3,right,44789,acetylcholine,1
137460,T5c,right,44790,acetylcholine,1
137461,Dm3b,right,44791,glutamate,-1
137462,T4b,right,44792,acetylcholine,1
137469,Dm2,right,44793,acetylcholine,1
137472,Tm29,right,44794,glutamate,-1
137478,Dm3a,right,44795,glutamate,-1
137485,T5b,right,44796,acetylcholine,1
137486,Tm20,right,44797,acetylcholine,1
137490,Tm20,right,44798,acetylcholine,1
137493,Mi2,right,44799,glutamate,-1
137498,Dm2,right,44800,acetylcholine,1
137502,T5c,right,44801,acetylcholine,1
137504,T4b,right,44802,acetylcholine,1
137512,L5,right,44803,acetylcholine,1
137518,Dm3b,right,44804,glutamate,-1
137527,Mi15,right,44805,acetylcholine,1
137534,Mi9,right,44806,glutamate,-1
137536,T4b,right,44807,acetylcholine,1
137549,Mi15,right,44808,acetylcholine,1
137558,Dm3b,right,44809,glutamate,-1
137561,Mi15,right,44810,acetylcholine,1
137562,T3,right,44811,acetylcholine,1
137563,Dm2,right,44812,acetylcholine,1
137565,Dm3a,right,44813,glutamate,-1
137575,Cm2,right,44814,acetylcholine,1
137584,L4,right,44815,acetylcholine,1
137594,T5b,right,44816,acetylcholine,1
137602,Dm8b,right,44817,glutamate,-1
137604,Dm2,right,44818,acetylcholine,1
137608,T4d,right,44819,acetylcholine,1
137611,Dm3c,right,44820,glutamate,-1
137623,Dm3a,right,44821,glutamate,-1
137624,Tm6,right,44822,acetylcholine,1
137626,Cm4,right,44823,glutamate,-1
137627,Tm5b,right,44824,acetylcholine,1
137628,Dm3a,right,44825,glutamate,-1
137631,Tm2,right,44826,acetylcholine,1
137632,Mi15,right,44827,acetylcholine,1
137635,T5d,right,44828,acetylcholine,1
137636,Mi15,right,44829,acetylcholine,1
137639,T5a,right,44830,acetylcholine,1
137640,T4c,right,44831,acetylcholine,1
137641,T5c,right,44832,acetylcholine,1
137648,L5,right,44833,acetylcholine,1
137657,Tm5a,right,44834,acetylcholine,1
137664,Dm2,right,44835,acetylcholine,1
137666,T5a,right,44836,acetylcholine,1
137674,T5c,right,44837,acetylcholine,1
137677,Dm3b,right,44838,glutamate,-1
137683,Dm3c,right,44839,glutamate,-1
137689,R1-R6,right,44840,histamine,1
137692,Tm5b,right,44841,acetylcholine,1
137694,Tm3,right,44842,acetylcholine,1
137695,Mi2,right,44843,glutamate,-1
137698,T3,right,44844,acetylcholine,1
137704,R1-R6,right,44845,histamine,1
137711,T5c,right,44846,acetylcholine,1
137712,T5a,right,44847,acetylcholine,1
137717,R1-R6,right,44848,histamine,1
137725,T4c,right,44849,acetylcholine,1
137729,Tm29,right,44850,glutamate,-1
137732,Dm3a,right,44851,glutamate,-1
137735,T5d,right,44852,acetylcholine,1
137737,Cm1,right,44853,acetylcholine,1
137741,T4b,right,44854,acetylcholine,1
137742,T5a,right,44855,acetylcholine,1
137746,L4,right,44856,acetylcholine,1
137749,T4b,right,44857,acetylcholine,1
137757,Dm3a,right,44858,glutamate,-1
137761,Dm2,right,44859,acetylcholine,1
137763,Tm20,right,44860,acetylcholine,1
137764,T5c,right,44861,acetylcholine,1
137765,Mi15,right,44862,acetylcholine,1
137772,L4,right,44863,acetylcholine,1
137780,T5a,right,44864,acetylcholine,1
137782,T4c,right,44865,acetylcholine,1
137783,T2a,right,44866,acetylcholine,1
137798,Cm1,right,44867,acetylcholine,1
137799,Dm3a,right,44868,glutamate,-1
137805,Dm3a,right,44869,glutamate,-1
137807,Dm3b,right,44870,glutamate,-1
137813,Tm20,right,44871,acetylcholine,1
137819,T4d,right,44872,acetylcholine,1
137820,T5c,right,44873,acetylcholine,1
137821,Mi15,right,44874,acetylcholine,1
137823,Mi15,right,44875,acetylcholine,1
137824,T5c,right,44876,acetylcholine,1
137832,L3,right,44877,acetylcholine,1
137836,Mi9,right,44878,glutamate,-1
137842,Tm6,right,44879,acetylcholine,1
137845,Mi2,right,44880,glutamate,-1
137849,T5d,right,44881,acetylcholine,1
137850,Dm2,right,44882,acetylcholine,1
137851,L5,right,44883,acetylcholine,1
137853,Tm5a,right,44884,acetylcholine,1
137854,Tm20,right,44885,acetylcholine,1
137856,Dm2,right,44886,acetylcholine,1
137859,Cm1,right,44887,acetylcholine,1
137860,Dm3b,right,44888,glutamate,-1
137861,Tm5b,right,44889,acetylcholine,1
137862,L3,right,44890,acetylcholine,1
137867,Cm2,right,44891,acetylcholine,1
137869,C2,right,44892,gaba,-1
137876,Cm4,right,44893,glutamate,-1
137879,T3,right,44894,acetylcholine,1
137888,Dm3c,right,44895,glutamate,-1
137889,T5c,right,44896,acetylcholine,1
137892,L3,right,44897,acetylcholine,1
137897,Dm3b,right,44898,glutamate,-1
137900,Dm3b,right,44899,glutamate,-1
137910,Dm3c,right,44900,glutamate,-1
137911,Dm3c,right,44901,glutamate,-1
137919,Tm12,right,44902,acetylcholine,1
137922,L5,right,44903,acetylcholine,1
137925,Mi2,right,44904,glutamate,-1
137931,Dm2,right,44905,acetylcholine,1
137938,T5d,right,44906,acetylcholine,1
137939,Tm3,right,44907,acetylcholine,1
137944,T5d,right,44908,acetylcholine,1
137951,R1-R6,right,44909,histamine,1
137953,Mi2,right,44910,glutamate,-1
137966,T5c,right,44911,acetylcholine,1
137975,Mi2,right,44912,glutamate,-1
137978,Dm3a,right,44913,glutamate,-1
137982,Mi2,right,44914,glutamate,-1
137986,Dm3a,right,44915,glutamate,-1
137987,Dm2,right,44916,acetylcholine,1
138000,Tm3,right,44917,acetylcholine,1
138003,T3,right,44918,acetylcholine,1
138004,Mi2,right,44919,glutamate,-1
138007,Tm20,right,44920,acetylcholine,1
138014,LC30,right,44921,acetylcholine,1
138015,Mi9,right,44922,glutamate,-1
138017,Mi9,right,44923,glutamate,-1
138018,R1-R6,right,44924,histamine,1
138028,T5a,right,44925,acetylcholine,1
138031,Dm2,right,44926,acetylcholine,1
138036,Tm20,right,44927,acetylcholine,1
138037,Mi10,right,44928,acetylcholine,1
138038,Mi15,right,44929,acetylcholine,1
138039,Cm1,right,44930,acetylcholine,1
138043,Mi2,right,44931,glutamate,-1
138044,Mi15,right,44932,acetylcholine,1
138046,T5d,right,44933,acetylcholine,1
138048,T4c,right,44934,acetylcholine,1
138054,Dm3c,right,44935,glutamate,-1
138065,Dm2,right,44936,acetylcholine,1
138066,Mi15,right,44937,acetylcholine,1
138067,Dm3a,right,44938,glutamate,-1
138072,Cm1,right,44939,acetylcholine,1
138074,Dm3b,right,44940,glutamate,-1
138077,R1-R6,right,44941,histamine,1
138079,T5a,right,44942,acetylcholine,1
138080,Tm6,right,44943,acetylcholine,1
138094,T5d,right,44944,acetylcholine,1
138095,Cm1,right,44945,acetylcholine,1
138096,Dm2,right,44946,acetylcholine,1
138099,Dm-DRA1,right,44947,glutamate,-1
138109,T4b,right,44948,acetylcholine,1
138112,Dm2,right,44949,acetylcholine,1
138113,T4c,right,44950,acetylcholine,1
138117,Tm6,right,44951,acetylcholine,1
138125,T4b,right,44952,acetylcholine,1
138126,T5b,right,44953,acetylcholine,1
138128,Cm4,right,44954,glutamate,-1
138132,Tm5a,right,44955,acetylcholine,1
138137,Tm5b,right,44956,acetylcholine,1
138142,Tm12,right,44957,acetylcholine,1
138148,T5c,right,44958,acetylcholine,1
138149,T5d,right,44959,acetylcholine,1
138151,Dm3b,right,44960,glutamate,-1
138152,Tm3,right,44961,acetylcholine,1
138155,Dm3a,right,44962,glutamate,-1
138157,Mi15,right,44963,acetylcholine,1
138168,R1-R6,right,44964,histamine,1
138169,R1-R6,right,44965,histamine,1
138170,Dm3c,right,44966,glutamate,-1
138181,Dm3b,right,44967,glutamate,-1
138184,T3,right,44968,acetylcholine,1
138185,Dm3c,right,44969,glutamate,-1
138189,T5b,right,44970,acetylcholine,1
138194,T5d,right,44971,acetylcholine,1
138196,C2,right,44972,gaba,-1
138214,T4a,right,44973,acetylcholine,1
138216,Dm2,right,44974,acetylcholine,1
138217,T5b,right,44975,acetylcholine,1
138218,T5d,right,44976,acetylcholine,1
138224,Tm9,right,44977,acetylcholine,1
138225,Dm8b,right,44978,glutamate,-1
138242,Dm3b,right,44979,glutamate,-1
138244,Mi9,right,44980,glutamate,-1
138246,Dm2,right,44981,acetylcholine,1
138250,Cm2,right,44982,acetylcholine,1
138265,R1-R6,right,44983,histamine,1
138266,T5c,right,44984,acetylcholine,1
138269,C2,right,44985,gaba,-1
138270,Dm3a,right,44986,glutamate,-1
138272,T5d,right,44987,acetylcholine,1
138276,TmY18,right,44988,acetylcholine,1
138278,T5c,right,44989,acetylcholine,1
138281,Cm6,right,44990,gaba,-1
138283,T5c,right,44991,acetylcholine,1
138285,Dm2,right,44992,acetylcholine,1
138294,Dm3a,right,44993,glutamate,-1
138297,R1-R6,right,44994,histamine,1
138302,T5b,right,44995,acetylcholine,1
138304,T3,right,44996,acetylcholine,1
138305,Cm2,right,44997,acetylcholine,1
138307,Mi2,right,44998,glutamate,-1
138313,Mi2,right,44999,glutamate,-1
138318,LoVP13,right,45000,glutamate,-1
138323,T5c,right,45001,acetylcholine,1
138326,Tm20,right,45002,acetylcholine,1
138328,Mi15,right,45003,acetylcholine,1
138331,Tm5a,right,45004,acetylcholine,1
138334,Mi2,right,45005,glutamate,-1
138340,T5b,right,45006,acetylcholine,1
138341,Dm3a,right,45007,glutamate,-1
138345,Mi2,right,45008,glutamate,-1
138346,Tm12,right,45009,acetylcholine,1
138356,Mi2,right,45010,glutamate,-1
138362,T5a,right,45011,acetylcholine,1
138365,T5d,right,45012,acetylcholine,1
138371,L3,right,45013,acetylcholine,1
138375,T4b,right,45014,acetylcholine,1
138376,Mi15,right,45015,acetylcholine,1
138382,T5d,right,45016,acetylcholine,1
138383,Dm3b,right,45017,glutamate,-1
138386,Dm3a,right,45018,glutamate,-1
138387,T5d,right,45019,acetylcholine,1
138390,T4a,right,45020,acetylcholine,1
138391,T4a,right,45021,acetylcholine,1
138402,Tm12,right,45022,acetylcholine,1
138407,T5c,right,45023,acetylcholine,1
138409,T4b,right,45024,acetylcholine,1
138413,Cm2,right,45025,acetylcholine,1
138417,Dm3a,right,45026,glutamate,-1
138420,L5,right,45027,acetylcholine,1
138424,T5d,right,45028,acetylcholine,1
138426,Dm2,right,45029,acetylcholine,1
138427,Mi15,right,45030,acetylcholine,1
138428,Tm9,right,45031,acetylcholine,1
138431,R1-R6,right,45032,histamine,1
138436,R1-R6,right,45033,histamine,1
138442,Dm3a,right,45034,glutamate,-1
138448,T5c,right,45035,acetylcholine,1
138449,Dm3a,right,45036,glutamate,-1
138452,R1-R6,right,45037,histamine,1
138458,Mi2,right,45038,glutamate,-1
138464,Dm2,right,45039,acetylcholine,1
138465,Mi9,right,45040,glutamate,-1
138472,Dm2,right,45041,acetylcholine,1
138476,Tm20,right,45042,acetylcholine,1
138479,T5a,right,45043,acetylcholine,1
138483,T3,right,45044,acetylcholine,1
138491,Dm2,right,45045,acetylcholine,1
138492,Dm8a,right,45046,glutamate,-1
138496,Tm3,right,45047,acetylcholine,1
138499,Cm1,right,45048,acetylcholine,1
138509,Tm9,right,45049,acetylcholine,1
138510,Dm2,right,45050,acetylcholine,1
138511,Dm2,right,45051,acetylcholine,1
138520,Dm11,right,45052,glutamate,-1
138530,Mi2,right,45053,glutamate,-1
138541,T5b,right,45054,acetylcholine,1
138544,T4b,right,45055,acetylcholine,1
138550,T5c,right,45056,acetylcholine,1
138558,Mi2,right,45057,glutamate,-1
138566,Dm3c,right,45058,glutamate,-1
138570,Dm3c,right,45059,glutamate,-1
138577,Dm3a,right,45060,glutamate,-1
138580,R1-R6,right,45061,histamine,1
138583,Dm2,right,45062,acetylcholine,1
138584,Mi9,right,45063,glutamate,-1
138586,L5,right,45064,acetylcholine,1
138595,Cm2,right,45065,acetylcholine,1
138601,Mi15,right,45066,acetylcholine,1
138603,Mi15,right,45067,acetylcholine,1
138612,R1-R6,right,45068,histamine,1
138615,Mi15,right,45069,acetylcholine,1
138630,Tm20,right,45070,acetylcholine,1
138632,R1-R6,right,45071,histamine,1
138639,T4d,right,45072,acetylcholine,1
138646,T2a,right,45073,acetylcholine,1
138648,Dm2,right,45074,acetylcholine,1
138650,R1-R6,right,45075,histamine,1
138651,Dm3a,right,45076,glutamate,-1
138660,Mi15,right,45077,acetylcholine,1
138663,T3,right,45078,acetylcholine,1
138665,T4d,right,45079,acetylcholine,1
138666,Dm3c,right,45080,glutamate,-1
138667,T5b,right,45081,acetylcholine,1
138669,Dm3b,right,45082,glutamate,-1
138679,T5b,right,45083,acetylcholine,1
138688,T4d,right,45084,acetylcholine,1
138689,T5d,right,45085,acetylcholine,1
138691,R1-R6,right,45086,histamine,1
138696,R1-R6,right,45087,histamine,1
138697,Dm3c,right,45088,glutamate,-1
138703,Cm4,right,45089,glutamate,-1
138704,Mi2,right,45090,glutamate,-1
138709,TmY18,right,45091,acetylcholine,1
138713,Dm3b,right,45092,glutamate,-1
138724,Tm9,right,45093,acetylcholine,1
138726,Dm2,right,45094,acetylcholine,1
138728,T5b,right,45095,acetylcholine,1
138730,Mi13,right,45096,glutamate,-1
138734,Dm2,right,45097,acetylcholine,1
138735,Tm5Y,right,45098,acetylcholine,1
138740,T5a,right,45099,acetylcholine,1
138748,T3,right,45100,acetylcholine,1
138753,T5d,right,45101,acetylcholine,1
138758,Dm3c,right,45102,glutamate,-1
138764,Dm2,right,45103,acetylcholine,1
138765,Dm2,right,45104,acetylcholine,1
138767,Mi15,right,45105,acetylcholine,1
138769,Dm3c,right,45106,glutamate,-1
138770,T5d,right,45107,acetylcholine,1
138771,T5c,right,45108,acetylcholine,1
138778,Tm6,right,45109,acetylcholine,1
138782,Mi9,right,45110,glutamate,-1
138787,Tm6,right,45111,acetylcholine,1
138794,Cm2,right,45112,acetylcholine,1
138797,C2,right,45113,gaba,-1
138798,T1,right,45114,unclear,1
138800,T4a,right,45115,acetylcholine,1
138804,Dm3c,right,45116,glutamate,-1
138805,Mi9,right,45117,glutamate,-1
138819,Dm2,right,45118,acetylcholine,1
138833,Tm29,right,45119,glutamate,-1
138838,Dm2,right,45120,acetylcholine,1
138845,LC13,right,45121,acetylcholine,1
138847,Cm1,right,45122,acetylcholine,1
138849,T5c,right,45123,acetylcholine,1
138850,Dm2,right,45124,acetylcholine,1
138853,Tm20,right,45125,acetylcholine,1
138855,T5c,right,45126,acetylcholine,1
138860,Tm5b,right,45127,acetylcholine,1
138862,T4b,right,45128,acetylcholine,1
138868,T5c,right,45129,acetylcholine,1
138874,T5b,right,45130,acetylcholine,1
138877,T4d,right,45131,acetylcholine,1
138879,Mi2,right,45132,glutamate,-1
138880,Dm3b,right,45133,glutamate,-1
138881,Dm2,right,45134,acetylcholine,1
138893,Dm3b,right,45135,glutamate,-1
138897,Dm2,right,45136,acetylcholine,1
138900,R1-R6,right,45137,histamine,1
138901,Cm1,right,45138,acetylcholine,1
138905,Mi15,right,45139,acetylcholine,1
138916,Dm2,right,45140,acetylcholine,1
138919,T5d,right,45141,acetylcholine,1
138921,Dm8a,right,45142,glutamate,-1
138926,Mi15,right,45143,acetylcholine,1
138930,T3,right,45144,acetylcholine,1
138940,LC10e,right,45145,acetylcholine,1
138943,Cm4,right,45146,glutamate,-1
138944,T5d,right,45147,acetylcholine,1
138946,Dm3c,right,45148,glutamate,-1
138953,Mi2,right,45149,glutamate,-1
138954,Dm2,right,45150,acetylcholine,1
138962,T5c,right,45151,acetylcholine,1
138964,T5c,right,45152,acetylcholine,1
138969,Mi15,right,45153,acetylcholine,1
138970,Dm2,right,45154,acetylcholine,1
138973,Dm3a,right,45155,glutamate,-1
138984,Tm5a,right,45156,acetylcholine,1
139003,R1-R6,right,45157,histamine,1
139006,Dm2,right,45158,acetylcholine,1
139012,T5d,right,45159,acetylcholine,1
139015,Dm3b,right,45160,glutamate,-1
139020,Mi15,right,45161,acetylcholine,1
139025,Mi15,right,45162,acetylcholine,1
139027,Mi2,right,45163,glutamate,-1
139033,Tm9,right,45164,acetylcholine,1
139036,Tm6,right,45165,acetylcholine,1
139044,Dm2,right,45166,acetylcholine,1
139046,Dm15,right,45167,glutamate,-1
139047,R1-R6,right,45168,histamine,1
139050,R1-R6,right,45169,histamine,1
139055,Tm3,right,45170,acetylcholine,1
139058,Dm3a,right,45171,glutamate,-1
139069,T5d,right,45172,acetylcholine,1
139075,Tm9,right,45173,acetylcholine,1
139091,Dm3c,right,45174,glutamate,-1
139092,Cm2,right,45175,acetylcholine,1
139100,T2a,right,45176,acetylcholine,1
139101,T5c,right,45177,acetylcholine,1
139102,R1-R6,right,45178,histamine,1
139103,Dm2,right,45179,acetylcholine,1
139106,Tm29,right,45180,glutamate,-1
139122,Dm2,right,45181,acetylcholine,1
139124,T5b,right,45182,acetylcholine,1
139128,R1-R6,right,45183,histamine,1
139129,T5c,right,45184,acetylcholine,1
139132,L3,right,45185,acetylcholine,1
139139,Mi2,right,45186,glutamate,-1
139141,Tm20,right,45187,acetylcholine,1
